eng_Latn,tam_Taml
"Similarly, Alphonso's uncles, aunts, cousins, nephew and nieces are largely unknown at the time of writing this bio.
","இதேபோல், அல்போன்சோவின் மாமாக்கள், அத்தைகள், உறவினர்கள், மருமகன் மற்றும் மருமகள் இந்த பயோ எழுதும் நேரத்தில் பெரும்பாலும் தெரியவில்லை.
"
"Similarly, Dean's uncles and aunts as well as nieces and nephews are still unknown.
","இதேபோல், டீனின் மாமாக்கள் மற்றும் அத்தைகள் மற்றும் மருமகள் மற்றும் மருமகன்கள் இன்னும் அறியப்படவில்லை.
"
"Similarly, his uncles, aunts, cousins, nephew and nieces are yet to identify with him.
","இதேபோல், அவரது மாமாக்கள், அத்தைகள், உறவினர்கள், மருமகன் மற்றும் மருமகள் இன்னும் அவருடன் அடையாளம் காணப்படவில்லை.
"
"Similarly, his uncles, aunts, siblings and nephew are yet to be identified.
","இதேபோல், அவரது மாமாக்கள், அத்தைகள், உடன்பிறப்புகள் மற்றும் மருமகன் இன்னும் அடையாளம் காணப்படவில்லை.
"
"Similarly, his uncles, aunts, siblings and nephew are yet to exist in cyberspace.
","இதேபோல், அவரது மாமாக்கள், அத்தைகள், உடன்பிறப்புகள் மற்றும் மருமகன் இன்னும் சைபர் ஸ்பேஸில் இல்லை.
"
"Similarly, little info exist about his aunts, uncles, cousins, nephews and nieces.
","இதேபோல், அவரது அத்தைகள், மாமாக்கள், உறவினர்கள், மருமகன்கள் மற்றும் மருமகள் பற்றி சிறிய தகவல்கள் உள்ளன.
"
"Similarly, the defender has uncles, aunts, cousins nephews and nieces that have not been identified in his childhood story and notable events of his life till date.
","இதேபோல், பாதுகாவலருக்கு மாமாக்கள், அத்தைகள், உறவினர்கள் மருமகன்கள் மற்றும் மருமகள் உள்ளனர், அவருடைய குழந்தை பருவக் கதையில் அடையாளம் காணப்படவில்லை மற்றும் இன்றுவரை அவரது வாழ்க்கையின் குறிப்பிடத்தக்க நிகழ்வுகள்.
"
"Similarly, the defender has uncles, aunts, cousins nephews and nieces that have not been identified in his childhood story and notable events of his life to date.
","இதேபோல், பாதுகாவலருக்கு மாமாக்கள், அத்தைகள், உறவினர்கள் மருமகன்கள் மற்றும் மருமகள் உள்ளனர், அவருடைய குழந்தை பருவக் கதையில் அடையாளம் காணப்படவில்லை மற்றும் இன்றுவரை அவரது வாழ்க்கையின் குறிப்பிடத்தக்க நிகழ்வுகள்.
"
"Similarly, there are no records of Eze's aunts, uncles and cousins while his nephews and nieces are yet unknown.
","இதேபோல், ஈஸின் அத்தைகள், மாமாக்கள் மற்றும் உறவினர்கள் பற்றிய பதிவுகள் எதுவும் இல்லை, அதே நேரத்தில் அவரது மருமகன்கள் மற்றும் மருமகள் இன்னும் தெரியவில்லை.
"
"Similarly, there are no records of his aunts, uncles, nieces and nephews while his cousins have not been identified in notable events of his early life till date.
","இதேபோல், பாதுகாவலருக்கு மாமாக்கள், அத்தைகள், உறவினர்கள் மருமகன்கள் மற்றும் மருமகள் உள்ளனர், அவருடைய குழந்தை பருவக் கதையில் அடையாளம் காணப்படவில்லை மற்றும் இன்றுவரை அவரது வாழ்க்கையின் குறிப்பிடத்தக்க நிகழ்வுகள்.
"
"Similarly, there are no records of his uncle, aunts and cousins while his nephews and nieces are yet unknown.
","இதேபோல், ஈஸின் அத்தைகள், மாமாக்கள் மற்றும் உறவினர்கள் பற்றிய பதிவுகள் எதுவும் இல்லை, அதே நேரத்தில் அவரது மருமகன்கள் மற்றும் மருமகள் இன்னும் தெரியவில்லை.
"
"Similarly, they aren't any record of Garcia's uncles, aunts and cousins while his nephew and nieces are yet unknown.
","இதேபோல், ஈஸின் அத்தைகள், மாமாக்கள் மற்றும் உறவினர்கள் பற்றிய பதிவுகள் எதுவும் இல்லை, அதே நேரத்தில் அவரது மருமகன்கள் மற்றும் மருமகள் இன்னும் தெரியவில்லை.
"
"Since then he's had no word from the military on the fate of his brother and three nephews.
","அதன் பிறகு தன்னுடைய சகோதரர் மற்றும் மூன்று உறவினர்களைப் பற்றி ராணுவத்திடம் இருந்து அவருக்கு எந்தத் தகவலும் வரவில்லை.
"
"Spanish reports suggest the prince, a nephew of Belgium's King Philippe, was among 27 people at the party.
","27பேர் கலந்துக் கொண்ட இந்த விருந்தில், பெல்ஜியத்தின் மன்னர் பிலிப்பின் மருமகனும் கலந்துக் கொண்டதாக ஸ்பெயின் ஊடகமொன்று தெரிவித்துள்ளது.
"
"Speaking to CNA, Dipto said when the passer-by pointed to the boy on the ledge, he was instantly reminded of his young nephew back home in Bangladesh.
","சி. என். ஏ உடன் பேசிய திரு டிப்டோ, வழிப்போக்கன் சிறுவனை லெட்ஜில் சுட்டிக்காட்டியபோது, உடனடியாக தனது இளம் மருமகனை பங்களாதேஷில் வீடு திரும்பியதை நினைவுபடுத்தினார்.
"
"Sridevi went to attend the wedding function of her nephew, Mohit Marwah in Dubai where the actress suffered a cardiac arrest which resulted in the sudden death of the actress.
","ஸ்ரீதேவி நடிகர் Mohit Marwah வின் திருமணத்திற்காக துபாய் சென்றுள்ளார், அங்கு அவருக்கு திடீரென மாரடைப்பு ஏற்பட்டு உயிர் பிரிந்துள்ளது.
"
"Telangana Finance Minister Harish Rao, who is also the chief minister's nephew, was made the election in-charge of the ruling party and neither KCR nor his son KT Rama Rao campaigned there.
","முதல்வர் சந்திரசேகர் ராவின் மருமகனும், தெலுங்கானா நிதி அமைச்சருமான ஹரிஷ் ராவ் ஆளுங்கட்சிக்கு தேர்தல் பொறுப்பாளராக நியமிக்கப்பட்டார், மேலும் கேசிஆர் அல்லது அவரது மகன் கேடி ராமராவ் அங்கு பிரச்சாரம் செய்யவில்லை.
"
"Thank you for your prayers for my nephew!
","என் மாமாவிற்கான உன் பிரார்த்தனைக்கு நன்றி சமீரா!
"
"The DMK had Murasoli or the 'Call of the Horn', which used to be headed by Maran, nephew of K Karunanidhi.
",""" தி. மு. க """"முரசொலி"""" அல்லது 'Call of the Horn' என்ற பத்திரிகையை கருணாநிதியின் மருமகன் மாறன் தலைமையில் வைத்திருந்தது.""
"
"The alleged accused's of the case are Sanjhi Ram, the suspected mastermind, who is a former revenue official and local strongman; his son Vishal Kumar, a college student; police officer Deepak Khajuria; Ram's 16-year-old nephew who is the juvenile, and his friend Parvesh Kumar.
","இந்தக் கொலையைத் திட்டமிட்டதாக வழக்கில் சேர்க்கப்பட்டுள்ள குற்றவாளிகள், ஓய்வுபெற்ற அரசு அதிகாரியான சஞ்சி ராம், அவர் மகன், கல்லூரி மாணவர் விஷால் குமார், காவல்துறை அதிகாரி தீபக் கஜுரிய, ராமின் உறவினரான பதின்வயதுப் பையன் ஒருவன், அவனுடைய நண்பன் பர்வேஷ் குமார்.
"
"The director of AES is Khulubuse Zuma, the nephew of President Jacob Zuma, and the managing director is Zondwa Mandela, the grandson of Nelson Mandela.
","AES உடைய இயக்குனர் Khulubuse Zuma, ஜனாதிபதி ஜாகப் ஜுமாவின் மருமகன் ஆவார்; நிர்வாக இயக்குனர் நெல்சன் மண்டேலா உடைய பேரரான ஜோண்ட்வா மண்டேலா ஆவார்.
"
"The dispute between Govinda and his nephew Krishna Abhishek has been going on for years.
","கோவிந்தாவிற்கும் அவரது மருமகன் கிருஷ்ணா அபிஷேக்கிற்கும் இடையிலான சண்டை தொடர்ந்து நடந்து வருகிறது.
"
"The earliest mention of Bi Sheng's printing press is in the book Dream Pool Essays, written in 1086 by scientist Shen Kuo, who noted that his nephews came into possession of Bi Sheng's typefaces after his death.
","பி ஷெங்கின் அச்சகத்தின் ஆரம்பக் குறிப்பு புத்தகத்தில் உள்ளது கனவு பூல் கட்டுரைகள் , 1086 ஆம் ஆண்டில் விஞ்ஞானி ஷென் குவோ என்பவரால் எழுதப்பட்டது, அவர் இறந்தபின் அவரது மருமகன்கள் பி ஷெங்கின் தட்டச்சுப்பொறிகளைக் கொண்டிருந்தனர் என்று குறிப்பிட்டார்.
"
"The family issue between Govinda and his nephew Krushna Abhishek has become a hot topic of discussion on the internet.
","கோவிந்தாவிற்கும் அவரது மருமகன் கிருஷ்ணா அபிஷேக்கிற்கும் இடையிலான பிளவு இப்போது சமூக ஊடகங்களில் விவாதப் பொருளாகிவிட்டது.
"
"The fourth picture was taken at my nephew's wedding.
","மூன்றாம் படம் என் அண்ணா கல்யாணத்தில் எடுத்தது.
"
"The main accused in the case, Shambhulal Regar, was arrested and his 14-year-old nephew, who filmed the crime, detained.
","இச்சம்பவம் குறித்து வழக்குப்பதிவு செய்த காவல் துறையினர் முக்கிய குற்றவாளியான ஷம்புலால் ரேகர் மற்றும் 14 வயது சிறுவனையும் கைது செய்தனர்.
"
"The mother of the girl said the accused Anup Yadav, nephew of the landlady, had on July 26 barged into their house and attacked them.
","சிறுமியின் தாயார், வீட்டு உரிமையாளரின் மருமகனும் குற்றம் சாட்டப்பட்டவருமான அனுப் யாதவ் ஜூலை 26 அன்று தங்கள் வீட்டிற்குள் நுழைந்து தாக்கியதாக கூறினார்.
"
"The nephews laughed.
","அண்ணிகள் சிரித்தனர்.
"
"The yesteryear actor Krishnam Raju said his nephew Prabhas might get married this year.
","ஹைதராபாத்ஃ பிரபாஸுக்கு இந்த ஆண்டு திருமணம் நடக்கும் என்று அவரின் பெரியப்பா கிருஷ்ணம் ராஜு தெரிவித்துள்ளார்.
"
"This guy is a nephew of a very close friend.
","இந்த இளைஞன் மிகவும் நெருங்கிய நண்பரின் பிள்ளை.
"
"Three days later the body of 7-year-old Julian, Hudson's nephew, was found in the back seat of an SUV parked on the West Side.
","மூன்று நாட்களுக்குப் பின்னர், 7 வயதான ஜூலியன், ஹட்சனின் மருமகனின் உடல், வெஸ்ட் சைட்டில் நிறுத்தப்பட்டுள்ள ஒரு SUV யின் பின்புறத்தில் காணப்பட்டது.
"
"Three days later, the body of 7-year-old Jennifer Hudson's nephew Julian was found in the back seat of an SUV parked in the West End.
","மூன்று நாட்களுக்குப் பின்னர், 7 வயதான ஜூலியன், ஹட்சனின் மருமகனின் உடல், வெஸ்ட் சைட்டில் நிறுத்தப்பட்டுள்ள ஒரு SUV யின் பின்புறத்தில் காணப்பட்டது.
"
"Thus, we can only hope that he talks about his grandparents, uncles, aunts nephew's and cousins in the near future.
","ஆகவே, அவர் தனது தாத்தா, பாட்டி, மாமாக்கள், அத்தைகள் மருமகன் மற்றும் உறவினர்களைப் பற்றி எதிர்காலத்தில் பேசுவார் என்று மட்டுமே நம்ப முடியும்.
"
"Today is also my nephew Aaron's birthday.
","இன்று எனது மகன் ஆரியன் பிறந்த நாளும் கூட.
"
"Until then, there are few options for Lal's children and Neeru, the 16-year old nephew of Vaishna Ramesh, a migrant from Jhabua in Madhya Pradesh.
","அதுவரைக்கும், லால் குழந்தைகளுக்கும், மத்தியப் பிரதேசத்தில் ஜாபுவா என்னுமிடத்திலிருந்து புலம்பெயர்ந்து வந்துள்ள வைஷ்ணவ் ரமேஷ் அண்ணன் பையனான 16 வயதுடைய நீருவுக்கும் அநேகமாக வேறு வழியில்லை.
"
"Upali Wijewardene is D.R. Wijewardene's nephew and also the founder of Upali Newspapers (Pvt) Limited.
","உப்பாலி விஜேவர்தன டீ. ஆர். விஜேவர்தனவின் மருமகன் என்பதோடு, உப்பாலி நியூஸ்பேப்பர்ஸ் லிமிட்டெட்டின் ஸ்தாபகருமாவார்.
"
"We are proud to have such a great nephew.
","இப்படி ஒரு மாமா கிடைச்சது எங்களுக்கு பெருமையாக உள்ளது.
"
"Welcome to my nephew!
","மருமகனை வரவேற்க !
"
"Went to see the movie with my nephew.
","நான் மருமகனுடன் படம் பார்க்கப் போயிருந்தேன்.
"
"What is my relationship to my grandmother's sister's nephew's daughter?
","என் தாயின் மூத்த சகோதரியின் மகளின் மகன் எனக்கு என்ன உறவு?
"
"What it's about: When his nephew tries to wrest control of his estate from him, the Duke of Dingwall removes the boy from his will and leaves everything to his dog.
","கதை சுருக்கம்ஃ அவரது மருமகன் அவரிடமிருந்து தனது தோட்டத்தின் கட்டுப்பாட்டைக் கைப்பற்ற முயற்சிக்கும்போது, டிங்வால் டியூக் சிறுவனை தனது விருப்பத்திலிருந்து அகற்றி எல்லாவற்றையும் தனது நாய்க்கு விட்டுவிடுகிறார்.
"
"What's scarier: a woman who just learned that her lover is her nephew and a potential threat to her acquisition of power, or a highly organized army of the dead?
","என்ன பயமுறுத்துகிறதுஃ இப்போது கற்றுக்கொண்ட ஒரு பெண்அவளுடைய காதலன் அவளுடைய மருமகன் மற்றும் அதிகாரத்தைப் பெறுவதற்கான சாத்தியமான அச்சுறுத்தல், அல்லது இறந்தவர்களின் மிகவும் ஒழுங்கமைக்கப்பட்ட இராணுவம் என்று?
"
"When I am invited for workshops, I take along some nephew or the other - but they only help me, they haven't picked up the skill.
","நான் பட்டறைகளுக்கு அழைக்கப்படும்போது, நான் சில மருமகனையோ அல்லது மற்றவரையோ அழைத்துச் செல்கிறேன் - ஆனால் அவர்கள் எனக்கு மட்டுமே உதவுகிறார்கள், அவர்கள் திறமையை எடுக்கவில்லை.
"
"When Levi Strauss died in 1902, the company was being run by his four nephews.
","1902-ம் ஆண்டு, லீவ் ஸ்ட்ராஸ் உயிரிழந்த பிறகு, அவரின் மருமகன்களால் லீவைஸ் நிறுவனம் நடத்தப்பட்டது.
"
"Where are the nephew's parents?
","சுவாதியின் பெற்றோர்கள் எங்கே?
"
"Whether it's his parents, children, aunts, uncles, cousins, nieces, or nephews, it'll mean a lot to him if you respect the important people in his life.
","அது அவரது பெற்றோர், குழந்தைகள், அத்தைகள், மாமாக்கள், உறவினர்கள், மருமகள் அல்லது மருமகன்கள் என இருந்தாலும், அவருடைய வாழ்க்கையில் முக்கியமானவர்களை நீங்கள் மதிக்கிறீர்கள் என்றால் அது அவருக்கு நிறைய அர்த்தம் தரும்.
"
"While walking in the woods of New Jersey, American mathematician Edward Kasner asked his young nephew Milton Sirotta to help him choose a name for a mind-boggling number: a 1 followed by 100 zeros.
","""""""நியூ ஜெர்சியின் கூகுல் காடுகளில் நடந்து செல்லும்போது, அமெரிக்க கணிதவியலாளர் Edward Kasner எட்வர்ட் காஸ்னர் தனது இளம் மருமகன் Milton Sirotta மில்டன் சிரோட்டாவிடம் 1 ஐத் தொடர்ந்து வரும் 100 பூஜ்ஜியங்கள்"""" எனும் எண்ணுக்கு ஒரு பெயரைத் தேர்வு செய்ய உதவுமாறு கேட்டார்.""
"
"With a very small army, vastly outnumbered by the four kings and their armies, Abram risked his own life to save his nephew's.
","மிகச் சிறிய இராணுவத்துடன், நான்கு மன்னர்கள் மற்றும் அவர்களது படைபலம் அதிகமாக இருந்தாலும் அவ்ராம், தனது மருமகனைக் காப்பாற்றுவதற்காக தனது உயிரைப் பணயம் வைத்தார்.
"
"former president's nephew.
","முன்னாள் சபாநாயகரின் மருமகன்.
"
"nephew & wife (1)
","பத்னியும் மனைவியும் (1)
"
"Bansal has resigned in the wake of the arrest of his nephew on bribery charges.Railways Minister Pawan Kumar Bansal leaves Rail Bhawan in New Delhi.
","தமது உறவினர் ஒருவர் லஞ்சப் புகாரில் கைதானதால் ரயில்வே அமைச்சராக இருந்த பவன்குமார் பன்சால் ராஜினாமா செய்தார்.
"
"BJP MLA Ravindra Nath Tripathi's nephew Sandeep Tiwari has been arrested.
","பாலியல் பலாத்கார வழக்கில், திரிபாதியின் மருமகன் சந்தீப் திவாரி கைது செய்யப்பட்டார்.
"
"But I have nieces and nephews.
","ஆனால், எனக்கு வாரிசுகள் இருக்கிறது.
"
"""""""A mom, a dad, some siblings, younger or older like nieces and nephews.""
","""""""அம்மா, அப்பா, ஒரு தம்பி, தங்கைகள், எங்க கூடவே வசிக்கற ஒரு அத்தை.""
"
"Ajit Pawar, the NCP leader and nephew of party chief Sharad Pawar, was to be deputy chief minister.
","தேசியவாத காங்கிரஸ் தலைவர் சரத்பவாரின் அண்ணன் மகனும், அக்கட்சியின் மூத்த தலைவருமான அஜித்பவார் துணை முதல்-மந்திரி ஆனார்.
"
"The case was filed by Arjun’s nephew Dhruva Sarja on his behalf.
","அர்ஜூனின் மருமகன் துருவா சர்ஜா இந்த வழக்கை தாக்கல் செய்துள்ளார்.
"
"The party has also passed the resolution to boot out Sasikala’s nephew and AIADMK’s deputy general secretary TTV Dhinakaran from the post.
","வின் தற்காலிக பொதுச்செயலாளராக நியமிக்கப்பட்ட சசிகலா மற்றும் துணைப் பொதுச்செயலாளராக நியமிக்கப்பட்ட டி. டி. வி. தினகரன் ஆகியோரை கட்சியில் இருந்து நீக்கி தீர்மானம் நிறைவேற்றப்பட்டதுடன் பொதுச்செயலாளர் என்ற பதவியும் நீக்கப்பட்டது.
"
"Currently, he has four nephews and four nieces.
","இவருக்கு நான்கு குழந்தைகளும் ஒன்பது பேரக் குழந்தைகளும் தற்போது உள்ளனர்.
"
"Chirag Paswan is my nephew as well as party’s national president.
","சிராக் பஸ்வான் என் சகோதரரின் மகன்; கட்சியின் தேசிய தலைவராகவும் உள்ளார்.
"
"Both, her son and nephew, died.
","இவரது மகன் மற்றும் கணவா் ஆகியோா் இறந்து விட்டனா்.
"
"Sasikala and her nephew TTV Dhinakaran were expelled from the AIADMK.
","சசிகலாவையும் அவருடைய சகோதரி மகன் டிடிவி தினகரனையும் அவர்களின் உறவினர்களையும் அதிமுகவில் இருந்து நீக்கினர்.
"
"BSP chief Mayawati has appointed her brother Anand Kumar as the party vice-president and nephew Akash Anand as its national coordinator.
","பகுஜன் சமாஜ் கட்சியின் அகில இந்திய துணைத்தலைவராக தனது சகோதரர் ஆனந்த் குமாரையும், தனது மருமகனை கட்சியின் தேசிய ஒருங்கிணைப்பாளராக ஆகாஷ் ஆனந்தையும் நியமிப்பதாக மாயாவதி அறிவித்தார்.
"
"He is the brother of actor Chiranjeevi Sarja and nephew of actor and director Arjun Sarja.
","இவர் கன்னட நடிகரும் அர்ஜுனின் அக்கா மகனுமான சிரஞ்சீவி சர்ஜாவை காதலித்து திருமணம் செய்துக்கொண்டார்.
"
"Jayalalithaa's niece Deepa and nephew Deepak had filed a petition in the court to declare them as the legal heirs to Jayalalithaa.
","ஜெயலலிதாவின் சட்டப்பூர்வ வாரிசுகளாக, அவரது சகோதரரின் மகள் தீபா, மகன் தீபக் ஆகியோரை, உயர் நீதிமன்றம் அறிவித்தது.
"
"I have a nephew.
","எனக்கு ஒரு ஆன்ட்டி உண்டு.
"
"Before going to jail on corruption charges, Sasikala appointed her nephew Dinakaran as the Deputy General Secretary.
","அதிமுகவை தனது கட்டுப்பாட்டில் எடுத்த சசிகலா சிறைக்கு செல்லும் முன்னர் தனது அக்காள் மகன் தினகரனை துணைப் பொதுச்செயலாளராக நியமித்துவிட்டு சென்றார்.
"
"""No one should die the way my nephew did.
","‘என் தம்பி மாதிரி வேற யாரும் சாகக் கூடாது.
"
"Aamir's nephew Imran Khan and his daughter Imara were also spotted.
","மகன் ஏமான் மற்றும் மகள் எமிரா இருவரும் அங்கு படித்து வருகிறார்கள்.
"
"“We""re all here, my parents, my sister, brother-in-law and my two extremely naughty nephews and my younger brother.
","``அம்மா, இரண்டு அண்ணன்கள், இரண்டு அண்ணிகள், மூத்த அண்ணனின் இரண்டு குழந்தைகள், அப்புறம் நான் என மிகவும் கலகலப்பான கூட்டுக் குடும்பம் எங்களுடையது.
"
"All of my family - my husband and children, my mother and father, my brother and sister-in-law, grandparents, aunts, uncles, cousins, nephews, all of them.
","அவர்கள் அனைவரும் எங்கள் மகன்கள், மகள்கள், தந்தைகள், தாய்மார்கள், சகோதரர்கள், சகோதரிகள், மாமாக்கள், அத்தைகள், மருமகன்கள், மருமகள், உறவினர்கள் ஆவர்.
"
"Puri, the chairman of Hindustan Powerprojects Pvt Ltd, is the nephew of Madhya Pradesh chief minister Kamal Nath.
","மத்திய பிரதேச முன்னாள் முதல்வரான, கமல்நாத்தின், சகோதரி மகனான, ரதுல் பூரி, ஹிந்துஸ்தான் பவர் புராஜெக்ட்ஸ் நிறுவனத்தின் தலைவராக உள்ளார்.
"
"Sudhakaran is Sasikala’s nephew (son of Sasikala’s sister, the late Vanithamani).
","சசிகலாவின் மூத்த சகோதரி வனிதாமணியின் மகன்தான் சுதாகரன்.
"
"A family member is defined as being a parent, guardian, sibling, spouse, grandparent, child, aunt, uncle, niece, nephew or first cousin.
","குடும்ப உறுப்பினர் ஒரு பெற்றோர், மாமியார், குழந்தை, மனைவி, சகோதரர், பேரப்பிள்ளை, தாத்தா பாட்டி அல்லது பதிவு செய்யப்பட்ட உள்நாட்டுப் பங்காளியாக சட்டத்தில் வரையறுக்கப்படுகிறார்.
"
"Arjun Kapoor is the Son of Bollywood producer Boney Kapoor and nephew of Anil Kapoor.
","இவர் தயாரிப்பாளர் சுரேந்தர் கபூரின் மகன் மற்றும் போனி கபூர் மற்றும் அனில் கபூரின் இளைய சகோதரர் ஆவார்.
"
"Ajit Pawar, the nephew of Sharad Pawar, was made the Deputy Chief Minister.
","துணை முதல்வராக சரத்பவாரின் மருமகன் அஜித் பவார் பதவியேற்றுக் கொண்டுள்ளார்.
"
"Banerjee is the nephew of West Bengal Chief Minister Mamata Banerjee,
","மேற்கு வங்க முதல்வர் மம்தா பானர்ஜியின் உறவினரும்,எம்.
"
"They are grandfather and grand- mother, father and mother, brother and sister, son and daughter, grandson and granddaughter, uncle and aunt, nephew and niece, and cousin.
","அம்மா - அப்பா, அண்ணன் - தம்பி, அக்கா - தங்கை, பாட்டி - தாத்தா, பெரியம்மா - பெரியப்பா, சித்தி - சித்தப்பா, அத்தை - மாமா, அண்ணன் - அண்ணி, மைத்துனி - மைத்துனர், பேத்தி - பேரன், மனைவி - கணவன், மாமியார் - மாமனார், நாத்தனார் - மாப்பிள்ளை, மகள் - மகன். . . இதெல்லாம் குடும்ப உறவுகள் என்பதை நம் குழந்தைகள் பாடப்புத்தகத்தில் படித்திருக்கலாம்.
"
"Sudhakaran is the nephew of Sasikala, Jayalalithaa's associate.
","முதல்வர் ஜெயலலிதாவின் தோழி சசிகலாவின் உறவினர் சுதாகரன்.
"
"Nationalist Congress Party (NCP) leader Ajit Pawar, nephew of party chief Sharad Pawar, took oath as the Deputy Chief Minister of Maharashtra.
","தேசியவாத காங்கிரஸ் கட்சி சார்பில் அக்கட்சியின் தலைவரும், மத்திய அமைச்சருமான சரத்பவாரின் சகோதரர் மகன் அஜித்பவார் துணை முதல்வராக பதவி வகித்தார்.
"
"After his death, his nephew became chief.
","அவர் இறந்தபின் அவரது மருமகன் தலைவராக ஆனார்.
"
"Sasikala named nephew TTV Dinakaran’s as deputy general secretary of the AIADMK.
","இதனால் சசிகலா கட்சியை வழிநடத்தத் தன் அக்கா மகன் டிடிவி தினகரனை அதிமுகவின் துணைப் பொதுச்செயலாளராக நியமித்தார்.
"
"Mehul Choksi and his nephew, Nirav Modi, are wanted in India for defrauding state-run Punjab National Bank for Rs 13,500 crore.
","மஹாராஷ்டிர மாநிலம், மும்பையைச் சேர்ந்த தொழில் அதிபர் நிரவ் மோடியும், அவரது உறவினர் மெஹுல் சோக்சியும், பஞ்சாப் நேஷனல் வங்கியில், 13 ஆயிரத்து, 500 கோடி ரூபாய் கடன் வாங்கி, வெளிநாட்டுக்கு தப்பி ஓடினர்.
"
"They are grandfather and grand- mother, father and mother, brother and sister, son and daughter, grandson and granddaughter, uncle and aunt, nephew and niece, and cousin.
","அம்மா - அப்பா, அண்ணன் - தம்பி, அக்கா - தங்கை, பாட்டி - தாத்தா, பெரியம்மா - பெரியப்பா, சித்தி - சித்தப்பா, அத்தை - மாமா, அண்ணன் - அண்ணி, மைத்துனி - மைத்துனர், பேத்தி - பேரன், மனைவி - கணவன், மாமியார் - மாமனார், நாத்தனார் - மாப்பிள்ளை, மகள் - மகன். . . இவையெல்லாம் குடும்ப உறவுகள் என்பதை நம் குழந்தைகள் பாடப்புத்தகத்தில் படித்திருக்கலாம்.
"
"a family member, e.g. brother, sister, nephew, niece, parent, grandparent and it also includes spouse/partners and their family members,
","அவ்வகையான உறவினர்களில் அப்பா, அம்மா, மகன், மகள், மருமகன், மருமகள், தாத்தா, பாட்டி, பேரக்குழந்தைகள் மற்றும் அவர்களின் வாழ்க்கைத் துணைகள் சகோதரன்/ சகோதரி மற்றும் அவர்களின் வாழ்க்கைத்துணைகள் அடங்குவர்.
"
"Both leaders joined TMC in the presence of West Bengal Chief Minister Mamata Banerjee and party General Secretary and CM's nephew Abhishek Banerjee.
","மேற்குவங்க மாநில முதல்வரும் கட்சியின் தலைவருமான மம்தா பானர்ஜி மற்றும் கட்சியின் பொதுச் செயலாளர் அபிஷேக் பானர்ஜி முன்னிலையில் காங்கிரஸ் தலைவர்கள் இருவரும் திரிணமூலில் இணைந்தனர்.
"
"But his nephew had not finished.
","ஆனாலும் அவரின் உக்கிரம் தணியவில்லை.
"
"Congress leader D K Shivakumar claimed that the MLA’s nephew was associated with the BJP , and that he had supported the ruling party on social media in the past.
","எம். எல். ஏ. வின் மருமகன் பாஜகவுடன் தொடர்புடையவர் என்றும், கடந்த காலத்தில் சமூக ஊடகங்களில் ஆளும் கட்சியை ஆதரித்ததாகவும் காங்கிரஸ் தலைவர் டிகே சிவகுமார் கூறினார்.
"
"Along with Sasikala her nephew and AIADMK's deputy general secretary TTV Dinakaran was also suspended from the party.
","சசிகலாவையும் அவரது அக்கா மகன் டிடிவி தினகரன் மற்றும் அவர்கள் குடும்பத்தினரையும் அதிமுகவில் இருந்து வெளியேற்றினார்கள். ஓ. பி. எஸ் துணை முதலமைச்சரானார்.
"
"He is A. R. Rahman’s nephew.
","இவர் ஏ. ஆர். ரகுமானின் சகோதரி ஆவார்.
"
"Sasikala's nephew TTV Dinakaran was subsequently chosen AIADMK's deputy general secretary.
","சசிகலாவின் அக்காள் மகன் டிடிவி தினகரன், கட்சியின் பொருளாளராக நியமிக்கப்பட்டார்.
"
"Abhishek, the Trinamool Congress 's Diamond Harbour MP, is the nephew of Chief Minister Mamata Banerjee.
","முதல்வர் மம்தா பானர்ஜியின் உறவினர் அபிஷேக் பானர்ஜிதான் டைமண்ட் ஹார்பர் தொகுதி எம். பி. யாக இருந்து வருகிறார்.
"
"Beloved father, grandfather, great grandfather, son, brother, uncle, nephew, and friend.
","அன்பின் அப்பா, அம்மா, அண்ணா,அக்கா, மற்றும் உற்றார், உறவினர்கள், நண்பர்கள்.
"
"Tripathi’s nephew Sandeep Tiwari has been arrested on charge of rape.
","பாலியல் பலாத்கார வழக்கில், திரிபாதியின் மருமகன் சந்தீப் திவாரி கைது செய்யப்பட்டார்.
"
"As well as four current, and scores of former, government ministers, as well as businessmen, being detained during the crackdown, 11 princes were among those arrested, including the billionaire nephew of King Salman, Prince Alwaleed bin Talal.
","சவூதி அரேபியாவில் உலக கோடீஸ்வரர்களில் ஒருவரான அல்வாலித் பின் தலால் உள்பட அரச குடும்பத்தைச் சேர்ந்த 11 இளவரசர்கள், நான்கு அமைச்சர்கள் மற்றும் பல முன்னாள் அமைச்சர்கள் கைது செய்யப்பட்டுள்ளனர் என அறிவிக்கப்பட்டுள்ளது.
"
"Sasikala named nephew TTV Dinakaran’s as deputy general secretary of the AIADMK.
","சொத்துக்குவிப்பு வழக்கில் சிறைக்கு செல்ல நேரிட்ட போது, தனது உறவினர் டிடிவி தினகரனை, அதிமுக துணைப் பொதுச்செயலாளராக நியமித்தார் சசிகலா.
"
"Police arrested the accused and his nephew for the murder
","போலீசார் அந்த சஞ்சயை அடித்துக் கொன்ற அக்காவையும் அவரின் தம்பியையும் கைது செய்தனர்
"
"Jayalalithaa adopted her nephew as a foster son.
","இவரை ஜெயலலிதா தன் வளர்ப்பு மகனாக ஆக்கிக்கொண்டார்.
"
