eng_Latn,tel_Telu
"Those convicted included the brother-in-law of Kevin.
","శిక్ష పడిన వారిలో కెవిన్ భార్య సోదరుడు కూడా ఉన్నారు.
"
"Those named in these cases include Hafiz Saeed, his brother-in-law Abdul Rehman Makki, Ameer Hamza and Muhammad Yahya Aziz.
","ఇక ఈ సంస్థల్లో పనిచేస్తున్న హఫీజ్ సయీద్, హఫీజ్ సోదరుడు అబ్దుల్ రెహ్మాన్ మక్కీ,అమీర్ హమ్జా, మొహమ్మద్ యాహ్యా అజీజ్లపై కేసులు నమోదు చేసింది.
"
"Through Nancy, Marc is related to actor and producer, Philip McKeon who is Nancy's elder brother and the brother-in-law of Marc.
","నాన్సీ ద్వారా, మార్క్ నటుడు మరియు నిర్మాతకు సంబంధించినది, ఫిలిప్ మెక్కీన్ నాన్సీ యొక్క అన్నయ్య మరియు మార్క్ యొక్క బావ ఎవరు.
"
"US Under Secretary of State Wendy Sherman, on a visit to India, said a $3m bounty had also been announced for Abdul Rahman Makki, Saeed's brother-in-law.
","స్టేట్ పొలిటికల్ సెక్రటరీ వెండీ షెర్మాన్ భారత్కు వచ్చినప్పుడు హఫీజ్ సయీద్ బంధువు అబ్దుల్ రెహ్మాన్ మక్కి పైన కూడా $3 మిలియన్ డాలర్ల బహుమతి ప్రకటించినట్లు చెప్పారు.
"
"Wendy Sherman, secretary of state for political affairs, who is on her visit to India said that Hafiz Saeed's brother-in-law, Abdul Rehman Makki also has a $3 million on his head.
","స్టేట్ పొలిటికల్ సెక్రటరీ వెండీ షెర్మాన్ భారత్కు వచ్చినప్పుడు హఫీజ్ సయీద్ బంధువు అబ్దుల్ రెహ్మాన్ మక్కి పైన కూడా $3 మిలియన్ డాలర్ల బహుమతి ప్రకటించినట్లు చెప్పారు.
"
"When my brother-in-law was dying, the family would gather around his bed and together we would recall some of the most humorous times we had with him.
","నా సోదరుడు చనిపోతున్నప్పుడు, ఆ కుటుంబం అతని మంచం చుట్టూ కలుస్తుంది మరియు కలిసి మేము అతనితో చాలా హాస్యాస్పదమైన కొన్ని సార్లు జ్ఞాపకం చేస్తాము.
"
"With a medical diploma and a Rock Am Ring Samstag for fame and fortune, Park set off for London, and through his brother-in-law, William Dickson, a Covent Garden seedsman, he got his opportunity.
","ఒక మెడికల్ డిప్లొమా మరియు కీర్తి మరియు అదృష్టం కోసం ఒక కోరికతో, పార్క్ లండన్ కోసం బయలుదేరాడు, అతని సోదరుడు అలిసన్ విలియమ్ డిక్సన్, కోవెంట్ గార్డెన్ విత్తేవాడు ద్వారా తన అవకాశాన్ని పొందాడు.
"
"With a medical diploma and a desire for fame and fortune, Park set off for London, and through his brother-in-law, William Dickson, a Covent Garden seedsman, he got his opportunity.
","ఒక మెడికల్ డిప్లొమా మరియు కీర్తి మరియు అదృష్టం కోసం ఒక కోరికతో, పార్క్ లండన్ కోసం బయలుదేరాడు, అతని సోదరుడు అలిసన్ విలియమ్ డిక్సన్, కోవెంట్ గార్డెన్ విత్తేవాడు ద్వారా తన అవకాశాన్ని పొందాడు.
"
"Within a month of her husband's death, Gertrude has married her brother-in-law.
","ఆమె భర్త మరణించిన నెలలో, గెర్త్రుడ్ తన సోదరుడును వివాహం చేసుకున్నాడు.
"
"You want to start a business with your spouse...or your best friend from college...or your brother-in-law.
","మీరు మీ జీవిత భాగస్వామితో వ్యాపారాన్ని ప్రారంభించాలనుకుంటున్నారు . . . లేదా మీ స్నేహితురాలైన కళాశాల నుండి .
"
"brother-in-law: the husband of your sister
","ఆడపడుచు /ఆడబిడ్ద: భర్త యొక్క సహోదరి
"
"uncle {n} (brother (or brother-in-law) of someone's parent):: unchi
","cousin (n): a child of one's uncle or aunt (మన తల్లిదండ్రుల యొక్క అన్నదమ్ములు, అక్కచెల్లళ్ళ పిల్లలు - ఆడ అయినా మగ అయినా కూడా)
"
"He has played the role of my father, brother-in-law in many films.
","చాలా సినిమాల్లో అక్క, వదిన,తల్లి పాత్రలలో నటించి మెప్పించారు.
"
"The film features Salman's brother-in-law Aayush Sharma and Warina Hussain in the lead role.
","ఈ సినిమాలో సల్మాన్, ఆయుశ్ శర్మలు ముఖ్య పాత్రలు పోషిస్తుండగా, నటి వరీనా హుస్సేన్ కథానాయికగా నటిస్తోంది.
"
"Harikrishna was the son of former Andhra Pradesh Chief Minister and founder of Telugu Desam Party NT Rama Rao and brother-in-law of Chandrababu Naidu.
","మాజీ ముఖ్యమంత్రి, తెలుగుదేశం అధినేత నారాచంద్రబాబు సోదరుడైన నారా రామమూర్తినాయుడి తనయుడు.
"
"In a latest media interaction, veteran producer Allu Aravind made a surprise statement about his brother-in-law Chiranjeevi.
","తాజాగా తన అన్న చిరంజీవి, ప్రొడ్యూసర్ అల్లు అరవింద్ పై సంచలన వ్యాఖ్యలు చేశారు.
"
"Salman Khan's new film Bharat will be jointly produced by Atul (Salman Khan's brother-in-law) and Bhushan and it will be directed by Ali Abbas Zafar, with whom Salman r ecently made Tiger Zinda Hai .
","సల్మాన్ ఖాన్ ప్రధాన పాత్రలో ‘సుల్తాన్‌’, ‘టైగర్‌ జిందా హై’ చిత్రాలు తెరకెక్కించిన అలీ అబ్బాస్‌ జాఫర్‌ దర్శకత్వంలో సల్మాన్ బామ్మర్ది అతుల్ అగ్నిహోత్రి నిర్మిస్తున్న 'భారత్' సినిమాలో భాయ్ కి జోడీగా ఎవరు నటించనున్నారు?
"
"Patna: A woman in Bihar was allegedly raped multiple times after being raped by her brother-in-law.
","పాట్నా : అదనపు కట్నం కోసం ఓ మహిళను కట్టుకున్న భర్త, ఆత్తమామలు దారుణంగా చిత్రహింసలు పెట్టిన ఘటన బీహర్ లో చోటు చేసుకుంది.
"
"He’s the brother-in-law of her elder sister.
","అతను తన, తమ్ముడికి సవతి తండ్రని.
"
"They include Umanath Venkat Naik, director of NuPower Renewables; Mahesh Pugalia, former director of NuPower Renewables, and Rajeev Kochhar, brother-in-law of Chanda Kochhar.
","వారిలో నూపర్ డైరెక్టర్ ఉమనాథ్ వెంకట్ నాయ క్, నూపవర్ మాజీ డైరెక్టర్ మహేష్ పుగాలియా, చందా కొచ్చర్ మరిది రాజీవ్ కొచ్చర్‌లు ఉన్నారు.
"
"He has played the role of my father, brother-in-law in many films.
","తండ్రిగా, తాతయ్యగా ఎన్నో సినిమాల్లో నటించారు.
"
"Police have arrested woman's father, brother-in-law, borther and another person in connection with the case.
","ఈ కేసులో మోహిత్ తల్లిని, అక్క భర్తను, దాబా యజమానితో పాటు మరొకరిని పోలీసులు అరెస్టు చేశారు.
"
"Bikram Singh Majithia is Union minister Harsimrat Kaur Badal’s brother and brother-in-law of Deputy CM Sukhbir Singh Badal.
","ఆయన సతీమణి హర్ సిమ్రత్ సింగ్ కేంద్రమంత్రిగా పనిచేస్తుండగా, సుఖ్ బీర్ బావ బిక్రం సింగ్ మాజిథియా కూడా రాష్ట్ర మంత్రే కావడం గమనార్హం.
"
"Rao married Akkineni Nageshwara Rao’s second daughter Naga Susheela and is the brother-in-law of Akkineni Nagarjuna.
","అక్కినేని నాగేశ్వరరావు, అన్నపూర్ణమ్మ దంపతుల రెండో కుమార్తె నాగ సుశీల.
"
"Salman Khan launched his brother-in-law Aayush Sharma opposite newcomer Warina Hussain in the film.
","సల్మాన్ ఖాన్ సొంత బ్యానర్ పై రూపొందుతున్న ఈ చిత్రంలో ఆయుష్ శర్మ సరసన వరీనా హుస్సేన్ నటిస్తోంది.
"
"Balakrishna is Andhra Pradesh Chief Minister Chandrababu Naidu‘s brother-in-law and his son Nara Lokesh’s father in law.
","ఆంధ్రప్రదేశ్ ముఖ్యమంత్రి నారా చంద్రబాబు నాయుడు తన తనయుడు నారా లోకేష్, కోడలు నారా బ్రాహ్మిణిల పైన ప్రశంసలు కురిపించారు.
"
"Priyanka Chopra Jonas has given a shout out to her husband Nick Jonas and her brother-in-laws Kevin and Joe Jonas.
","భర్త నిక్ జోనాస్‌‌. . అతని సోదరులు కెవిన్ జోనాస్, జోయ్ జోనాస్‌తో ఫోటోలకు పోజ్‌లు ఇస్తున్న ప్రియాంక చోప్రా
"
"Gokhale said the strikes had targeted Jaish-e-Mohammed’s biggest training camp in Balakot, headed by Maulana Yousuf Azhar alias Ustad Ghouri, who is the brother-in-law of the outfit’s chief Masood Azhar.
","తమ దాడుల్లో జైషే మొహమ్మద్ అధినేత మసూద్ అజర్ బావ మౌలానా యూసుఫ్ అజర్ (అలియాస్ ఉస్తాద్ ఘోరీ) ఆధ్వర్యంలోని అతిపెద్ద శిక్షణ శిబిరాన్ని ధ్వంసం చేశామని, పెద్ద సంఖ్యలో ఉగ్రవాదులు హతమయ్యారని గోఖలే తెలిపారు.
"
"Ayat's father and Salman Khan's brother-in-law Aayush Sharma (married to Arpita Khan Sharma) shared a priceless picture of Salman Khan and Ayat on his Instagram stories.
","తన ముద్దుల చెల్లి అర్పితా ఖాన్, ఆయుష్ శర్మతో కలిసి ఫోటోలకు ఫోజులు ఇచ్చిన సల్మాన్ ఖాన్.
"
"Harikrishna was the son of former Andhra Pradesh Chief Minister and founder of Telugu Desam Party NT Rama Rao and brother-in-law of Chandrababu Naidu.
","ఉమ్మడి ఆంధ్రప్రదేశ్ మాజీ ముఖ్యమంత్రి, టీడీపీ వ్యవస్థాపకుడు ఎన్టీ రామారావు మనవరాలు, మాజీ మంత్రి హరికృష్ణ కుమార్తె సుహాసిని.
"
"Reddy's mother and honorary president of YSR Congress, Vijayamma, his wife Bharati, sister Sharmila, and brother-in-law Anil Kumar rushed to the guesthouse to meet him.
","వైయస్సార్ కాంగ్రెసు పార్టీ గౌరవాధ్యక్షురాలు, పులివెందుల శాసనసభ్యురాలు వైయస్ విజయమ్మ, జగన్ సతీమణి భారతి, సోదరి షర్మిల, బ్రదర్ అనిల్ కుమార్‌లు ములాఖత్‌లో భాగంగా ఆయనను కలిశారు.
"
"""My brother-in-law even sold his wife's jewels to help us.
","""మా మరిది తన భార్య నగలను కూడా అమ్మి మాకు సాయం చేసారు.
"
"New Delhi: Everyone knows that Salman Khan is planning a big Bollywood debut for his brother-in-law Aayush Sharma, who is married Salman's sister Arpita Khan Sharma.
","హైదరాబాద్: బాలీవుడ్ కండల వీరుడు, దబాంగ్ హీరో సల్మాన్ ఖాన్ తన సోదరి అర్పితా ఖాన్ వివాహాన్ని అంగరంగ వైభవంగా చేసిన విషయం అందరికీ తెలిసిందే.
"
"Superstar Mahesh Babu’s brother-in-law Jayadev Galla has won the Guntur parliamentary elections for the straight second time.
","గుంటూరు ఎంపీగా రెండో సారి విజ‌యం సాధించారు గ‌ల్లా జ‌య‌దేవ్‌.
"
"The chargesheet was filed against Janardhana Reddy,his brother-in-law B V Srinivas Reddy (also the Managing Director of the mining company) and against former Director of Mines and Geology (Andhra Pradesh) V D Rajagopal and OMC,CBI Joint Director (Hyderabad Zone) V V Lakshmi Narayana said.
","గాలి జనార్దన్ రెడ్డి, ఓబుళాపురం మైనింగ్ కంపెనీ (ఒఎంసి) మేనేజింగ్ డైరెక్టర్ బివివి శ్రీనివాస రెడ్డి, గనుల శాఖ మాజీ డైరెక్టర్ రాజగోపాల్ పేర్లను చేరుస్తూ సిబిఐ చార్జిషీట్ దాఖలు చేసింది.
"
"Superstar Mahesh Babu’s brother-in-law and Guntur Parliamentarian (MP) Jayadev Galla’s son Ashok Galla is set to make his film debut under the direction of. . .
","మహేశ్ బాబు మేనల్లుడు, గుంటూరు ఎంపీ గల్లా జయదేవ్ తనయుడు గల్లా అశోక్ హీరోగా ఓ చిత్రం తెరకెక్కుతోంది.
"
"Robert Vadra is the son-in-law of UPA chairperson Sonia Gandhi and brother-in-law of Congress president Rahul Gandhi.
","సోనియాగాంధీ అల్లుడు, ఎఐసీసీ అధ్యక్షుడు రాహుల్‌గాంధీకి రాబర్ట్ వాద్రా బావ అవుతారు.
"
"Anti-Corruption Bureau (ACB) officials have arrested Vinay Bansal, son of Delhi Chief Minister Arvind Kejriwal’s brother-in-law, in connection with the PWD scam.
","న్యూఢిల్లీ: అవినీతి కేసులో ఢిల్లీ ముఖ్యమంత్రి అరవింద్ కేజ్రీవాల్ మేనల్లుడు వినయ్ భన్సాల్‌ను ఏసీబీ అధికారులు అరెస్ట్ చేశారు.
"
"Aayush Sharma, Salman Khan's brother-in-law, is all set to make his debut in Bollywood.
","ఈ చిత్రంలో సల్మాన్ సొంత బావ ఆయుష్ శర్మ హీరోగా బాలీవుడ్‌కు పరిచయమవుతున్నారు.
"
"A directorial debut of Imtiaz Ali's brother Arif Ali, the film is produced by brother-in-law Saif Ali Khan, Dinesh Vijan and Sunil Lulla.
","సైఫ్ ఆలీఖాన్ నిర్మిస్తున్న ఈ సినిమాకి ఇమ్తియాజ్ అలీ తమ్ముడు ఆరిఫ్ అలీ దర్శకత్వం వహించనున్నాడు.
"
"Man murdered by wife, brother-in-law over property dispute
","ఆస్తి వివాదంలో భార్యను చంపిన భర్త
"
"The film will be produced by Salman's brother-in-law Atul Agnihotri.
","ఈ చిత్రానికి అత‌ని బావ అతుల్ అగ్నిహోత్రి నిర్మాత‌గా వ్య‌వ‌హ‌రించనున్నారు.
"
"As soon as the news of her death broke, Sridevi’s brother-in-law Sanjay Kapoor, who had landed in India just a while before, rushed back to Dubai to be at his family’s side.
","శ్రీదేవి మృతి గురించి దుర్వార్త అందిన వెంటనే ఈ కష్ట కాలంలో భోనీ కపూర్‌కి అండగా నిలిచేందుకు అతడి సోదరుడు సంజయ్ కపూర్ సహా ఇతర సమీప బంధువులు వెంటనే దుబాయ్ బయల్దేరారు.
"
"""Important artistic works from this quarter century include Benozzo Gozzoli's """"Adoration of the Magi"""" (1454), and the competing brothers-in-law Andrea Mantegna and Giovanni Bellini each produced their own versions of """"The Agony in the Garden"""" (1465).""
","""ఈ త్రైమాసిక శతాబ్దం నుండి ముఖ్యమైన కళాత్మక రచనలు బెనోజ్జో గోజోలి యొక్క """"యాడొరేషన్ ఆఫ్ ది మాగీ"""" (1454), మరియు పోటీలో ఉన్న సోదరులు అత్త్రీ మాంటెగ్న మరియు గియోవన్నీ బెల్నిని వారి """"ది అగోనీ ఇన్ ది గార్డెన్"""" (1465) యొక్క వారి స్వంత రూపాల్లో ఉన్నాయి.""
"
"""In the ensuing weeks, Bret """"The HitMan"""" Hart denounced American fans, because of their negative reaction to him in the recent weeks in contrast to his continued popularity through the rest of the world, and reunited with brother Owen and brothers-in-law Davey Boy Smith and Jim Neidhart.""
","""తరువాతి వారములలో, మిగతా ప్రపంచమంతా కొనసాగుతున్న తన జనాదరణకు వ్యతిరేకంగా అమెరికన్ అభిమానులు తనపై చూపుతున్న ప్రతికూల స్పందనకు, బ్రెట్ """"ది హిట్ మాన్"""" హార్ట్ వారిని బహిరంగంగా నిందించాడు, మరియు తన సోదరుడు ఓవెన్ తో మరియు బావమరుదులు డేవీ బాయ్ స్మిత్ మరియు జిమ్ నీడ్హార్ట్ లతో తిరిగి జత చేరాడు.""
"
"""In the ensuing weeks, Bret """"The Hitman"""" Hart denounced American fans, because of their negative reaction to him in the recent weeks in contrast to his continued popularity through the rest of the world, and reunited with brother Owen and brothers-in-law Davey Boy Smith and Jim Neidhart.""
","""తరువాతి వారములలో, మిగతా ప్రపంచమంతా కొనసాగుతున్న తన జనాదరణకు వ్యతిరేకంగా అమెరికన్ అభిమానులు తనపై చూపుతున్న ప్రతికూల స్పందనకు, బ్రెట్ """"ది హిట్ మాన్"""" హార్ట్ వారిని బహిరంగంగా నిందించాడు, మరియు తన సోదరుడు ఓవెన్ తో మరియు బావమరుదులు డేవీ బాయ్ స్మిత్ మరియు జిమ్ నీడ్హార్ట్ లతో తిరిగి జత చేరాడు.""
"
"BG 1.34-35: Teachers, fathers, sons, grandfathers, maternal uncles, grandsons, fathers-in-law, grand-nephews, brothers-in-law, and other kinsmen are present here, staking their lives and riches.
","BG 1.34-35: గురువులు, తండ్రులు, కొడుకులు, మేనమామలు, మనుమలు, మామలు, బావ మరుదులు ఇంకా ఇతర బంధువులు, ప్రాణాలను, ధనాన్ని పణంగా పెట్టి మరీ, ఇక్కడ చేరి వున్నారు.
"
"Following the death of his wife Louisa in 1906, the death of his son Kingsley just before the end of World War I, and the deaths of his brother Innes, his two brothers-in-law (one of whom was E. W. Hornung, creator of the literary character Raffles) and his two nephews shortly after the war, Conan Doyle sank into depression.
","1906లో తన మొదటి భార్య లూయిసా మరణించడం, తరువాత తన కొడుకు కింగ్స్లీ కూడా మొదటి ప్రపంచ యుద్ధం ముగిసే ముందు మరణించడం, యుద్ధం తరువాత తన సోదరుడు ఇన్నెస్, ఇద్దరు బావమరుదులు (వీరిలో ఒకరు రాఫెల్స్ అనే సాహిత్య పాత్రను సృష్టించిన ఈ. డబల్యూ. హొర్నుంగ్) మరియు ఇద్దరు మేనల్లుళ్ళు మరణించడంతో కోనన్ డోయల్ మానసికంగా కృంగిపోయాడు.
"
"Following the death of his wife Louisa in 1906, the death of his son Kingsley just before the end of the First World War, and the deaths of his brother Innes, his two brothers-in-law (one of whom was E. W. Hornung, creator of the literary character Raffles) and his two nephews shortly after the war, Doyle sank into depression.
","1906లో తన మొదటి భార్య లూయిసా మరణించడం, తరువాత తన కొడుకు కింగ్స్లీ కూడా మొదటి ప్రపంచ యుద్ధం ముగిసే ముందు మరణించడం, యుద్ధం తరువాత తన సోదరుడు ఇన్నెస్, ఇద్దరు బావమరుదులు (వీరిలో ఒకరు రాఫెల్స్ అనే సాహిత్య పాత్రను సృష్టించిన ఈ. డబల్యూ. హొర్నుంగ్) మరియు ఇద్దరు మేనల్లుళ్ళు మరణించడంతో కోనన్ డోయల్ మానసికంగా కృంగిపోయాడు.
"
"Hyderabad: Man murdered by two brothers-in-law
","హైదరాబాద్ః మనో వైకల్యంతో ఉన్న ఇద్దరు చిన్నారులను చంపేసిన మేనమామ
"
"When I was 19, one of my brothers-in-law told me that Jehovah's Witnesses showed him what the Bible says about the use of religious images.
","నాకు 19 ఏళ్లు ఉన్నప్పుడు, విగ్రహాల్ని ఆరాధించడం గురించి బైబిలు ఏం చెప్తుందో యెహోవాసాక్షులు తనకు వివరించారని మా అక్క భర్త చెప్పాడు.
"
