eng_Latn,tel_Telu
"Included in the state constitution, the Grandfather Clause only allows men whose fathers or grandfathers were qualified to vote on January 1, 1867, the right to register to vote.
","రాష్ట్ర రాజ్యాంగంలో చేర్చబడిన, తాత చట్టాన్ని జనవరి 1, 1867 న ఓటు చేయడానికి నమోదు చేసుకునే హక్కు వీరి తల్లితండ్రులు లేదా తాతలకు మాత్రమే అర్హత సాధించే అవకాశం ఉంది.
"
"Included in the state constitution, the clause allows only men whose fathers or grandfathers were qualified to vote on January 1, 1867, the right to register to vote.
","రాష్ట్ర రాజ్యాంగంలో చేర్చబడిన, తాత చట్టాన్ని జనవరి 1, 1867 న ఓటు చేయడానికి నమోదు చేసుకునే హక్కు వీరి తల్లితండ్రులు లేదా తాతలకు మాత్రమే అర్హత సాధించే అవకాశం ఉంది.
"
"Indeed, both Zheng He's father and grandfather used the honorific hajji, an indication that they had performed their ritual pilgrimage to Mecca, on the Arabian Peninsula.
","వాస్తవానికి, జెంగ్ హు యొక్క తండ్రి మరియు తాత ఇద్దరూ గౌరవప్రదమైన హజ్జీని ఉపయోగించారు, అరేబియా ద్వీపకల్పంలో వారు మక్కా వారి కర్మ యాత్రను ప్రదర్శించినట్లు సూచించారు.
"
"Iniesta is the third generation from his family to take a role in the business, which was established by his grandfather Jose Antonio.
","వాస్తవానికి, తన తాత జోస్ అంటోనియోచే స్థాపించబడిన వైన్ వ్యాపారంలో ఇనిఎస్త తన కుటుంబం నుండి మూడవ తరం పాత్రను పోషించాడు.
"
"Instead of seeking a peaceful solution to the conflict by paying homage to the French king, Edward laid claim to the French crown as the only living male descendant of his deceased maternal grandfather, Philip IV .
","ఫిలిప్ కి మర్యాదగా చెల్లించడానికి బదులుగా, ఎడ్వర్డ్ అతని మరణించిన తల్లి తండ్రుడైన ఫిలిప్ IV యొక్క ఏకైక మగపిల్లగా ఫ్రెంచ్ కిరీటంకు తన వాదనను నొక్కి చెప్పాడు.
"
"Irish blood also flows from his father's side as his paternal grandfather is also from Ireland precisely Gort, a town in south County Galway West of Ireland.
","అతని తండ్రి తాత ఐర్లాండ్ నుండి వచ్చినందున ఐరిష్ రక్తం కూడా అతని తండ్రి వైపు నుండి ప్రవహిస్తుంది, ఐర్లాండ్ యొక్క దక్షిణ కౌంటీ గాల్వే వెస్ట్ లోని గోర్ట్ అనే పట్టణం.
"
"Is there a naming tradition, such as always giving the firstborn son the name of his paternal grandfather?
","మీ కుటుంబంలో నామకరణ సాంప్రదాయం ఉంది, ఎల్లప్పుడూ తన మొదటి తమ్ముడికి తన తల్లితండ్రుల పేరిట ఇవ్వడం వంటిది?
"
"It didn't take much time before his grandfather figured out it was best to have him join an academy.
","అతన్ని ఒక అకాడమీలో చేర్చుకోవడం ఉత్తమమని అతని తాత గుర్తించడానికి చాలా సమయం పట్టలేదు.
"
"It is a photo of my grandfather.
","అది తాతగారి ఫోటో.
"
"It is necessary to congratulate not only the newborn, but also his parents, and grandmothers with grandfathers, and express the hope that they will bring up a good Christian.
","ఇది తన తల్లిదండ్రులు మరియు తాతామామల మాత్రమే నవజాత అభినందించేందుకు అవసరం, కానీ కూడా, మరియు వారు ఒక మంచి క్రైస్తవ అప్ కలిగించే ఆశ వ్యక్తం.
"
"It looks like Bishop T.D. Jakes is going to be a grandfather again!
","బిషప్ టి. డి. జేక్స్ మళ్ళీ తాత కానున్నట్లు కనిపిస్తోంది!
"
"It paints a loving portrait of Alexander's grandfather, and it presents Alexander as someone who valued that relationship and wants to honor his grandfather's memory.
","ఇది అలెగ్జాండర్ యొక్క తాత యొక్క ప్రేమ చిత్రం చిత్రీకరించింది, మరియు అది అలెగ్జాండర్ను ఆ సంబంధాన్ని విలువైనదిగా మరియు తన తాత జ్ఞాపకార్థాన్ని గౌరవిస్తున్న వ్యక్తిగా ప్రదర్శిస్తుంది.
"
"It started when my grandfather died when I was about ten years old.
","నేను పదమూడు సంవత్సరాల వయసులో నా బామ్మ చనిపోయినప్పుడు ఇది ప్రారంభమైంది.
"
"It was a promise I made to my grandfather.
","అది నేను మా నాన్నగారికి చేసిన వాగ్దానం.
"
"It was built by the actor's grandfather Dewan Basheshwanath Kapoor from 1918 to 1922.
","దీనిని 1918-22 మధ్య కాలంలో దిగ్గజ నటుడి తాత దేవాన్ బాషేశ్వర్నాథ్ కపూర్ నిర్మించారు.
"
"It was built by the actor's grandfather Dewan Basheswarnath Kapoor between 1918 and 1922.
","దీనిని 1918-22 మధ్య కాలంలో దిగ్గజ నటుడి తాత దేవాన్ బాషేశ్వర్నాథ్ కపూర్ నిర్మించారు.
"
"It was his own grandfather Erasmus Darwin.
","ఇది తన సొంత తాత ఎరాస్ముస్ డార్విన్ .
"
"It's a promise I made to my grandfather.
","అది నేను మా నాన్నగారికి చేసిన వాగ్దానం.
"
"It's amazing that today this fairy tale about mother, father, grandmother, grandfather enjoys the love of adults and is often read by them together with the kids for edification.
","ఇది ఈ రోజు అద్భుత కథ అయిన తల్లి, తండ్రి, అమ్మమ్మ, తాత గురించి పెద్దలు ప్రేమను ఆనందిస్తుంది మరియు తరచుగా పిల్లలతో కూడిన వారితో కలిసి చదవబడుతుంది.
"
"It's what your grandfather would do.
","మీ నాన్నగారు ఏం చెయ్యమంటే అదే.
"
"Jeff Bezos' maternal grandfather was a regional director of the U.S. Atomic Energy Commission in Albuquerque.
","బెజోస్ యొక్క తాత అల్బకర్కూలో యు. ఎస్. అటామిక్ ఎనర్జి కమిషన్లో ప్రాంతీయ డైరెక్టర్ గా ఉండేవారు.
"
"Jimi's paternal grandfather Ross Hendricks changed his last name to Hendrix in 1896 in Chicago.
","జిమి యొక్క తండ్రి తాత రాస్ హెన్డ్రిక్స్ 1896 లో చికాగోలో హెండ్రిక్స్కు అతని చివరి పేరు మార్చారు.
"
"Johansson was born in New York City on November 22, 1984 Her father, Karsten Johansson, is a Danish-born architect, and her paternal grandfather, Ejner Johansson, was a screenwriter and director.
","స్కార్లెట్ జోహన్సన్ నవంబర్ 22 న న్యూయార్క్ సిటీ, న్యూయార్క్ లో జన్మించాడు, 1984 ఆమె తండ్రి, Karsten జోహన్సన్, కోపెన్హాగన్ అసలు ఒక డానిష్ పుట్టిన వాస్తుశిల్పి మరియు ఆమె తాత, Ejner జోహన్సన్, ఒక రచయిత మరియు దర్శకుడు.
"
"Johansson was born in New York City on November 22, 1984.[1] Her father, Karsten Johansson, is a Danish-born architect, and her paternal grandfather, Ejner Johansson, was a screenwriter and director.
","స్కార్లెట్ జోహన్సన్ నవంబర్ 22 న న్యూయార్క్ సిటీ, న్యూయార్క్ లో జన్మించాడు, 1984 ఆమె తండ్రి, Karsten జోహన్సన్, కోపెన్హాగన్ అసలు ఒక డానిష్ పుట్టిన వాస్తుశిల్పి మరియు ఆమె తాత, Ejner జోహన్సన్, ఒక రచయిత మరియు దర్శకుడు.
"
"Josephine Cochran, whose grandfather was also an inventor and was awarded a steamboat patent, is best known as the inventor of the dishwasher.
","జోసెఫిన్ కోచ్రన్, దీని తాత కూడా ఒక ఆవిష్కర్త మరియు ఒక స్టీమ్బోట్ పేటెంట్ను పొందాడు, డిష్వాషర్ యొక్క ఆవిష్కర్తగా ప్రసిద్ధి చెందారు.
"
"Jr. Whether to accept NTR's role as a grandfather has now become a million-dollar question.
","మరి తాత పాత్రలో ఎన్టీఆర్ నటించేందుకు అంగీకరిస్తాడా లేదా అనేది ఇప్పుడు మిలియన్ డాలర్ల ప్రశ్నగా మారింది.
"
"Julia Mamaea was born and raised in Emesa, Syria, where her grandfather Bassianus was the high priest of Emesa's patron god, the sun god Heliogabalus or Elagabal.
","జూలియా మామాయ ఎమిసె, సిరియాలో జన్మించి పెరిగాడు, ఆమె తాత బాస్సియస్ ఎమెస్సా యొక్క పోషకుడైన దేవుడు, సూర్య దేవుడు హేలియోగబాలస్ లేదా ఎలాగబల్ యొక్క ప్రధాన పూజారిగా ఉండేవాడు.
"
"Justin's grandfather, Paul Thomas, also a club professional and instructor, played in some PGA Tour events in the late 1950s and qualified for three major championships in the 1960s.
","థామస్ తాత, పాల్ థామస్, 1950 ల చివరలో కొన్ని PGA టూర్ ఈవెంట్లలో ఆడాడు మరియు 1960 ల ప్రారంభంలో మూడు ప్రధాన చాంపియన్షిప్లకు అర్హత సాధించింది.
"
"Jyotindra's brother was a doctor, his uncle was a doctor, and his grandfather was not only a well-known medical practitioner but also the family doctor of Viceroy of Bombay, then.
",") జ్యోతీంద్ర గారి సోదరుడు డాక్టరు, ఆయన మామయ్య డాక్టరు ఆయన తాతగారు ప్రముఖ మెడికల్ ప్రాక్టీషనరే కాకుండా బొంబాయి వైస్రాయిగారికి కుటుంబ వైద్యుడు కూడా.
"
"Kalmann is about to be overwhelmed by circumstances, but thanks to his naive wisdom, his purity of heart and his courage, he will show that, as his grandfather told him, IQ is not everything in this life.
","కల్మన్ పరిస్థితులను అధిగమించబోతున్నాడు, కానీ అతని అమాయక జ్ఞానం, అతని హృదయ స్వచ్ఛత మరియు ధైర్యానికి కృతజ్ఞతలు, అతను తన తాత చెప్పినట్లుగా, ఐక్యూ ఈ జీవితంలో ప్రతిదీ కాదని చూపిస్తుంది.
"
"Kevin has outlived all of his brothers and is a grandfather.
","కెవిన్ తన సోదరులందరినీ బ్రతికి, ఒక తాత.
"
"Kim Jong Un did not attend her grandfather's birthday celebration on April 15.
","కాగా, కిమ్ ఏప్రిల్ 15న కూడా తన తాత కిమ్ ఇల్ సంగ్ జయంతి ఉత్సవాలకు హాజరు కాలేదు.
"
"Kim recently missed the celebration of his grandfather's birthday on April 15.
","ఇటీవల ఏప్రిల్ 15న తన తాత పుట్టినరోజు వేడుకలకు కూడా కిమ్ హాజరుకాలేదు.
"
"Kim's absence in the birthday celebration of his grandfather on April 15 sparked speculations about his health condition.
","కాగా, ఏప్రిల్ 15న తన తాత కిమ్ ఇల్ సంగ్ జయంతి వేడుకలకు గైర్హాజరైనప్పటి నుంచి కిమ్ ఆరోగ్య పరిస్థితిపై అనేక ఊహాగానాలు వెలువడుతున్న విషయం తెలిసిందే.
"
"Kim's father and grandfather both also traveled by train for foreign visits.
","గతంలో కిమ్ తండ్రి, తాత కూడా విదేశీ పర్యటనలకు ఎక్కువగా రైల్లోనే ప్రయాణించేవారు.
"
"Kim's grandfather's birthday was celebrated on April 15.
","ఏప్రిల్ 15వ తేదీన కిమ్ తాత పుట్టిన రోజు వేడుకలు జరిగాయి.
"
"Kirke's maternal grandfather, Jack Dellal, is a British businessman of Iraqi-Jewish descent, and her maternal grandmother was Israeli.
","జేమిమ తాత తల్లి వైపు, జాక్ Dellal ఆంగ్ల వ్యాపారవేత్త ఇరాకీ-యూదు సంతతికి ఉంది, మరియు నా అమ్మమ్మ ఒక ఇశ్రాయేలీయుడు ఉంది.
"
"Kissinger's great great grandfather (Urgroßvater) derived his name from the town in 1817.
","కిన్సింజర్ యొక్క గొప్ప తాత (ఉర్గ్రోసంవాటర్) 1817 లో తన పేరును పట్టణంలో ఉద్భవించింది.
"
"Konkana's maternal grandfather is Chidananda Dasgupta, who was one of the founder members of the Calcutta Film Society.
","తాత చిదానంద దాస్ గుప్తా కలకత్తా ఫిల్మ్ సొసైటీని స్థాపించినవారిలో ఒకరు.
"
"LUKA MODRIC When he was 6, his grandfather was shot dead.
","లుకా మోడ్రిచ్కు 6 ఏళ్ల వయసు ఉన్నప్పుడు అతడి గ్రాండ్ఫాదర్ కాల్చివేయబడ్డాడు.
"
"Laro's maternal grandfather, José Antonio Lozano played football around the 1960s.
","లారో యొక్క మాతృమూర్తి, జోస్ ఆంటోనియో లోజానో 1960 లలో ఫుట్బాల్ ఆడారు.
"
"Last night I went to my grandfather's.
","మీ పెద్దమ్మ దగ్గరికి వెళ్ళారు నిన్నర్రాత్రి.
"
"Leonid Mikhailovich Mlechin was born in 1957 in an intelligent family, where his mother, Irina Vladimirovna Mlechina, and his stepfather, Vitaly Alexandrovich Syrokomsky, and even his grandfather were engaged in journalism, translation, and writing.
","మేల్చిన్ లియోనిడ్ మిఖాయిలోవిచ్ ఒక మేధో కుటుంబంలో 1957 లో జన్మించాడు, ఇక్కడ అతని తల్లి ఇరినా వ్లాదిమిరోవన్నా మెలెసిన మరియు అతని సవతి తండ్రి విటాలి అలెగ్జాండ్రోవిచ్ సిరోకోమ్స్కీ మరియు అతని తాత జర్నలిజం, అనువాదాలు మరియు రచనలలో కూడా నిమగ్నమయ్యారు.
"
"Leopold had been married to Princess Charlotte of Wales , the only legitimate daughter of the future George IV and his heiress presumptive until she died in 1817, predeceasing both her father and her grandfather, George III
","లియోపోల్డ్ , ప్రిన్సెస్ షార్లెట్ ఆఫ్ వేల్స్కు వివాహం చేసుకున్నారు, ఆమె తండ్రి మరియు ఆమె తాత అయిన జార్జ్ III రెండింటిని ముందుగా 1817 లో చనిపోయే వరకూ భవిష్యత్తు జార్జ్ IV మరియు అతని వారసురాలు యొక్క ఏకైక కుమార్తె.
"
"Leopold had been married to Princess Charlotte of Wales, the only legitimate daughter of the future George IV and his heiress presumptive until she died in 1817, predeceasing both her father and her grandfather, George III.
","లియోపోల్డ్ , ప్రిన్సెస్ షార్లెట్ ఆఫ్ వేల్స్కు వివాహం చేసుకున్నారు, ఆమె తండ్రి మరియు ఆమె తాత అయిన జార్జ్ III రెండింటిని ముందుగా 1817 లో చనిపోయే వరకూ భవిష్యత్తు జార్జ్ IV మరియు అతని వారసురాలు యొక్క ఏకైక కుమార్తె.
"
"Like I mentioned, my grandfather was a big influence.
","ఇంతకు ముందు చెప్పినట్టుగానే నాన్న గారి ప్రభావం చాలా ఉంది.
"
"Like his father and his grandfather before him, Charlemagne broadened and consolidated the Frankish nation through force of arms.
","తన తండ్రి మరియు అతని తాత వలె అతని ముందు, చార్లెమాగ్నే విస్తృతమైన మరియు ఫ్రాంకిష్ దేశమును ఆయుధాల చేత బలోపేతం చేసింది.
"
"Like his grandfather, George II, George III refused to sell the mulberry garden interest, so that Sheffield had been unable to purchase the full freehold of the site.
","తన తాతగారైన జార్జ్II లాగే, జార్జ్III కూడా మల్బరీ తోటను అమ్మడానికి ఒప్పుకోలేదు, దానివల్ల షెఫీల్డ్ కు ఆ ప్రదేశ౦ యొక్క పూర్తి ఫ్రీ హోల్డ్ దక్కలేదు.
"
"Like his grandfather, he told them if his own wealth had been sufficient, he would have accommodated the expense himself and not asked them for their contribution to the fund.
","తన సొంత సంపద ఉండి ఉంటే తన తాత వంటి, అతను చెప్పాడుతగినంత, అతను ఫండ్ వారి సహకారానికి చేయమని ఖర్చు స్వయంగా వసతి మరియు ఉండదు.
"
"Lilia Tarawa, a girl, having leadership DNA as inherited from her grandfather, who had founded this cult.
","ఈ ఆరాధనను స్థాపించిన తన తాత నుండి వారసత్వంగా నాయకత్వ DNA కలిగి ఉన్న లిలియా తారావా అనే అమ్మాయి.
"
"Lindy Hop is considered the grandfather of all swing dances.
","లిన్డీ హాప్ అన్ని స్వింగ్ నృత్యాల తండ్రిగా పరిగణించబడుతున్న బాల్రూమ్ నృత్యం.
"
"Lindy Hop is the grandfather of all the swing dances.
","లిన్డీ హాప్ అన్ని స్వింగ్ నృత్యాల తండ్రిగా పరిగణించబడుతున్న బాల్రూమ్ నృత్యం.
"
"Lionel Barrymore is the adorable grandfather of a wonderfully free-spirited and loving family, who unfortunately live in the last house the local banking family needs to buy for some nefarious financial scheme.
","లియోనెల్ బారిమోర్ ఒక అద్భుతంగా ఉచిత ఉత్సాహంగా మరియు loving కుటుంబం యొక్క పూజ్యమైన తాత, దురదృష్టవశాత్తు స్థానిక ఇంటికి బ్యాంకింగ్ కుటుంబం కొన్ని చెడ్డ ఆర్థిక పథకం కోసం కొనుగోలు అవసరం గత హౌస్ నివసిస్తున్నారు.
"
"Living in the Old Manse, the house of Emerson's grandfather, Hawthorne entered a very productive phase and he wrote sketches and tales.
","ఓల్డ్ మన్సీలో లివింగ్, ఎమెర్సన్ యొక్క తాత ఇల్లు, హౌథ్రోన్ చాలా ఉత్పాదక దశలో ప్రవేశించాడు మరియు అతను స్కెచ్లు మరియు కథలను రాశాడు.
"
"Louis the German did not control all the territory that his father and grandfather had ruled.
","లూయిస్ జర్మన్ తన తండ్రి మరియు తాత పాలించిన అన్ని భూభాగాలను నియంత్రించలేదు.
"
"Mann related the story of her grandfather Reverend William Huffman, who claimed to have been called to the scene of a crashed UFO with dead aliens in Missouri.
","మన్ మిస్సౌరీలోని చనిపోయిన గ్రహాంతరవాసులతో క్రాష్ అయిన UFO దృశ్యానికి పిలుపునిచ్చిన తన తాత రెవరెండ్ విలియం హుఫ్ఫ్మన్ యొక్క కథకు సంబంధించినది.
"
"Margaret was a descendant of Edward I's grandfather King John via John's illegitimate daughter Joan, who married Llywelyn the Great, Prince of Wales
","మార్గరెట్ జాన్ యొక్క చట్టవిరుద్ధమైన కుమార్తె జోన్ ద్వారా ఎడ్వర్డ్ I యొక్క తాత కింగ్ జాన్ యొక్క వంశస్థుడు, వీరు లిల్లీన్ ది గ్రేట్, వేల్స్ యువరాజుని వివాహం చేసుకున్నారు
"
"Meanwhile, her paternal grandfather, Ejner Johansson, was an art historian, screenwriter, and film director.
","ఆమె తాత, ఎజ్నర్ జొహాన్సన్, ఒక కళా చరిత్రకారుడు, స్క్రీన్ రైటర్, చిత్ర దర్శకుడు.
"
"Methuselah, Noah's grandfather, was alive during the last 243 years of Adam's life.
","నోవహు తాత మెతుసేలా ఆడమ్ జీవితంలో చివరి 243 సంవత్సరాలలో జీవించి ఉన్నాడు.
"
"Michelle and her older brother Craig, now an Ivy League basketball coach at Brown University, grew up hearing the story of their maternal grandfather.
","మిచెల్ మరియు అతని అన్నయ్య క్రెయిగ్, ఇప్పుడు బ్రౌన్ విశ్వవిద్యాలయంలో ఐవీ లీగ్ బాస్కెట్ బాల్ కోచ్, వారి తల్లి తరపు తాత కథ విన్నట్లు పెరిగారు.
"
"Mildred D. Taylor loved listening to her grandfather's stories of growing up in Mississippi.
","మిల్డ్రెడ్ డి. టేలర్ ఆమె తాత యొక్క మిస్సిస్సిప్పిలో పెరుగుతున్న కథలను వింటాడు.
"
"Montezuma was born for greatness: he was named after his grandfather Moctezuma Ilhuicamina, one of the greatest Tlatoanis or Emperors of the Mexica.
","మోంటేజుమా గొప్పతనం కోసం జన్మించాడుః అతని తాత మొక్తేజుమ ఇలౌకిమమినా, మెక్లాసా యొక్క గొప్ప ట్లాటోనీలు లేదా చక్రవర్తులలో ఒకడు.
"
"Moving on to Faiq Bolkiah ancestry and family roots, his paternal grandfather was Omar Ali Saifuddien III, while there are no records of his other grandparents.
","ఫైక్ బోల్కియా పూర్వీకులు మరియు కుటుంబ మూలాలకు వెళుతున్నప్పుడు, అతని తండ్రి తాత ఒమర్ అలీ సైఫుద్దీన్ III, అతని ఇతర తాతామామల గురించి రికార్డులు లేవు.
"
"Mr Ostwal felt a deep desire to help his grandfather, but couldn't do anything about it as a student.
","మిస్టర్ ఓస్ట్వాల్ తన తాతకు సహాయం చేయాలనే లోతైన కోరికను అనుభవించాడు, కానీ దాని గురించి ఏమీ చేయలేకపోయాడు.
"
"My 85 year old grandfather is seriously ill.
","85 ఏళ్ల వయస్సు ఉన్న మా నాన్న ఆరోగ్యం పరిస్థితి చాలా గంభీరంగా ఉంది.
"
"My 90-year-old grandmother has one of my earlier paintings on her wall in a nursing home It is a painting of my grandfather (her husband who passed away years ago) walking down to the ocean to his boat in Newfoundland from a small cabin on a hill above the sea.
","నా 90 ఏళ్ల అమ్మమ్మ ఒక నర్సింగ్ హోమ్ లో ఆమె గోడపై నా పూర్వపు చిత్రాలలో ఒకటి ఉంది నా తాత (సంవత్సరాల క్రితం మరణించిన ఆమె భర్త) ఒక చిన్న కాబిన్ నుండి న్యూఫౌండ్లాండ్లో ఉన్న తన పడవకు సముద్రంలోకి నడిచి వెళ్ళే చిత్రలేఖనం సముద్రం పైన కొండ మీద.
"
"My dad, grandfather, & grandmother all died from cancer.
","మా తాతగారు, నానమ్మ, పెద్దనాన్న, మా నాన్నగారు క్యాన్సర్ బారిన పడి చనిపోయారు.
"
"My father and grandfather both served in the military.
","నా తండ్రి, మామగారు. . వీరు ఇరువురు కూడా సైన్యంలో అధికారులుగా సేవలు అందించారు.
"
"My father and grandfather were scientists.
","మా నాన్నగారు, తాతగారు శాస్త్రవేత్తలు.
"
"My grandfather and father are both government officials.
","అమ్మ, నాన్న ఇద్దరూ ప్రభుత్వ ఉద్యోగులే.
"
"My grandfather and father both served in the army.
","నా తండ్రి, మామగారు. . వీరు ఇరువురు కూడా సైన్యంలో అధికారులుగా సేవలు అందించారు.
"
"My grandfather and father were freedom fighters.
","నా ముత్తాత్త, తాతలు స్వాతంత్ర్య సమరయోధులు.
"
"My grandfather and grandmother stay with us.
","మా అత్తయ్య, మామయ్య మాతో కలిసివుంటారు.
"
"My grandfather and great-grandfather ran a butcher shop in Brooklyn, but I didn't go into the family business until after college and 15 years as a chef.
","నా తాత మరియు ముత్తాత బ్రూక్లిన్లో ఒక కసాయి దుకాణం నడిపారు, కాని నేను కళాశాల తర్వాత మరియు 15 సంవత్సరాల చెఫ్ వరకు కుటుంబ వ్యాపారంలోకి వెళ్ళలేదు.
"
"My grandfather and my father worked there.
","మా నాన్నగారూ, మురళీ వాళ్ళ నాన్నగారూ అక్కడే పనిచేసేవారు.
"
"My grandfather and my parents were freedom fighters.
","నా ముత్తాత్త, తాతలు స్వాతంత్ర్య సమరయోధులు.
"
"My grandfather approached Tinker to see what was going on.
","నా తాత ఏమి జరుగుతుందో చూడటానికి టింకర్ ను సంప్రదించింది.
"
"My grandfather brought me here.
","మా నాన్న నన్ను తీసుకొచ్చేశాడు ఇక్కడికి.
"
"My grandfather came to America.
","మా అత్తగారు అమెరికా వచ్చారు.
"
"My grandfather came to India from Afghanistan.
","మా తాత అఫ్గాన్ నుంచి ఇండియాకు వలస వచ్చారు.
"
"My grandfather came to her bedside every 30 minutes on the hour, I never left her side.
","నా తాత గంటలో ప్రతి 30 నిమిషాలకు పడక పడింది, నేను ఎప్పుడూ ఆమె వైపు వదిలి వెళ్ళలేదు.
"
"My grandfather chased me out of home.
","మా నాన్న నన్ను ఇంటి నుంచి గెంటేశాడు.
"
"My grandfather did a lot for me.
","మా నాన్నగారు నాకోసం ఎంతో చేశారు.
"
"My grandfather did it, my father did it, and now I do it.
","మా తాత చేశాడు, మా నాన్న చేశాడు, ఇప్పుడు నేను చేస్తున్నా.
"
"My grandfather didn't accept my marriage.
","అమ్మా, నాన్నా పెళ్ళికి అంగీకరించలేదు.
"
"My grandfather died June 1st.
","జూన్ 1న మా అమ్మ చనిపోయింది.
"
"My grandfather died at this time.
","ఈమధ్యకాంలో మా నాన్నగారు మరణించారు.
"
"My grandfather died during the movie.
","ఈ సినిమా చేస్తున్న సమయంలో మా నాన్నగారు చనిపోయారు.
"
"My grandfather died in 1945.
","తాత్యా 1945లో ప్రాణం విడిచాడు.
"
"My grandfather died in 1964.
","మా తాత గారు 1964లో చనిపోయారు.
"
"My grandfather died in 1966.
","నేను చెప్పినా పెద్దాయన 1966లో చనిపోయాడు.
"
"My grandfather died in September and my grandmother died in December.
","మా నాన్నగారి తద్దినం డిసెంబరులో, అమ్మగారి ఆబ్దీకం ఆగస్టులో.
"
"My grandfather died that year.
","ఆ ఏడాదే నా తండ్రి చనిపోయారు.
"
"My grandfather died when I was four.
","నాకు నాలుగేళ్ల వయసులోనే మా నాన్న చనిపోయారు.
"
"My grandfather died when I was in 8th grade.
","నేను ఎనిమిదో తరగతి చదువుతున్నప్పుడే మా నాన్న చనిపోయారు.
"
"My grandfather discussed this with me as well.
","దీని గురించి నాన్న గారు కూడా ఉపాసనతో మాట్లాడారు.
"
"My grandfather fell asleep one evening.
","ఒక రాత్రివేళ బామ్మ నిద్రపోయింది.
"
"My grandfather gave him the money.
","నాన్న అతనికి డబ్బులు ఇచ్చాడు.
"
"My grandfather gave this book to me when I was a young girl.
","ఈపుస్తకాన్ని మా నాన్నగారు నాకు నా చిన్నతనంలో ఇచ్చారు.
"
"My grandfather had 3 children with my grandmother.
","అమ్మ నాన్నలకు నాతో కలిపి ముగ్గురు పిల్లలం.
"
"My grandfather had a bicycle.
","నాన్నకు సైకిల్ ఉండేది.
"
"My grandfather had a dream.
","నాన్నగారు ఒక స్వప్నాన్ని చూశారు.
"
"My grandfather had an operation.
","నాన్నగారికి వెన్నుపూస ఆపరేషన్ జరిగింది.
"
"My grandfather had migrated from Afghanistan and was a jailer in Bhopal.
","నా తాత అఫ్ఘనిస్తాన్ నుంచి వలస వచ్చారు. . భోపాల్లో జైలర్గా ఉన్నారు.
"
"My grandfather had migrated from Afghanistan and was a prison officer in Bhopal.
","నా తాత అఫ్ఘనిస్తాన్ నుంచి వలస వచ్చారు. . భోపాల్లో జైలర్గా ఉన్నారు.
"
"My grandfather had only agreed to the terms and conditions of the British to get freed from jail.
",". మా తాతగారు కేవలం జైలు నుంచి విడుదలయ్యేందుకే బ్రిటిష్ వారి షరతులకు అంగీకరించారు తప్ప.
"
"My grandfather had this problem as well.
","""""""మా తాతకు కూడా ఈ సమస్య ఉండేది.""
"
"My grandfather helped me too.
","నా అన్నయ్య కూడా నాకు సహాయం చేసాడు.
"
"My grandfather is a retired Government Officer.
","మా నాన్నగారు రిటైర్డ్ ప్రభుత్వ అధికారి.
"
"My grandfather is about 70.
","మా నాన్నగారికి 70 పైన ఉంటాయి.
"
"My grandfather is also very old.
","ఈ తాతగారు కూడా చాలా వృద్ధులే.
"
"My grandfather is arriving today.
","నాన్నగారు ఈరోజు వస్తున్నారు.
"
"My grandfather is looking for.
","నాన్న అగ్గికోసం వెతుకుతూనే ఉంటాడు.
"
"My grandfather is with my mother.
","నాన్న, అమ్మతో వుంటున్నాడు.
"
"My grandfather isn't a politician.
","మా తాత గొప్ప రాజకీయనాయకుడు కాదు.
"
"My grandfather killed himself too.
","నాన్న కూడా ఆత్మహత్య చేసుకుని చనిపోయారు.
"
"My grandfather like to help others.
","మా నాన్నకు ఇతరులకు సాయం చేయడం అంటే ఇష్టం.
"
"My grandfather lived for 103 years.
","మా అమ్మ 103 సంవత్సరాలు జీవించింది.
"
"My grandfather lived to 110 years old.
","మా తాత 110 ఏండ్లు బతికిండు.
"
"My grandfather lived to be 103 years old.
","మా అమ్మ 103 సంవత్సరాలు జీవించింది.
"
"My grandfather looked after me alone from the time I was a baby.
","కూతుర్ని నేను ఒక్కదాన్నే కావడంతో మా నాన్న చిన్నప్పటి నుంచి బాగా చూసుకునేవారు.
"
"My grandfather owned 300 acres of land.
","అతని తాతకు 300 ఎకరాల వ్యవసాయభూమి ఉండేది.
"
"My grandfather owned a printing press.
","మా నాన్నగారికి ప్రింటింగ్ ప్రెస్ ఉండేది.
"
"My grandfather showed me.
","నాన్న చూపించారు.
"
"My grandfather studied medicine.
","నాన్న మెడిసిన్ చదవమన్నారు.
"
"My grandfather taught English literature.
","నాన్నఎక్కువగా ఆంగ్ల సాహిత్యాన్ని చదివేవారు.
"
"My grandfather taught me to drive when I was ten.
","మా నాన్న నాకు పదమూడేళ్ల వయసులో డ్రైవింగ్ నేర్పించారు.
"
"My grandfather taught me well.
","నాన్న మాత్రం నన్ను బాగా చదివించారు.
"
"My grandfather taught music.
","తండ్రి వద్దే సంగీతం నేర్చింది .
"
"My grandfather taught there.
","మా నాన్నగారు అక్కడే చదువుకున్నారు.
"
"My grandfather told a lot of stories.
","మా ముత్తమ్మ ఎన్నో కథలు చెప్పింది.
"
"My grandfather told many stories.
","మా ముత్తమ్మ ఎన్నో కథలు చెప్పింది.
"
"My grandfather told me a story about my mother as a child.
","నాకు చిన్నప్పుడు మా అమ్మ బోలెడన్ని కథలు చెప్పేది.
"
