eng_Latn,guj_Gujr
"Actor Shraddha Kapoor's aunt Padmini Kolhapure and cousin Priyaank Sharma have commented on her wedding rumours.
","એક્ટ્રેસ પદ્મિની કોલ્હાપુરીનો દીકરો અને શ્રદ્ધા કપૂરનો પિતરાઈ ભાઈ પ્રિયાંક શર્મા હાલના દિવસોમાં પોતાના લગ્નને લઈને ચર્ચામાં છે.
"
"At the birthday bash, along with Arjun, his uncle Sanjay Kapoor, aunt Maheep Kapoor were also present.
","આ બર્થ-ડે પાર્ટીમાં અર્જુન કપૂર, જાહ્‌નવી, ખુશી કપૂર, બોની કપૂર અને સંજય કપૂર સાથે તેની વાઇફ મહીપ કપૂર અને દીકરી શનાયા પણ હાજર રહી હતી.
"
"My aunt helped me.
","મારક્તે છાની મદદ કરી હતી.
"
"Her parents, brother along with an aunt and uncle died in the accident.
","અકસ્માતમાં વરરાજાનાં માતા-પિતા, બહેન અને દાદીમાનું મૃત્યુ
"
"15-yr-old girl strangled to death by aunts
","15 વર્ષની દીકરીએ પ્રેમી સાથે મળીને પિતાની કરી ક્રૂર હત્યા
"
"MUMBAI: In a setback for the great-grandson of ‘Frontier Gandhi’ Khan Abdul Ghaffar Khan, the Bombay high court refused to grant any relief on his plea to appoint him the legal guardian of his ailing aunt and to allow him to take her to Pakistan to be with her family.
","સરહદના ગાંધી ખાન અબ્દુલ ગફાર ખાનના પ્રપૌત્રને રાહત આપવાનો ઈનકાર કરીને બોમ્બે હાઈ કોર્ટે તેને બીમાર આન્ટીને પાકિસ્તાન તેમના પરિવાર પાસે લઈ જવા તેમના કાનૂની પાલક તરીકે નિયુક્ત કરવાની અરજી નકારી છે.
"
"At that time aunt was not even at home.
","ઘરમાં તે સમયે પંખો પણ નહતો.
"
"Instead of going to the hospital, she was taken to the home of her aunt’s in-laws and told she would marry her aunt’s 45-year-old brother-in-law.
","હોસ્પિટલ જવાને બદલે તે નેહાને પોતાની સાસરીમાં લઈ ગઈ અને પોતાના ૪૫ વર્ષના દિયર સાથે લગ્ન કરવા કહ્યું.
"
"The aunt had no answer.
","શેહિણીતી માતાએ કશે ઉત્તર આપ્યો નહિ.
"
"As a cultural program for adults, uncles and aunts were offered over thirty entertaining attractions.
","પુખ્ત વયના લોકો માટે સાંસ્કૃતિક કાર્યક્રમ તરીકે, કાકાઓ અને નસીબને ત્રીસ મનોરંજક આકર્ષણોની ઓફર કરવામાં આવી હતી.
"
