eng_Latn,guj_Gujr
"Abhishek Banerjee is Chief Minister Mamata Banerjee's nephew.
","તેમાં સૌથી વધુ ફાયદો મુખ્યમંત્રી મમતા બેનર્જીના ભત્રીજા અભિષેકને થયો છે.
"
"Mamata Banerjee’s nephew and Trinamool Lok Sabha lawmaker Abhishek Banerjee too is likely to visit Goa.
","મમતા બેનર્જીના ભત્રીજા અને તૃણમૂલના સાંસદ અભિષેક બેનર્જી પણ ગોવાની મુલાકાત લે તેવી શક્યતા છે.
"
"Actor Soha Ali Khan has shared a throwback picture of her daughter Inaaya Naumi Kemmu and nephew Taimur Ali Khan to celebrate Childrens Day on a sweet note.
","સોહા અલી ખાન અને કૃણાલ ખેમૂએ પોતાની દીકરી ઈનાયા સાથે હોળી રમતી એક ક્યૂટ તસવીર શેર કરી છે.
"
"Saif Ali Khan’s younger sister, Saba Ali Khan, shared a picture with her nephew Jeh.
","સૈફના બર્થ ડે પર તેની બહેન સોહા અલી ખાને પણ સૈફ સાથે કેટલીક સુંદર તસવીરો શેર કરી છે.
"
"Megastar Chiranjeevi's nephew and Telugu actor Sai Dharam Tej, who was injured in a bike accident in Hyderabad, is stable, said doctors.
","મુંબઈ: હૈદરાબાદમાં બાઇક અકસ્માતમાં ઘાયલ થયેલા મેગાસ્ટાર ચિરંજીવીના ભત્રીજા અને તેલુગુ અભિનેતા સાઈ ધરમ તેજની સ્થિતિ સ્થિર છે.
"
"Again, it was her nephew, the son of Anna's older sister, Peter the Third.
","ફરીથી, તે તેના ભત્રીજા મોટા બહેન, અન્ના, પીટર III ના પુત્ર હતો.
"
"MP and Mamata Banerjee’s nephew Abhishek Banerjee was also present at the meeting.
","તેમની સાથે મમતાના ભત્રીજા અને ્‌સ્ઝ્ર સાંસદ અભિષેક બેનર્જી પણ હતા.
"
"New Delhi: Saif Ali Khan's sister Saba Ali Khan has shared pictures with her two nephews Taimur Ali Khan and Jehangir Ali Khan on Instagram.
","મુંબઈ : બોલિવૂડ એક્ટર સૈફ અલી ખાનની બહેન સોહા અલી ખાને તાજેતરમાં જ તેના ઈન્સ્ટાગ્રામ એકાઉન્ટ પર બે વીડિયો શેર કર્યા છે, જેમાં અભિનેત્રી પોતાના ભાઈ સાથે ઘરે ફોટોશૂટ માટે પોઝ કરતી જોવા મળી રહી છે.
"
"“My nephew is dead.
","“ મારા ખાપ મરી ગયા છે.
"
"Congratulations on the birth of your nephew!
","તમારા બાળકના જન્મ પર અભિનંદન!
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar, had served as deputy chief minister for two truncated terms when the Congress-NCP was in power before 2014.
","શરદ પવારના ભત્રીજા અજિત 2014 પહેલાં પૂર્વ કોંગ્રેસ-એનસીપી સરકારમાં પણ ઉપમુખ્યમંત્રી રહ્યા હતા.
"
"The CBI team has issued summons to her nephew and Trinamool MP Abhishek Banerjee and his wife.
","સીબીઆઈએ તેમના ભત્રીજા અને તૃણમૂલ સાંસદ અભિષેક બેનર્જીની પત્નીને સમન જારી કર્યું છે.
"
"Abhishek Banerjee is the nephew of Mamata Banerjee.
","અભિષેક બેનરજી તે મમતા બેનરજીના પસંદગીના વારસ છે.
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","મનસૂર એક્ટર આમિર ખાનનો પિતરાઈ ભાઈ છે.
"
"The actor was also accompanied by his nephew Rajiv Kapoor.
","તેમની સાથે ભાઈ રાજીવ કપૂરે પણ પાપારાઝીને પોઝ આપ્યો હતો.
"
"The next generation of Congress leaders also made their way into the election with Ruturaj Sanjay Patil, nephew of sitting MLC Satej Patilm, being fielded from the Kolhapur south seat.
","વર્તમાન એમએલસી સતેજ પતલીમના ભત્રીજા રિતુરાજ સંજય પાટીલને કોલ્હાપુર દક્ષિણ બેઠકથી ઉમેદવાર બનાવવામાં આવ્યા છે.
"
"The king made his chief military commander his nephew Rupert.
","રાજા તેમના ભત્રીજા રુપર્ટ તેના મુખ્ય લશ્કરી કમાન્ડર હતી.
"
"Gamdur Singh Brar, who shot dead his nephew Harmanjot Singh Bhattal and seriously injured his wife Satvir Kaur Brar in Edmonton at the weekend has been charged with first-degree murder and attempted murder.
","એડમોંટનમાં પોતાના ભત્રિજા હરમનજોત સિંહ ભટ્ટલને ગોળી મારનારા તેમજ પોતાની પત્ની સતવીર કૌર બરાડને ગંભીર રીતે ઈજાગ્રસ્ત કરનારા ગમદુર સિંહ બરાડ પર ફર્સ્ટ-ડિગ્રી હત્યા અને હત્યાના પ્રયાસનો આરોપ લગાવવામાં આવ્યો છે.
"
"On the other hand, BJP leaders hit back at Mamata Banerjee's nephew.
","બીજી તરફ આ મુદ્દે બીજેપીના નેતાઓએ મમતા બેનરજી ઉપર પ્રહારો કર્યા છે.
"
"Ahil Sharma, Salman Khan's nephew came to visit his uncle on the sets along with his parents Arpita Khan and Aayush Sharma.
","સલમાનની બહેન અર્પિતા ખાન શર્મા અને પતિ આયુષ શર્મા દીકરા આહિલ સાથે બર્થ ડે પાર્ટીમાં પહોંચી હતી.
"
"Sridevi Kapoor had accompanied her family to Dubai to attend nephew Mohit Marwah's wedding.
","સંદીપ મારવાહ શ્રીદેવી ના સંબંધમાં આવે છે અને તેમના જ દીકરા મોહિત મારવાહ ના લગ્નમાં હાજરી આપવા માટે તેઓ દુબઇ આવ્યા હતા.
"
"Next morning, BJP’s Devendra Fadnavis and Pawar’s impetuous nephew, Ajit, had been sworn in.
","સવારે બીજેપીના દેવેન્દ્ર ફડણવીસ અને અજિત પવારે શપથ લઈ લીધા હતા.
"
"This is the first time Anil Kapoor has collaborated with his nephew Arjun Kapoor.
","આ ફિલ્મમાં અર્જુન કપૂર પહેલીવાર પોતાના કાકા અનિલ કપૂરની સાથે નજર આવશે.
"
"Congrats on your new nephew!
","નવા બાળકને જન્મ આપવા બદલ અભિનંદન!
"
"Bollywood superstar Aamir Khan's nephew Imran Khan has quit Bollywood as an actor.
","આમિર ખાનના ભાણિયા ઈમરાન ખાને બોલિવુડમાં ચાઈલ્ડ આર્ટિસ્ટ તરીકે પગ મૂક્યો હતો.
"
"As we as a whole realize that Boney Kapoor went to go to the wedding of his nephew, Mohit Marwah in Dubai with spouse Sridevi and little girl Khushi Kapoor.
","શ્રીદેવી દુબઈમાં મોહિટે મારવાહના લગ્નમાં પતિ બોબી કપૂર અને નાની દીકરી ખુશી કપૂર સાથે ગયા હતા.
"
"His nephew, Jitendra Yadav, is in the BJP while Jitendra’s wife Varsha is the president of the district panchayat.
","રવીન્દ્ર જાડેજાનાં પત્ની ભાજપ મહિલા મોરચાનાં સદસ્ય છે જ્યારે તેમના બહેન કોંગ્રેસ મહિલા મોરચાનાં પ્રમુખ છે.
"
"Son of late yesteryears actor Jayant, Imtiaz Khan is survived by wife Krutika, daughter Ayesha, and nephews Shadaab Khan (who is also an actor) and Seemaab Khan.
","ઈમ્તિયાઝના પરિવારમાં પત્ની કૃતિકા દેસાઈ, દીકરી આયેશા ખાન, ભત્રીજા શાદાબ ખાન (તે પણ એક્ટર છે) અને સીમાબ ખાન.
"
"The wives of Satarjan's brother and nephews had been taken in by relatives.
","સતાર્જનના ભાઈનાં પત્નીઓ અને ભત્રીજાને સંબંધીઓ પોતાના ઘરે લઈ ગયાં.
"
"Abhishek Banerjee is the nephew of West Bengal chief minister and Trinamool Congress chief Mamata Banerjee, and the serving of CBI notice to his wife has created quite a stir in the political circles of poll-bound West Bengal.
","પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીએ તેમના ભત્રીજા અભિષેક બેનર્જીની પત્નીની સીબીઆઈ પૂછપરછને લઈને ભાજપ પર નિશાન સાધ્યું છે.
"
"The ED has registered a case on NCP chief, his nephew Ajit Pawar and 70 others in connection with the scam.
","બેન્ક કૌભાંડ: NCP નેતા શરદ પવાર અને ભત્રીજા અજીત પવાર સહિત 70 લોકો સામે ઈડીએ દાખલ કર્યો કેસ
"
"Mehul Choksi and his nephew Nirav Modi are accused in the multi-crore Punjab National Bank fraud case.
","નિરવ મોદી અને તેના મામા મેહુલ ચોકસી પર પંજાબ નેશનલ બેન્ક સાથે છેતરપિંડી કરવાનો આરોપ મૂકવામાં આવ્યો છે.
"
"Contrary to his nephew, Paras also praised Bihar chief minister and Janata Dal (United) president Nitish Kumar by saying he is a good leader and a development oriented man.
","બીજી બાજુ પારસે પણ બિહારના મુખ્યમંત્રી નિતિશ કુમારને એક બહેતર નેતા અને વિકાસ પુરુષ તરીકે ગણાવી તેમના વખાણ કરતાં પક્ષના આંતરિક વિખવાદો સપાટી પર આવ્યા હતાં.
"
"Abhishek Banerjee is the nephew of West Bengal Chief Minister Mamata Banerjee.
","મુખ્ય પ્રધાન મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જીએ ભાજપના બંગાળના પ્રભારી કૈલાસ વિજયવર્ગીયાને બાહ્ય તરીકે ઓળખાવ્યા છે.
"
"The news of his demise was confirmed by Arvind Trivedi's nephew, Kaustubh Trivedi.
","અરવિંદ ત્રિવેદીના અવસાનના સમાચારને તેમના ભત્રીજા કૌસ્તુભ ત્રિવેદીએ સમર્થન આપ્યું હતું.
"
"Mehul Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","મેહુલ ચોકસી અને તેના ભાણિયા નીરવ મોદી પર ખોટા એલઓયુ દ્વ્રારા સરકારી પંજાબ નેશનલ બેન્કમાં 13,500 કરોડનું કૌભાંજ આચર્યું હતું.
"
"“My nephew is not a monster.
","” મ્હારૂં વૈરાગ્ય સ્મશાનવૈરાગ્ય નથી.
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar, was earlier sworn in as deputy chief minister along with BJP leader Devendra Fadnavis, who had taken oath as chief minister.
","ભાજપના દેવેન્દ્ર ફડણવીસે સીએમ પદના શપથ લીધા તો બીજી બાજુ એનસીપી સુપ્રીમો શરદ પવારના ભત્રીજા અને દિગ્ગજ નેતા અજિત પવારે ભાજપ સાથે ભળીને ડેપ્યુટી સીએમના શપથ લીધા.
"
"His daughters and nephew also help him with the works.
","હરભજનના કામમાં તેમની દીકરી અને દોહિત્રી પણ મદદ કરે છે.
"
"Apart from Kumar there were his wife, daughter and a nephew present in the house at the time.
","આ દરમિયાન ત્યાં પત્ની સહિત દીકરી અને જમાઈ પણ હાજર હતાં.
"
"He is my son, my nephew.
","આ મારું ધરમૂત્ર, પુત્ર મારો.
"
"Ajit Pawar, who is nephew of Sharad Pawar is Big Personality in Maharashtra Politics as well as Indian Politics.
","શરદ પવારના ભત્રીજા અજિત પવારનું મહારાષ્ટ્રના રાજકારણમાં મોટું નામ છે.
"
"Aamir Khan poses along with his family and even his nephew Imran Khan is seen in the picture.
","આ તસવીરમાં આમિર ખાન તેના માતા-પિતા અને બહેન સાથે છે.
"
"Gamdur Singh Brar, who shot dead his nephew Harmanjot Singh Bhattal and seriously injured his wife Satvir Kaur Brar in Edmonton at the weekend has been charged with first-degree murder and attempted murder.
","એડમોંટનમાં પોતાના ભાણા હરમનજોત સિંહ ભટ્ટલને ગોળી મારનારા તેમજ પોતાની પત્ની સતવીર કૌર બરાડને ગંભીર રીતે ઈજાગ્રસ્ત કરનારા ગમદુર સિંહ બરાડ પર ફર્સ્ટ-ડિગ્રી હત્યા અને હત્યાના પ્રયાસનો આરોપ લગાવવામાં આવ્યો છે.
"
"Choksi, the promoter of Gitanjali Gems, and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","ગીંતાજલી જેમ્સના પ્રમોટર ચોક્સી અને તેના ભત્રીજા નીરવ મોદી પર પંજાબ નેશનલ બેંકના 13,500 કરોડ રૂપિયાના ફ્રોડ કેસમાં આરોપી છે.
"
"Bollywood actor Salman Khan's nephew Abdullah Khan passes away at 38
","સલમાન ખાનના કઝિન ભાઈ અબ્દુલ્લા ખાનનું 38 વર્ષની ઉંમરે નિધન થઈ ગયું છે.
"
"He is my son, my nephew.
","એ તો મારો દીકરો હીરે છે, હીરે।
"
"Bollywood star Govinda recently appeared as a guest on Diwali special episode of The Kapil Sharma Show (TKSS) but his actor-comedian nephew Krushna Abhishek was seen missing from the episode.
","તાજેતરમાં જ, જ્યારે ગોવિંદા કપિલના શોમાં મહેમાન તરીકે આવ્યા હતા, ત્યારે કૃષ્ણા શોના તે એપિસોડમાંથી ગાયબ હતો.
"
"“My nephew is dead.
","“મારા શૈતેન્દ્ર મરી ગયો છે.
"
"Ajit Pawar, NCP chief Sharad Pawars nephew, took oath as the deputy chief minister.
","જ્યારે NCP નેતા શરદ પવારના ભત્રીજા અજીત પવારે નાયબ મુખ્યમંત્રી પદે શપથ લીધા.
"
"Anil Kapoor has THIS to say about nephew Arjun Kapoors relationship with Malaika Arora
","મલાઈકા-અર્જુનના સંબંધને લઈને કાકા અનિલ કપૂરે કહી આ વાત. .
"
"Akhsay is the cousin of chief minister Akhilesh Yadav and nephew of SP chief Mulayam Singh Yadav .
","અક્ષય યાદવ સપા સુપ્રીમો મુલાયમસિંહ યાદવની ભત્રીજા અને સપાના પૂર્વ મહાસચિવ રામગોપાલ યાદવના પુત્ર છે.
"
"West Bengal Chief Minister Mamata Banerjee with her nephew and party leader Abhishek Banerjee.
","તૃણમૂલ કૉંગ્રેસના પ્રમુખ અને પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીએ ભત્રીજા અભિષેક બેનર્જીને પાર્ટીમાં મોટી જવાબદારી સોંપી છે.
"
"Mehul Choksi and nephew Nirav Modi are key accused in the PNB fraud case.
","નીરવ મોદી અને મેહુલ ચોકલી પીએનબી કૌભાંડના મુખ્ય આરોપી છે.
"
"The former TMC MP also met party leader and Banerjee's nephew Abhishek.
","તૃમમૂળ કોંગ્રેસના પૂર્વ સાંસદે પાર્ટી નેતા અને બેનર્જીના ભત્રીજા અભિષેક સાથે પણ મુલાકાત કરી છે.
"
"His nephew Anand was also present with him.
","તેની સાથે નાનો પુત્ર અનંત પણ હાજર રહ્યો હતો.
"
"Sridevi was in Dubai to attend her nephew Mohit Marwah's wedding.
","શ્રીદેવી પોતાના સગા ભત્રીજા મોહિત મારવાના લગ્ન પ્રસંગ નિમિતે દુબઇમાં હાજર હતા.
"
"Sardesai is the nephew of chief minister Uddhav Thackeray’s wife Rashmi.
","સરદેસાઈ મુખ્યમંત્રી ઉદ્ધવ ઠાકરેની પત્ની રશ્મિ ઠાકરેના સંબંધી છે.
"
"Allu Arjun is the nephew of leading Telugu actor Chiranjeevi.
","તે તેલુગુ સુપરસ્ટાર ચિરંજીવીનો દીકરો છે.
"
"Salman's sister Arpita Khan Sharma and his nephew Ahil also joined in the fun.
","સલમાન ખાન અને સોહૈલ ખાનની સાથે તેમની બહેન અર્પિતા પણ લીગ દરમિયાન હાજર હતા.
"
"The Mumbai Police has arrested underworld don Dawood Ibrahim's nephew Rizwan Kaskar in an extortion case.
","ડૉન દાઉદ ઈબ્રાહિમના ભત્રીજા એકબાલ કાસકરના દિકરા રિઝવાનની મુંબઈ પોલીસે ધમકી આપવા અને પૈસા વસુલવાના આરોપસર ધરપકડ કરી હતી.
"
"Congratulations on his nephew's birthday from his aunt will be much better in his words.
","જન્મદિવસ અભિવાદનો પોતાના શબ્દોમાં તેના કાકી તેના ભત્રીજા માટે વધુ સારું રહેશે.
"
"Aishwarya Rai Bachchan was seen with daughter Aaradhya at her nephews birthday party.
","પાર્ટીમાં ઐશ્વર્યા રાય બચ્ચન તેની પુત્રી આરાધ્યા સાથે આવી પહોંચી હતી.
"
"Chandra Kumar Bose is the grand nephew of Netaji Subhash Chandra Bose and grandson of Sarat Chandra Bose, elder brother of Netaji Subhash Chandra Bose.
","સુગત બોઝ પોતે નેતાજી સુભાષચંદ્ર બોઝના મોટા ભાઇ સરતચંદ્ર બોઝના પૌત્ર છે.
"
"Abhishek Banerjee is the nephew of Mamata Banerjee.
","મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જી
"
"According to the head of the region, Putin's nephew could not realize the project entrusted to him.
","પ્રદેશ વડા અનુસાર, પુટીન ભત્રીજા પ્રોજેક્ટ તેમને સોંપવામાં ખ્યાલ સમર્થ ન હતું.
"
"Mehul Choksi is the prime suspect in the PNB scam along with his nephew Nirav Modi.
","મેહુલ ચોકસી પીએનબી કૌભાંડ કરનારા મુખ્ય આરોપી નીરવ મોદીનો સંબંધી છે.
"
"Armaan is the son of music composer Daboo Malik and nephew of Anu Malik.
","અરમાન મ્યુઝિક કમ્પોઝર ડબૂ મલિકનો પુત્ર છે.
"
"Abhishek Banerjee is a nephew of chief minister Mamata Banerjee, who represents South Kolkata's Bhawanipur in the state assembly.
","ડાયમંડ હાર્બરના લોકસભા સાંસદ અભિષેક બેનર્જી, પશ્ચિમ બંગાળના સીએમ મમતા બેનર્જીના ભત્રીજા છે.
"
"Abhishek Banerjee is the nephew of West Bengal Chief Minister Mamata Banerjee.
","તે પશ્ચિમ બંગાળના મુખ્ય પ્રધાન મમતા બેનર્જીના ભત્રીજા અભિષેકની પત્ની છે.
"
"Mehul Choksi and nephew Nirav Modi are key accused in the Punjab National Bank (PNB) fraud case.
","પંજાબ નેશનલ બેન્ક (પીએનબી) કૌભાંડમાં એલઓયુને આધારે નીરવ મોદી, મેહુલ ચોકસી અને તેમની કંપનીઓને નાણાં આપનારી બેન્કોને પણ નુકસાન ભોગવવું પડશે.
"
"Salil Singhal, the nephew of late VHP leader Ashok Singhal, will be the “yajmaan” (ritual patron) at the ceremony.
","વિહિપના દિવંગત નેતા અશોક સિંઘલના ભત્રીજા સલિલ સિંઘલ કાર્યક્રમના યજમાન રહેશે.
"
"Abhishek Banerjee, Mamata Banerjee's nephew and a Lok Sabha member.
","મુખ્યપ્રધાન મમતા બેનર્જીના ભત્રીજા અને સાંસદ અભિષેક બેનર્જીએ . . .
"
"He was the nephew of the Professor of Medicine at King’s College, London.
","કિંગ્સ કોલેજ લંડનમાં ફાર્માસ્યુટિકલ મેડિસિનના પ્રોફેસર ડો.
"
"Sridevi Kapoor had accompanied her family to Dubai to attend nephew Mohit Marwah's wedding.
","શ્રીદેવી બોની કપૂરના ભાણિયા મોહિત મારવાના લગ્નમાં ભાગ લેવા માટે પરિવાર સાથે દુબઈ પહોંચી હતી.
"
"The list also included calls from Leader of the Opposition Rahul Gandhi and Abhishek Banerjee, nephew of Bengal Chief Minister Mamata Banerjee.
","આ ઉપરાંત વિપક્ષી નેતા રાહુલ ગાંધી અને બંગાળના મુખ્યમંત્રી મમતા બેનર્જીના ભત્રીજા અભિષેક બેનર્જીના ફોન પણ આ યાદીમાં સામેલ છે.
"
"Anil Kapoor and nephew Arjun Kapoor will share the screen for the first time with 'Mubarakan'
","સિલ્વર સ્ક્રીન પર પહેલીવાર કાકા-ભત્રીજા એવા અનિલ કપૂર અને અર્જુન કપૂર દર્શકોને સાથે જોવા મળવાના છે.
"
"Bollywood actor and Aamir's nephew Imran Khan was also invited for the event.
","બોલીવુડનાં મિસ્ટર પરફેક્શનિસ્ટ આમિર ખાન પણ સમારોહમાં સામેલ થયા હતા.
"
"Apart from senior TMC leaders like Partha Chatterjee and Subrata Mukherjee, poll strategist Prashant Kishor, who played a key role in TMC's victory, and Banerjee MP nephew Abhishek Banerjee were present.
","પાર્થ ચેટર્જી અને સુબ્રત મુખર્જી જેવા ટીએમસીના નેતાઓ ઉપરાંત ટીએમસીની જીતમાં મહત્વપૂર્ણ ભૂમિકા ભજવનારા રણનીતિકાર પ્રશાંત કિશોર અને બેનર્જીના ભત્રીજા અભિષેક બેનર્જી આ સમારોહમાં હાજર હતા.
"
"Abhishek Banerjee is the nephew of West Bengal chief minister and Trinamool Congress chief Mamata Banerjee, and the serving of CBI notice to Abhishek’s wife has created quite a stir in the political circles of poll-bound West Bengal.
","પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીએ તેમના ભત્રીજા અભિષેક બેનર્જીની પત્નીની સીબીઆઈ પૂછપરછને લઈને ભાજપ પર નિશાન સાધ્યું છે.
"
"Congrats on the birth of your grand nephew!
","તમારા બાળકના જન્મ પર અભિનંદન!
"
"Prominent among the new persons to get security are Sunetra Pawar, wife of state Deputy Chief Minister Ajit Pawar, and Varun Sardesai, secretary of the Yuva Sena and nephew of Chief Minister Uddhav Thackeray's wife Rashmi Thackeray.
","જેમને સુરક્ષા આપવામાં આવી છે એમાં ઉપમુખ્યપ્રધાન અજીત પવારના પત્ની સુનેત્રા પવાર, યુવા સેનાના સચિવ વરૂણ સરદેસાઈના નામ પણ સામેલ છે.
"
"Dimple Kapadia's nephew Karan Kapadia will soon make his Bollywood debut with Blank.
","ડિમ્પલ કાપડિયાની બહેન સિમ્પલ કાપડિયાનો દીકરો કરન કાપડિયા 'બ્લેન્ક'થી બોલિવૂડ ડેબ્યૂ કરી રહ્યો છે.
"
"Choksi and nephew Nirav Modi are key accused in the PNB fraud case.
","ચોક્સીના સંબંધી નિરવ મોદી પીએનબી કૌભાંડમાં ઇડીની તપાસ હેઠળ છે.
"
"His nephew Nirav Modi is also an accused in the case.
","નીરવ મોદી પણ આ મામલાનો આરોપી
"
"Kolkata: Putting Mamata Banerjee to shame, her nephew and Trinamool Congress MP Abhishek Banerjee sparked a controversy by saying that the West Bengal Chief Minister was responsible for killing Naxal leader Kishanji.
","કોલકત્તાઃ તૃણમૂલ કૉંગ્રેસના પ્રમુખ અને પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીએ ભત્રીજા અભિષેક બેનર્જીને પાર્ટીમાં મોટી જવાબદારી સોંપી છે.
"
"Pawar said that the decision of aligning with the BJP was of his nephew Ajit Pawar and not the NCP.
","શરદ પવારે ભાજપ સરકારમાં જોડાવવાનો નિર્ણય પોતાના ભત્રીજા અને એનસીપીના વિધાનસભાના નેતા અજીત પવારનો હોવાનું જણાવીને હાથ ખંખેરી લીધા છે.
"
"The CBI has earlier questioned Rujuira Banerjee, wife of state CM Mamata Banerjee ’s nephew Abhishek Banerjee, in this case.
","આ મામલામાં બે દિવસ પહેલા જ સીબીઆઇએ મુખ્યમંત્રી મમતા બેનર્જીની વહુ રુજિરા બેનર્જી અને રુજિરાની બહેન મેનકા ગંભીરની પુછપરછ કરી છે.
"
"Salman Khan's latest video with nephew Ahil goes viral, watch inside
","સલમાન ખાનની ફિલ્મ અંતિમનો એક વીડિયો થયો વાયરલ, સલ્લુ અને આયુષનો દમદાર અવતાર
"
"“I am the nephew of former President of India Fakhruddin Ali Ahmed, and my name is missing in the NRC, since my father’s name is not in the legacy data,” Ziauddin Ali Ahmed was quoted as saying.
","આ રીતે દેશના પૂર્વ રાષ્ટ્રપતિ ફખરુદ્દીન અલી એહમદના ભત્રીજા જિયાઉદ્દીન અલી એહમદનું નામ NRCમાં નથી.
"
"Aamir's nephew Imran Khan and his wife Avantika too were spotted at the event.
","આમિરના ભત્રીજા ઇમરાન ખાનપણ પત્ની અવંતિકા સાથે પીકે જોવા પહોંચ્યા હતાં.
"
"The news of his demise was confirmed by Arvind Trivedi's nephew, Kaustubh Trivedi.
","અરવિંદ ત્રિવેદીના નિધનના સમાચારને તેમના ભત્રીજા કૌસ્તુભ ત્રિવેદીએ પુષ્ટિ કરી હતી.
"
"He was the elder brother of actor Dhruva Sarja and the nephew of Action King Arjun Sarja, and his grandfather was legendary Kannada actor Shakti Prasad.
","તે અભિનેતા ધ્રુવ સારજાના મોટા ભાઇ અને દક્ષિણ ભારતીય એક્શન કિંગ અર્જુન સારજાના ભત્રીજા હતા.
"
"Mehul Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank (PNB) fraud case.
","પીએનબી સાથે 13,500 કરોડ રૂપિયાના કૌભાંડમાં મુખ્ય આરોપી હીરાના વ્યાપારી નીરવ મોદી અને તેના મામા મેહુલ ચોક્સી દુનિયાના અનેક દેશોમાં સંપત્તિઓ અને વ્યાપાર ધરાવતા હોવાના અહેવાલ છે.
"
"Salman cut his birthday cake with nephew Ahil Sharma.
","સલમાનની બર્થ ડે પાર્ટીમાં પોતાના ભાણીયા આહિલને ખોળામાં લઇને કેક કટ કર્યુ હતું.
"
"Bihar: Former RJD MP Shahabuddin's nephew shot dead in Siwan
","બિહાર: RJDના પૂર્વ સાંસદ શહાબુદ્દીનના ભત્રીજાની ગોળી મારી હત્યા, જુઓ વીડિયો
"
"He said Banerjee is only focused at making her nephew Abhishek Banerjee the next chief minister of West Bengal.
","તેમનું ધ્યાન ભત્રીજા અભિષેક બૅનરજીને રાજ્યના આગામી મુખ્ય પ્રધાન બનાવવા પર કેન્દ્રિત છે.
"
"The police have arrested the nephew of the victim's father in this connection.
","આ તરફ પોલીસે માતાને લાફો મારનાર દીકરાની ધરપકડ કરી લીધી છે.
"
"2) Spend time with your nieces and nephews.
","2) તમારા બાળકો સાથે તમારા સમયનો સમય બનાવો.
"
"Fathers and sons, grandmothers, grandfathers and grandchildren, second cousins, nephews, lovers - they are all grateful to the program for the happiness given to them.
","ફાધર્સ અને પુત્રો, દાદી, દાદા અને પૌત્રો, બીજા પિતરાઈ ભાઈઓ, ભત્રીજાઓ, પ્રેમીઓ - તેઓ તેમને આપવામાં આવેલ ખુશી માટે આ કાર્યક્રમ માટે આભારી છે.
"
"Aamir Khan's daughter Ira and nephew Imran also accompanied them
","તેની પુત્રી ઈરા ખાન તથા તેનો ભાણીયો અને અભિનેતા ઈમરાન ખાન પણ તેની પુત્રી ઈમારા પણ આમિર સાથે જોવા મળ્યા હતા.
"
"The news of his demise was confirmed by Arvind Trivedi's nephew, Kaustubh Trivedi.
","અરવિંદ ત્રિવેદીના ભત્રીજા કૌસ્તુભ ત્રિવેદીએ તેમના નિધનની પુષ્ટિ કરી છે.
"
"The photos of Aishwarya Rai Bachchan celebrating her nephew's birthday along with her daughter Aaradhya surfaced on the social media recently, and fans are going gaga over them.
","નવી દિલ્હી : હાલમાં ઐશ્વર્યા રાયની દીકરી આરાધ્યા બચ્ચન સાથેની એક તસવીર સોશિયલ મીડિયા પર વાઇરલ બની છે અને લોકો એને ટ્રોલ કરી રહ્યા છે.
"
"Accustomed to order and discipline, he wants to make a nephew worthy and confident in himself, who would not be afraid of any emotional experiences and domestic hardship.
","ક્રમ અને શિસ્ત ટેવાયેલું, તેમણે એક પ્રતિષ્ઠિત અને સ્વ વિશ્વાસ વ્યક્તિ, જે કોઇ પણ આધ્યાત્મિક અનુભવો અને વ્યક્તિગત મુશ્કેલીઓ ભયભીત નથી હશે ભત્રીજા બનાવવા માંગે છે.
"
"As per sources, NCP President Sharad Pawar’s nephew Ajit Pawar – could be back as Deputy CM.
","સુત્રોના મતે એનસપી માંથી શરદ પવારના ભત્રીજા અજીત પવારને ડેપ્યુટી સીએમ પદ મળી શકે છે.
"
"Sridevi was in Dubai to attend her nephew Mohit Marwah's wedding.
","શ્રીદેવી દુબઇમાં પોતાનાં ભત્રીજા મોહિત મારવાહના લગ્નમાં ભાગ લેવા માટે ગયા હતા.
"
"Chief Minister Mamata Banerjee , her nephew and TMC MP Abhishek Banerjee, TMC MP Nusrat Jahan and several other leaders cast their votes.
","મમતા બેનર્જી, તેના ભત્રીજા અને TMC સાંસદ અભિષેક બેનર્જી, તેના ભાઈ અને પાર્ટીના કેટલાક ટોચના નેતાઓ યજ્ઞમાં જોડાયા હતા.
"
"He is Chiranjeevi’s nephew.
","તે ચિંરંજીવીના નાનાભાઈ છે.
"
"Abhishek Banerjee is the nephew of West Bengal CM Mamata Banerjee.
","પશ્ચિમ બંગાળના મુખ્યમંત્રી મમતા બેનર્જીના નાના ભાઈ અસીમ બંદોપાધ્યાયનું અવસાન થયુ છે.
"
