eng_Latn,guj_Gujr
"Meanwhile, police have arrested the uncle and brother of the girl.
","આ દરમિયાન પોલીસે મહિલાની પુત્રી અને તેના પ્રેમીને પકડી લીધા હતા.
"
"“I am his uncle.
","“ટું એમના ભત્રિને થાઉ છુ.
"
"Samajwadi Party chief Akhilesh Yadav and his uncle and Pragatisheel Samajwadi Party chief Shivpal Yadav were also present during the meeting.
","આ દરમિયાન સમાજવાદી પાર્ટીના અધ્યક્ષ અખિલેશ યાદવ અને પ્રગતિશીલ સમાજવાદી પાર્ટીના પ્રમુખ શિવપાલ યાદવ પણ ત્યાં હાજર રહ્યા.
"
"Beloved son, husband, father, brother, uncle, nephew, cousin and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"Bollywood executive Mahesh Bhatt is his uncle and performing artist turned-chief Pooja Bhatt is his cousin.
","પૂજા ભટ્ટ ડાયરેક્ટર મહેશ ભટ્ટની પુત્રી અને એક્ટ્રેસ આલિયા ભટ્ટની મોટી બહેન છે.
"
"“Hello, uncle!
","“સોરી, મોટાભાઈ!
"
"The child was living with her uncle and grandmother since childhood.
","ત્યારથી આ સગીર તેના બા અને ફોઈ સાથે જ રહેતો હતો.
"
"Among those arrested were the murder victim’s parents and uncle.
","મૃતક હતભાગીઓમાં વરરાજાના માતા-પિતા અને દાદીનો પણ સમાવેશ થયો હતો.
"
"At the age of 13 he had to stop going to school and join his uncle’s diamond business.
","તેમણે 13 વર્ષની વયમાં શાળાની શિક્ષા છોડી દીધી અને સૂરતમાં પોતાની ચાચાના ડાયમંડ બિઝનેસમાં મદદ કરવા લાગ્યા.
"
"A husband, son, brother, father, cousin, or uncle disappears.
","કોઈએ ભાઈ તો કોઈએ બેન, માતા, પિતા, પતિ, સાસુ-સસરા ગુમાવ્યાં છે.
"
"I was looking at uncle.
","હું મધુને જોઈ રહ્યો.
"
"Arjun Kapoor's paternal uncle and a phenomenal actor, Anil Kapoor also gave his wishes.
","સોનમના પિતા અનિલ કપૂર અને પિતરાઈ ભાઈ અર્જૂન કપૂર પણ ખુબ નાચ્યા હતાં.
"
"Beloved father, brother, uncle, cousin, friend and husband.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"""I used to play games with Salman uncle on cell phone.
","તે કહે છે, ”હું સલમાન અંકલ સાથે ફોનમાં ગેમ રમતી હતી.
"
"He plays Amit Sadh's uncle in the film.
","આ ફિલ્મમાં અમિત સાધ શકુંતલા દેવીના જમાઈ અજયના રોલમાં છે.
"
"“Come on uncle!
","""‘આવો બાપ, આવો!
"
"” She had also expressed her desire to reunite with Salman Khan on the silver screen and added, “I would love to work with Salman uncle again and all the other superstars are excellent.
","""મને ફરીથી સલમાન અંકલ સાથે કામ કરવું ખૂબ હશે અને અન્ય સુપરસ્ટાર સાથે પણ કામ કરવાની ઈચ્છા છે.
"
"Both father and uncle were an enormous influence.
","તેના પર ભારે પ્રભાવ પિતા અને દાદા હતી.
"
"He's not my uncle or my cousin.
","તે મારીખી નથી અને મારા ભાઈનીખી નથી.
"
"Actually he’s not exactly my uncle.
","હકીકતમાં તેનો ભાઈ જ નથી.
"
"But he neither reached his uncle’s house nor came back.
","પરંતુ ન તો તે ત્યાં પહોંચ્યો ન તો તે ઘરે પરત આવ્યો છે.
"
"Aamir Khan's father, Tahir Hussain, was a film producer, while his uncle, Nasir Hussain, was a film producer and a director.
","અમિરખાનના પિતા તાહિર હુસેન, પ્રોડયુસર હતા તેના ભાઇ નાસિર હુસેન પણ ફિલ્મ નિર્માતા કરતા હતા.
"
"Sharma had credited his uncle for his success.
","શમીએ તેની સફળતાનું શ્રેય પિતાને આપ્યું હતું.
"
"Sonam Kapoor's uncle Sanjay posed with son Jahaan Kapoor.
","સોનમ કપૂરના ચાચા સંજય કપૂર દીકરા ની સાથે આવી પહોંચ્યા છે.
"
"Alanna Panday is Ananya Panday's uncle Chikki Panay's daughter.
","અલાના ચંકી પાંડેનાં ભાઈ ચિક્કી પાંડેની દીકરી છે.
"
"Ahil looks cute with uncle Salman Khan in these pics.
","આ તસવીરોમાં સારા અલી ખાન ખૂબ જ સુંદર લાગે છે.
"
"Diamond merchant Nirav Modi and his maternal uncle and business partner Mehul Choksi are accused in the multi-crore Punjab National Bank (PNB) fraud case.
","પીએનબીની ફરિયાદ પર નીરવ મોદી, અને તના પરિવારનાં સભ્યો ઉપરાંત તેના બિઝનેસ પાર્ટનર મેહુલ ચોક્સી પર કૌભાંડ કરવા બદલ અને ખોટી રીતે બેંકને નુકશાન પહોંચાડવાનો કેસ દાખલ કરવામાં આવ્યો છે.
"
"Their parents and uncle were also present with them.
","અંજલિ સાથે તેમના માતા-પિતા, તથા દાદીમાં ઉપસ્થિત રહ્યા હતા.
"
"Arjun Kapoor on reuniting with uncle Anil Kapoor for an Ad
","અર્જુન કપૂર અનિલ કપૂર સાથે
"
"She's Varun Dhawan's niece - the granddaughter of Varun Dhawan's uncle Anil Dhawan.
","અંજિની ધવન એ વરુણ ધવનના પિતરાઇ સિદ્ધાર્થ ધવનની પુત્રી છે.
"
"A 10-year-old girl, allegedly raped by her uncle, gave birth to a baby in Chandigarh.
","ચંડીગઢમાં ૧૦ વર્ષની બાળકી ઉપર તેના જ એક સબંધીએ બળાત્કાર કર્યો હતો, તે બાદ તે ગર્ભવતી થઇ ગઇહતી.
"
"A 58yearold uncle of cricketer Suresh Raina died while four members of his family sustained injuries allegedly in an attack by robbers in Punjab's Pathankot district.
","પંજાબના પઠાણકોટમાં 58 વર્ષીય વ્યક્તિ, જે ક્રિકેટર સુરેશ રૈનાનો સબંધી હોવાનું કહેવાઈ રહ્યું છે, તે કથિત ડકૈતના હુમલામાં માર્યો ગયા અને તેના પરિવારના ચાર સભ્યો ઘાયલ થયા.
"
"His father, Suryanarayan Raju, is a producer and his uncle Krishnam Raju is a Telugu actor.
","તેમના પિતા સૂર્યનારાયણ રાજૂ પ્રોડ્યૂસર છે.
"
"Nirav Modi’s uncle Mehul Choksi is also an accused in the case.
","આ સ્કેમ મામલામાં ચોકસીનો સંબંધી નીરવ મોદી પણ મુખ્ય આરોપી છે.
"
"Their parents and uncle were also present with them.
","જેમાં તેમના પપ્પા અને મોટાભાઈ મયુર પણ સાથે હતા.
"
"He had earlier also met Samajwadi Party chief Akhilesh Yadav and is also in constant touch with the SP chief’s uncle and PSPL Chief Shivpal Singh Yadav.
","આ સાથે જ તેમણે સમાજવાદી પાર્ટીના સંરક્ષક મુલાયમ સિંહ યાદવ અને સપાના વડા અખિલેશ યાદવ સાથે પણ મુલાકાત કરી.
"
"Madhya Pradesh Chief Minister Shivraj Singh Chouhan took to Twitter to appreciate the dancing uncle video.
","મધ્ય પ્રદેશનાં મુખ્યમંત્રી શઇવરાજ સિંહ ચૌહાણે પણ 'ડાન્સર અંકલ'નાં ડાન્સનો વીડિયો ટ્વિટ કરતીને તેનાં વખાણ કર્યા હતાં.
"
"One of dad’s first movies, Army, too was with Nitin uncle.
","પપ્પાની શરૂઆતની ફિલ્મોમાંથી એક ફિલ્મ નિતિન અંકલ સાથે હતી.
"
"I'm gonna be an uncle!
","આવે, હું દાદાજી થઉં !
"
"A devoted son, brother, husband, father, uncle and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"Basically in the family mother, father, grandfather, grandmother, uncle, aunty, brother, sister, daughter and son are the members of the family.
","પરિવારના સદસ્યોમાં માતા, પિતા, ભાઈ, બહેન, પુત્ર, પુત્રી અને પત્ની સામેલ છે.
"
"On the complaint of the victim's uncle, an FIR has been lodged against unidentified persons.
","પીડિત પક્ષની ફરિયાદ પર અજાણ્યા સામે કેસ નોંધવામાં આવ્યો છે.
"
"Mahesh Bhatt is Emraan Hashmi's uncle.
","ઇમરાન મહેશ ભટ્ટનો ભત્રીજો થાય છે.
"
"Police have arrested three people, including child's maternal uncle, in connection with the incident.
","બનાવમાં ત્રણ સંતાનોની માતા અને પ્રેમી સહિત ત્રણની ધરપકડ કરતી પોલીસ
"
"Alanna Panday is Ananya Panday’s uncle Chikki Panay’s daughter.
","ચંકી પાંડેની ભાભી ડિઆના પાંડે દીકરી અલાના આવી હતી.
"
"Also present were Aamir's parents Tahir Hussain and wife Zeenat, uncle Mansoor Khan.
","આ સમયે આમીર ખાનના માતા ઝીન્નત હુસેન પણ ઉપસ્થિત રહ્યા હતા.
"
"And that was his uncle.
","ને તે એના સસરા.
"
"A family member is defined as being a parent, guardian, sibling, spouse, grandparent, child, aunt, uncle, niece, nephew or first cousin.
","કૌટુંબિક સભ્યને કાયદો માં માતાપિતા, સાસરા, બાળક, પત્ની, બહેન, પૌત્રો, દાદા દાદી અથવા રજિસ્ટર્ડ ઘરેલુ ભાગીદાર તરીકે વ્યાખ્યાયિત કરવામાં આવે છે.
"
"""Wonderful uncle ji!
","“ઝુર્લી મનોહર છી જય !
"
"Nirav Modi, along with his uncle Mehul Choksi, are accused in the Rs. 13,500 crore Punjab National Bank (PNB) fraud.
","મેહુલ ચોકસી અને નીરવ મોદી પર પંજાબ બેન્કના કેટલાક કર્મચારીઓ સાથે મળીને બેન્કની સાથે કથિત 13,500 કરોડ રૂપિયાનો ભ્રષ્ટાચાર કર્યો હોવાનો આરોપ છે.
"
"Dad and my older brother Darrell played guitar, my uncle the piano and Mom sang.
","મધર ક્લેરનેટ અને પિયાનો પર સંગીત વગાડ્યું, પિતાએ ગિટાર પર બ્લૂઝ કર્યું.
"
"The accused is the boy’s uncle’s wife and she lives near his house.
","આરોપી પીડિત સગીરની સંબંધી જ છે અને તેના ઘરની નજીકમાં જ રહે છે.
"
"Ira Khan along with her father Aamir Khan and uncle Salman Khan.
","તે વીડિયોમાં હિના ખાનની સાથે તેનો ભાઇ આમિર ખાન, દિવંગત પિતા અસલમ ખાન અનેનજર આવી રહી છે. . . .
"
"He is living at his maternal uncle’s house.
","તેણીની તેના માસીના ઘરે નાનપણથી રહે છે.
"
"10-year-old girl becomes pregnant after being raped by uncle
","રોહતકમાં 10 વર્ષની દીકરી પર સાવકા પિતાનો બળાત્કાર, માસૂમ બાળકી થઈ ગર્ભવતી
"
"A sister, two brothers and two uncles.
","પ્રેમીલા બહેનને એક ભાઈ અને બે બહેન .
"
"There is a lovely bond between the uncle and the nephew.
","ખુબ સુંદર સબંધ હોય છે ભાભી અને નણંદ નો.
"
"He wrote, ""My dear brother Piyush Chawla’s father, Pramod uncle is no more.
","તેમણે લખ્યું, મારા પ્યારા ભાઈ પીયૂષ ચાવલાના પિતા પ્રમોદ અંકલ હવે નથી રહ્યા.
"
"He is the uncle!
","સાવકી મા છે તે!
"
"Nirav Modi, along with his uncle Mehul Choksi, are accused in the Rs. 13,500 crore Punjab National Bank (PNB) fraud.
","મેહુલ ચોક્સી અને તેના ભત્રીજા નીરવ મોદી પર કેટલાક બેન્ક અધિકારી સાથે મળીને પંજાબ નેશનલ બેન્ક સાથે 13,500 કરોડ રુપિયાનું કૌભાંડ કરવાનો આરોપ હતો.
"
"The police have registered an FIR against the boy following a complaint by the girl’s uncle.
","પોલીસે માતાની ફરિયાદ પર એફઆઈઆર નોંધી દીકરાને ગિરફ્તાર કરી લીધો.
"
"As a son, a father, a brother, uncle and a friend.
","એક પિતા, પુત્ર, ભાઇ, પતિ અને મિત્રનાં રૂપમાં.
"
"A loving father, son, brother, godfather, uncle, and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","આ બનાવ અંગે ઉમરેઠ પોલીસ દ્વારા મૃતક મહિલાના પતિ, સાસુ, સસરા વિરુદ્ધ ગુનો દાખલ કરીને વધુ તપાસ શરૂ કરવામાં આવી છે.
"
"Nanjundaradhya’s uncle, Chidambara Murthy, has filed a complaint with Halli Mysuru Police.
","હતભાગીના ભાઈ નિર્મલસિંગ સુખમિંદરસિંગ બરાડએ મુંદરા પોલીસ મથકે ફરિયાદ નોંધાવી હતી.
"
"Nirav Modi and his uncle Mehul Choksi are the main accused in the scam.
","આ છેતરપિંડીના કેસમાં ચોકસીના સંબંધી નીરવ મોદી મુખ્ય આરોપી છે.
"
"Nirav Modi, his uncle Mehul Choksi and others are being investigated by multiple probe agencies.
","નિરવ મોદી, તેમના સંબંધી મેહુલ ચોક્સી અને અન્યો સામે ઉંડી તપાસ ચાલી રહી છે.
"
"Their eight year-old daughter stays at her uncle’s house.
","તેનો આઠ વર્ષનો દીકરો કટકમાં તેના સાસરિયા સાથે રહે છે.
"
"Police has arrested victim’s uncle in this connection.
","આ મામલે પોલીસે ખ્યાતિના ભાઈની ધરપકડ કરી લીધી છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે મહિલાની ફરિયાદની સાસુ, નણંદ અને નણંદના પતિ સામે ગુનો નોંધી તપાસ હાથધરી છે.
"
"Cousins, uncles, aunts, brothers and sisters.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"Mary Trump's book offers devastating portrayal of her uncle Donald Trump
","ડોનાલ્ડ ટ્રમ્પની ભત્રીજી મેરીના પુસ્તકમાં મોટો ખુલાસોઃ પિતાના ત્રાસથી ડરતા હતા રાષ્ટ્રપ્રમ
"
"My mother and uncle lived there.
","ત્યાં મમ્મીના પિતરાઈ ભાઈ રહેતા.
"
"""What happened uncle?
","“સોરી બકા શુ થયું?
"
"A loving father, grandfather, husband, brother, uncle, and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"A photo of Arjun Kapoor at uncle Sanjay Kapoor's wedding is going viral on the internet.
","અર્જુન કપૂરનો આ ફોટો સોશિયલ મીડિયા પર ખૂબ વાયરલ થઇ રહ્યો છે.
"
"But Ranbir Kapoor’s uncle Randhir Kapoor has denied the allegations.
","બીજી બાજુ રણબીર કપૂરે આ આરોપોથી ઈનકાર કર્યો છે.
"
"She calls him uncle.
","તે કાકીને મા કહીને બોલાવે છે .
"
"The woman is currently residing at her maternal uncle’s house.
","હાલમાં મહિલા પોતાના ભાઈના ઘરે છે.
"
"But I am nothing like my uncle.
","પણ હું યે કંઈ કમ નથી.
"
""" The uncle questioned.
","” વછીલે પાછે પ્રશ્ન કર્યો.
"
"Akhilesh Yadav had also expelled Rajya Sabha member Amar Singh and sacked his uncle Shivpal Singh Yadav as the state unit president.
","આ ઉપરાંત શિવપાલ યાદવને પ્રદેશ અધ્યક્ષ પદેથી હટાવીને અમરસિંહને પાર્ટીમાંથી કાઢી મૂકવાનો પ્રસ્તાવ પાસ કરાવાયો હતો.
"
"Actor Emraan Hashmi and manager Mohit Suri are her cousins and maker Mukesh Bhatt is her uncle.
","એક્ટર ઈમરાન હાશ્મી તથા ડિરેક્ટર મોહિત સૂરી એક્ટ્રેસના ફર્સ્ટ કઝિન છે.
"
"The girl's maternal uncle filed a complaint with the police, alleging that her father and stepmother poisoned her.
","સગીરાએ તેની માતાને આ અંગેની જાણ કરતા સગીરાની માતાએ વટવા પોલીસ સ્ટેશનમાં યુવકના વિરુદ્ધમાં પોક્સો અને દુષ્કર્મની ફરિયાદ નોંધાવી હતી.
"
"Bollywood actor Govinda is her uncle.
","બોલિવુડ એક્ટર ગોવિંદા તેમનો ભાણિયો છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે યુવતીના મંગેતર, સાસુ, સસરા સહિત ચાર લોકો સામે ગુનો નોંધ્યો, પોલીસ દ્વારા કાર્યવાહી હાથ ધરાઈ
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે મૃતક પાસેથી મળેલી સ્યુસાઈડ નોટ કબ્જે કરી પત્ની અને સાસુ સામે ગુનો નોંધ્યો છે.
"
"Amaal Malik on sexual harassment allegations against uncle Anu Malik: I dont consider him family
","અનુ મલિકને પરિવારનો હીસ્સો નથી માનતાઃ અનુ પર લાગેલ મી ટુ ના આરોપો પર અમાલ મલિક
"
"An uncle was a lawyer.
","મોટો ભાઈ વકીલ હતો.
"
"Before him, it was represented by his mother and UPA chairperson Sonia Gandhi , his father Rajiv Gandhi and his uncle Sanjay Gandhi .
","આ દરમ્યાન તેમની માતા અને યુપીએના અધ્યક્ષ સોનિયા ગાંધી, બહેન અને કોંગ્રેસના મહાસચિવ પ્રિયંકા ગાંધી વાડ્રા, જીજાજી રોબર્ટ વાડ્રા તો હાજર રહેશે.
"
""" The uncle questioned.
","” એ તડરણીએ ગભમાખ્ને પ્રશ્ન કર્યો.
"
"Their parents and uncle were also present with them.
","તેનાં માતાપિતા અને ભાઇભાંડુ પણુ ત્યાં જ ભેગ્રાં થયાં હુતાં.
"
"“Bipin was my uncle’s son.
","’ નમ્ર મારી મોટી બહેન દીપાનો દીકરો હતો.
"
"National Conference General Secretary Ali Mohammad Sagar and senior PDP leader Sartaj Madni, uncle of Mehbooba Mufti, have also been booked under the PSA.
","નેશનલ કોન્ફરન્સના મહામંત્રી, અલી મોહમ્મદ સાગર અને પીડીપીના વરિષ્ઠ નેતા સરતાજ મડની પર પણ જાહેર સલામતી અધિનિયમ હેઠળ કેસ નોંધવામાં આવ્યો છે.
"
"But his uncle said nothing.
","પણ પિતાજી કશું બોલ્યા નહીં.
"
"A dearly loved husband, father, grandfather, brother, uncle and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"Zahaan is the son of Kareena's uncle, Kunal Kapoor, who is the son of actor Shashi Kapoor.
","ફિલ્મ સર્જક શેખર કપુર વરિષ્ઠ અભિનેતા દેવ આનંદની બહેન શીલ કાન્તા કપુરનો પુત્ર છે.
"
"“Oh, uncle, can you get it ready quickly?
","“ ઠોક, પણુ તું જલ્દી શીવી શકીશ ?
"
"Actor Emraan Hashmi and director Mohit Suri are her maternal cousins, while producer Mukesh Bhatt is her uncle.
","એક્ટર ઈમરાન હાશ્મી તથા ડિરેક્ટર મોહિત સૂરી એક્ટ્રેસના ફર્સ્ટ કઝિન છે.
"
"Ajit Pawar's uncle Sharad Pawar, the chief of the NCP, says 53 MLAs are with the party.
","એનસીપીનું કહેવું છેકે, અજીત પવારને મૂકીને બધાજ 53 ધારાસભ્યો શરદ પવારની સાથે છે.
"
"“Come on uncle!
","‘આવ, બાપ આલમભાઈ!
"
"After the death of her parents she was taken to live with her uncle.
","પિતાના અવસાન બાદ તેઓ તેમની દાદી સાથે રહેવા દેહરાદૂન ગયા.
"
"Celebrated theatre and film actor Arvind Joshi is Manasi and Sharman's father while actor Pravin Joshi is their uncle.
","અરવિંદ જોશી જાણીતા બૉલીવુડ એક્ટર શર્મન જોશી અને અભનેત્રી માનસી જોશી રોયના પિતા છે.
"
"I went to my uncles house.
","હું ચમનના મકાને ગયો.
"
"But I didn't like my uncle.
","પણ તે ભાઈને મારી વાત ગમી નહિ.
"
"Both his mother and father were teachers as well as an uncle.
","તેઓશ્રીના માતા-પિતા પણ વ્યવસાયે શિક્ષક અને શિક્ષિકા છે.
"
"Akhilesh is being opposed by his own father Mulayam Singh Yadav and uncle Shivpal Yadav.
","તત્કાલિન મુખ્યમંત્રી અખિલેશ યાદવને તેમના પિતા મુલાયમ સિંહ યાદવ અને શિવપાલ યાદવ સાથે ઘર્ષણ થયું હતું.
"
"Beloved husband, father, brother, uncle, grandfather and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"Abhishek Bachchan keeps sharing old pictures with his grandparents, in one such image young Abhishek sitting in his father's lap poses with his grand parents, uncle Ajitabh and parents.
","આ તસ્વીરમાં અભિષેક બચ્ચન પિતા અમિતાભ બચ્ચનની સાથે ઉભો છે.
"
"The police have added the charge of murder in the FIR against Mehram’s father, grandfather Nirmal Singh , uncle Prabhjit Singh and his wife Parminder Kaur.
","આ ગુનામાં પોલીસે આરોપીઓમાં પતિ હિરેનસિંહ પરમાર ઉપરાંત મરનારના સસરા પરબતસિંહ પરમાર, નણંદ મિતાબેન પરબતસિંહ પરમાર, તથા જેઠ વિજયસિંહ પરમારની ધરપકડ કરી હતી.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","પોલીસે પતિ, સાસુ, સસરા સામે ગુનો દાખલ કર્યાે
"
"Three of his uncles were killed in the war.
","એના ત્રણુ છોકરા તો યુદ્ધમાં મરી ગયા.
"
"“This is only for uncle.
","“ આ ખગલે ભાપના માટે છે.
"
"After that it was his mother, Bashiran Begum, uncles Wahid Khan and Zindo Hussain Khan and grandfather Bande Hussain Khan who trained him in sitar.
","ત્યારબાદ તેમની માતા બશીરન બેગમ અને પિતા ગાયક બંદે હસન ખાને તેમનો ઉછેર કર્યો હતો.
"
"Nirav Modi along with his uncle Mehul Choksi had defrauded PNB to the tune of Rs 13,000 crore using fake LoUs.
","હીરાના વેપારી નીરવ મોદી અને મેહુલ ચોકસીએ બનાવટી એલઓયુ આપીને પીએનબી સાથે રૂપિયા ૧૩,૦૦૦ કરોડની છેતરપિંડી કરી છે.
"
"""My uncle started crying.
","” મણી શોર પાડી રડવા લાગ્યો.
"
"Diamontaire Nirav Modi and his uncle Mehul Choksi are accused of siphoning around Rs 13 thousand crores of Punjab National Bank through fraudulent means.
","- નીરવ મોદી અને મેહુલ ચોકસી પર પંજાબ નેશનલ બેંકની મુંબઈ સ્થિત બ્રેડી હાઉસ બ્રાંચના અધિકારીઓની સંડોવણીથી 13 હજાર કરોડથી વધુનું કૌભાંડ કરવાનો આરોપ છે.
"
"“Come on uncle!
","“આવી ગયો બેટા !
"
"Cousins, uncles, aunts, grandparents, parents and other family all lived in one house.
","સાસુ-સસરા, ભાઈ-બહેન, દેરાણી-જેઠાણી બધા સાથે એક જ ઘરમાં રહેતા હતાં.
"
"CJI Dipak Misra will be the third judge from Odisha to become the Chief Justice of India, after his uncle, Justice Ranganath Misra and Justice GB Pattanaik.
","જસ્ટિસ રંગનાથ મિશ્રા અને જસ્ટિસ જીબી પટનાયક બાદ સુપ્રીમ કોર્ટના ચીફ જસ્ટિસ બનનાર દિપક મિશ્રા ત્રીજી વ્યક્તિ છે.
"
"After Hamlet's father dies, Gertrude quickly marries Hamlet's uncle, Claudius.
","રાજકુમાર હેમ્લેટની માતા ગર્ટુડે પિતાના મૃત્યુ પછી તરત જ ક્લોડિયસ સાથે લગ્ન કરી લીધા, આના કારણે હેમ્લેટ અત્યંત વિચલિત થયો હતો.
"
"BJP president Amit Shah demanded resignation of Cabinet Minister and the Chief Minister's uncle Shivpal Yadav.
","ભાજપ પ્રમુખ અમિત શાહ અને કેબિનેટ પ્રધાન રવિશંકર પ્રસાદે રાજ્યસભામાંથી રાજીનામા આપ્યા છે.
"
"Police has registered a criminal case against the wife of the deceased, her uncle and her father.
","મહિલા પોલીસે આ અંગે પતિ તથા સાસુ અને સસરા સામે ગુનો નોંધી તપાસ હાથ ધરી છે.
"
"Known for his fondness of children, Nehru is often referred to as Chacha Nehru or, children's uncle.
","નેહરુ જી બાળકો પ્રત્યે પ્રેમ ખુબ જાણીતા છે અને બાળકો તેમને ચાચા નેહરુ અથવા તો ચાચાજી તરીકે બોલાવતા હતા.
"
"My father and elder uncle had died earlier.
","બાનાં માતાપીતા અને ભાઈઓ વહેલી વયે મૃત્યુ પામ્યાં.
"
"10-year-old girl becomes pregnant after being raped by uncle
","પિતાની હવસનો શિકાર બનેલ 10 વર્ષીય યુવતીએ આપ્યો બાળકને જન્મ
"
"Samajwadi Party chief Akhilesh Yadav and his uncle and Pragatisheel Samajwadi Party chief Shivpal Yadav were also present during the meeting.
","આ જનસભાના મંચ પર પાર્ટી અધ્યક્ષ શિવપાલ યાદવ સાથે સપાના ધારાસભ્ય હરિઓમ યાદવ અને હજરત મૌલાના અન્સાર પણ હાજર રહ્યા હતા.
"
"But the engagement was later denied by Ranbir’s uncle Randhir Kapoor.
","પરંતુ બાદમાં ઋૃષિ કપૂરના ભાઈ રણધીર કપૂરે આ વાતનું ખંડન કરી દીધું હતું.
"
"Nirav Modi and his uncle Mehul Choksi are the prime accused in the Punjab National Bank scam.
","નીરવ મોદી અને તેના સંબંધી મેહુલ ચોક્સી ભારતના સૌથી મોટા બેન્ક કૌભાંડના મુખ્ય આરોપી છે.
"
"And he was an uncle.
","અને તે સરનો હતો.
"
"""Let me tell you uncle.
","“શ્યામા હુ' મારી બાને તારી વાત કહીશ.
"
"Brothers, sisters, cousins, aunts and uncles.
","ભાઈઓ, બહેનો, દાદા દાદી અને પૌત્રો.
"
"A father, husband, son, cousin, uncle, and brother is missing.
","કોઈએ ભાઈ તો કોઈએ બેન, માતા, પિતા, પતિ, સાસુ-સસરા ગુમાવ્યાં છે.
"
"Aunts and uncles are called parents.
","માતા પિતા અને પિતામહ એ કુળતીર્થ કહેવાય છે.
"
"Police have taken the woman’s brother and uncle into custody in connection with the crime.
","આ સમગ્ર ઘટનામાં પોલીસે કાકી અને સાથીની ધરપકડ કરી લીધી હતી.
"
"The woman's uncle and brother were taken into police custody.
","વરરાજાના જીજાજીને અને કન્યાના ભાઈને પોલીસ સ્ટેશન લઇ જવામાં આવ્યા.
"
"Tolya remembered uncle Charlie (Chaplin) perfectly, played with Uncle Theodore (Dreiser).
","Tolia અંકલ ચાર્લી (ચાર્લી ચેપ્લિન) યાદ કરી શકે છે, અંકલ થિયોડોર (Dreiser) સાથે રમે છે.
"
"Among them was my uncle and his cousin.
","એમાં મારા બનેવી અને મારો ભાણિયો પણ હતા.
"
"” This is not my uncle.
","“એ મારી બૈરીનું કાગજ નથી.
"
"“ Come in,” said I, and my uncle entered the room.
","“ આ આવ્યો,” કહી પેલા નટખટ બાળરાજાને તેડી હું અંદરના રૂમમાં ગયો.
"
"He is my uncle!
","તે મારી પાસેથી તારા જમાઇ!
"
"He is my uncle!
","મારા મગમનાનતી બાને તે!
"
"“In the meantime, an uncle came there.
","” આ અરસામાં કોઇ એક સુનિ ત્યાં આવી ચડયા.
"
"Nirav Modi’s uncle Mehul Choksi is also an accused in the case.
","ચોક્સીનો સંબંધી નીરવ મોદી આ મામલામાં મુખ્ય આરોપી છે.
"
"A beloved son, husband, father, grandfather, brother, uncle and friend.
","એક નિઃસહાય ભાંગી પડેલા હૃદય ધરાવતા પિતા, પતિ, ભાઇ, પુત્ર અને મિત્ર.
"
"An uncle died at 40 from a heart attack.
","હાર્ટ અટેક આવવાને કારણે 40 વર્ષની ઉંમરે સિદ્ધાર્થે જીવ ગુમાવ્યો.
"
"Nirav Modi and his uncle Mehul Choksi are among the main accused in the PNB scam.
","પીએનબી ગોટાળા નિરવ મોદી અને મેહુલ ચોક્સીની સાથે નેહલ મોદીની પણ સંડોવણી છે.
"
"PNB was allegedly defrauded by diamantaire Nirav Modi and his uncle Mehul Choksi.
","પીએનબી સાથે અબજોપતિ ઝવેરીઓ નીરવ મોદી અને મેહુલ ચોકસીએ ઠગાઈ કરી હતી.
"
"The police have detained five persons, including the cousin, uncle and also the lover of the girl.
","માનવતાને નીચા જોવુ કરાવતી આ ઘટના અંગે પોલીસે બાળકીની સાવકીમા, સાવકા ભાઇ સહીત પાંચ લોકોને પકડી લીધા છે.
"
"""He will get to know his grandparents and aunts and uncles.
","“એણે પોતાનાં પૂર્વજન્મના માતાપિતદ અને સગાંવહાલા- ઓ ઓળખી કાઢ્યાં.
"
"The uncle informed the family about the incident.
","સગીરાએ બનાવ અંગે પરિવારને જાણ કરી હતી.
"
