eng_Latn,ben_Beng
"The deceased include Bangamata Begum Fazilatunnesa Mujib, sons Sheikh Kamal, Sheikh Jamal and Sheikh Russell, daughters-in-law Sultana Kamal and Rosy Jamal, Bangabandhu’s brother Sheikh Naser, brother-in-law Abdur Rab Serniabat, nephew and eminent journalist Sheikh Fazlul Huq Moni, his pregnant wife Arzoo Moni and then military secretary Colonel Jamil.
","আরও হত্যা করা হয় বঙ্গমাতা শেখ ফজিলাতুন্নেসা মুজিব, শেখ কামাল, শেখ জামাল, শিশু শেখ রাসেল, শেখ কামালের স্ত্রী সুলতানা কামাল, শেখ জামালের স্ত্রী রোজী জামাল, বঙ্গবন্ধুর ভাই শেখ আবু নাসের, শেখ ফজলুল হক মনি, তার অন্তসত্বা স্ত্রী আরজু মনি, বঙ্গবন্ধুর ভগ্নিপতি আব্দুর রব সেরনিয়াবাত, তার পুত্র আরিফ সেরনিয়াবাত, নাতি, সুকান্ত আবদুল্লাহ, আব্দুর রব সেরনিয়াবাতের বড় ভাইয়ের ছেলে সজীব সেরনিয়াবাত।
"
"Four other accused are former BNP lawmaker Salimul Haq Kamal and businessman Sharfuddin Ahmed, former principal secretary to the PM Kamal Uddin Siddique and Mominur Rahman, nephew of late President Ziaur Rahman.
","দণ্ডিত অপর চার আসামি হলেন- সাবেক এমপি কাজী সালিমুল হক কামাল ওরফে ইকোনো কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"After his death, she came to know that her husband has transferred all his property to his nephew.
","তাঁহার মৃত্যুর পর প্রকাশ পাইল তিনি সমস্ত সম্পত্তি পুত্রবধূর নামে উইল করিয়া গিয়াছেন।
"
"The Bharatiya Janata Party, which has repeatedly called me a nephew, should call me by name if they have the courage.
","যে ভারতীয় জনতা পার্টি আমাকে বারবার ভাইপো বলে ডাকছে, তাদের সাহস থাকলে আমার নাম ধরে ডাকুক।
"
"A nephew had suddenly passed away.
","অকালে মারা গিয়েছেন এক পৌত্র।
"
"She wept quietly, and felt that she was a sinner who loved her father and little nephew more than God.
","সে নীরবে চোখের জল ফেলে, আর ভাবে সে তো পাপী, সে যে বাবাকে আর ছোট্ট ভাইপোটিকে ঈশ্বরের চাইতেও বেশী ভালবাসে ।
"
"Imran Khan is Aamir Khan's nephew.
","তিনি অভিনেতা ইমরান খান এর খালা হন।
"
"Four other accused are former BNP lawmaker Salimul Haq Kamal and businessman Sharfuddin Ahmed, former principal secretary to the PM Kamal Uddin Siddique and Mominur Rahman, nephew of late President Ziaur Rahman.
","বেগম খালেদা জিয়া ও তারেক রহমান ছাড়া এ মামলায় অপর যে চার আসামিকে কারাদণ্ড দেয়া হয়েছে তারা হলেন, মাগুরার সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, সাবেক মুখ্য সচিব ড. কামাল উদ্দিন সিদ্দিকী, শহীদ রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান ও ব্যবসায়ী শরফুদ্দিন আহমেদ।
"
"Ares was his nephew by Zeus and Hera.
","এরিস ছিলেন দেবরাজ জিউস এবং হেরার পুত্র।
"
"Imran Khan is Aamir Khan's nephew.
","অভিনেতা ইমরান খান হলেন আমির খানের ভাগ্নে।
"
"My one nephew is here.
","আমার এক বাল্যসঙ্গিনী এখানে আছেন ।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","মামলায় খালেদা জিয়া ও তারেক রহমান ছাড়া বাকি আসামিরা হলেন— মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Before his arrival in Bengal, Sultan Shamsuddin Firuz Shah of Gaur had twice attacked Gaur Govinda; these campaigns were led by his nephew, Sikandar Khan Ghazi.
","শাহজালাল বাংলায় আসার পূর্বে গৌড়ের সুলতান শামসুদ্দিন ফিরোজ শাহ দু”বার গৌর গোবিন্দকে আক্রমণ করেন।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","অভিযোগপত্রে খালেদা জিয়ার বড় ছেলে তারেক রহমান, সাবেক এমপি কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রী কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমানকে আসামি করা হয়।
"
"Marwan ibn al-Hakam was the nephew and son-in-law of Othman.
","উসমানের চাচাতো ভাই মারওয়ান ইব্ন-আল-হাকাম ছিলেন উমাইয়া খলিফার উত্তরাধিকারী ।
"
"""Although their reigns did not survive his downfall, a nephew, Napoleon III, ruled France later in the nineteenth century.""""""
","যদিও তাদের শাসন নাপলেয়ঁর পতন ঠেকাতে পারেনি, নাপোলেওঁর এক ভাতিজা,  তৃতীয় নেপোলিয়ন ঊনবিংশ শতাব্দীর শেষের দিকে ফ্রান্স শাসন করেন।
"
"Dhritarashtra and Pandu are both my nephews, and their sons are equally dear to me.
","বৃতরাষ্ট্র ও পাণ্ডু উভয় ভ্রাতাই আমার নিকটে তুল্য এবং তাহাদের পুত্রগণও আমার নিকটে তুল্য।
"
"He was the nephew of Durga Mohan Das, the famous Brahmo social reformer.
","অবলা ছিলেন ব্রাহ্ম সমাজের বিখ্যাত সংস্কারক দুর্গা মোহন দাসের কন্যা।
"
"He is my son, my nephew.
","সে আমার ছেলে, আমার অনুগত ।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","এ মামলায় অন্য আসামিদের মধ্যে প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী এবং বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমানও রয়েছেন।
"
"Ahil Sharma, Salman Khan's nephew came to visit his uncle on the sets along with his parents Arpita Khan and Aayush Sharma.
","সালমানের বোন অর্পিতা খান শর্মা স্বামী আয়ুশ শর্মার সাথেই এসেছিলেন, শিল্পার বোন শর্মিতা শেঠি ও পূজা হেগড়েও ছিলেন উৎসবের পার্টিতে।
"
"Her entire family of parents, sister, brother-in-law and nephew and niece were with her.
","তার স্ত্রী, মা, ভাই এবং কাজের লোক নিয়ে তার গোটা পরিবার।
"
"The changes happen just months after Saudi King Salman bin Abdulaziz Al Saud substituted his nephew Mohammed bin Nayef with his son Mohammed bin Salman as the crown prince.
","মাস খানেক আগেই সৌদি বাদশা সালমান বিন আবদুল আজিজ তার ভ্রাতুষ্পুত্র মোহাম্মদ বিন নায়েফকে সরিয়ে ছেলে সালমান বিন আবদুল আজিজকে ক্রাউন প্রিন্স হিসেবে দায়িত্ব দেন।
"
"He is also the nephew of chief minister Mamata Banerjee.
","মুখ্যমন্ত্রী মমতা বন্দ্যোপাধ্যায়ের মেজো ভাই তিনি।
"
"'But I am also your nephew.
","“কিন্তু আমি যে তোমার দাসী।
"
"Bros in law, sisters in law, nephews, nieces, relatives, neighbours and friends.
","মা, ভাইবোন, ভাতিজা-ভাতিজি, ভাগিনা-ভাগিনী ও নিকটাত্মীয়-বন্ধুদের শূন্যতায়।
"
"The five others accused are Khaleda’s son and BNP Senior Vice-President Tarique Rahman, her nephew Mominur Rahman, former MP Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, and Dr Kamal Uddin Siddiqui.
","অন্য পাঁচ আসামি হলেন- বিএনপির সিনিয়র ভাইস চেয়ারম্যান ও খালেদা জিয়ার বড় ছেলে তারেক রহমান, মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল ওরফে ইকোনো কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Bollywood actor and Aamir's nephew Imran Khan was also invited for the event.
","এছাড়া বলিউড অভিনেতা আমির খানকেও আমন্ত্রণ জানানো হয়েছে।
"
"Quader’s wife Isratunnesa Quader, his younger brother and Basurhat Pourashava Mayor Abdul Quader Mirza, nephew Lieutenant Colonel Fakhruddin Ahmad, Deputy Publicity Secretary of AL Aminul Isla, Mayor of Gazipur City Corporation Jahangir Alam and leaders of Singapore based Bangladesh Community were present at that time.
","কাদেরের স্ত্রী ইসরাতুন্নেসা কাদের, ছোট ভাই বসুরহাট পৌরসভার মেয়র আব্দুল কাদের মীর্জা, গৃহায়ণ ও গণপূর্তমন্ত্রী শ.ম. রেজাউল করিম, প্রবাসী কল্যাণ ও বৈদেশিক কর্মসংস্থান প্রতিমন্ত্রী ইমরান আহমদ, সিঙ্গাপুরে নিযুক্ত বাংলাদেশের হাইকমিশনার মোস্তাফিজুর রহমানসহ কাদেরের পরিবারের সদস্য ও সিঙ্গাপুরস্থ বাংলাদেশ কমিউনিটি নেতারা এ সময় উপস্থিত ছিলেন।
"
"Amitabh's daughter Shweta Bachchan Nanda is married to Rishi Kapoor's nephew Nikhil Nanda.
","রাজ কাপুরের নাতি নিখিল নন্দা বিয়ে করেন অমিতাভের মেয়ে শ্বেতা বচ্চনকে।
"
"Aamir Khan along with the family including his wife Kiran Rao, son Azad, daughter Ira, nephew Imran Khan and his daughter Imara went out for the Safari with his family at the Gir National Park.
","স্ত্রী কিরণ রাও, ছেলে–মেয়ে আজাদ এবং ইরা খান, ভাগনে ইমরান খান এবং ইমরানের মেয়ে ইমারা মালিক খান।
"
"He asked The Messenger of Allah [peace be upon him]: “O my nephew!
","আল্লাহপাকের কাছে জিজ্ঞাসা করেছিলেন যে, হে আমার মাবুদ!
"
"The deceased include Bangamata Begum Fazilatunnesa Mujib, sons Sheikh Kamal, Sheikh Jamal and Sheikh Russell, daughters-in-law Sultana Kamal and Rosy Jamal, Bangabandhu’s brother Sheikh Naser, brother-in-law Abdur Rab Serniabat, nephew and eminent journalist Sheikh Fazlul Huq Moni, his pregnant wife Arzoo Moni and then military secretary Colonel Jamil.
","এই নৃশংস হামলার ঘটনায় আরও যারা প্রাণ হারিয়েছিলেন তারা হলেন : বঙ্গবন্ধুর সহধর্মিণী বঙ্গমাতা বেগম ফজিলাতুন্নেছা মুজিব, পুত্র শেখ কামাল, শেখ জামাল, শেখ রাসেল, পুত্রবধূ সুলতানা কামাল, রোজী জামাল, ভাই শেখ নাসের ও কর্নেল জামিল, বঙ্গবন্ধুর ভাগ্নে মুক্তিযোদ্ধা শেখ ফজলুল হক মনি, তার অন্তঃসত্ত্বা স্ত্রী আরজু মনি, ভগ্নিপতি আবদুর রব সেরনিয়াবাত, শহীদ সেরনিয়াবাত, শিশু বাবু, আরিফ রিন্টু খানসহ অনেকে।
"
"What about my nephews?
","আর আমার ভ্রাতিগণই বাকে?
"
"Others accused in the case include DIG Mizan’s wife Sohelia Anar Ratna, his younger brother Mahbubur Rahman Swapan, and nephew police Sub-Inspector Mahmudul Hasan.
","মামলায় মিজানের স্ত্রী সোহেলিয়া আনার রত্না ওরফে রত্না রহমান, ভাই মাহবুবুর রহমান ও ভাগ্নে পুলিশের এসআই মাহমুদুল হাসানকে আসামি করা হয়।
"
"Dad, Mom and I. Plus my nephew and niece – my brothers’ kids.
","আব্বু, আম্মু, ভাইয়া, আমি আর আমার পিচ্ছি বোন।
"
"After Muizuddin’s death, his nephew Ghiyasuddin Mahmud became the ruler of Ghor.
","গয়াসউদ্দীনের মৃত্যু হইলে তাহার পুত্র মুহম্মদ তুগলক দিলীর সম্রাট হন।
"
"The rapid change of heart happened after the Pakistan Cricket Board (PCB) appointed Miandad's nephew, Faisal Iqbal, as one its head coaches for the domestic teams.
","সম্প্রতি মিয়াঁদাদের ভাগিনা ফয়সাল ইকবালকে পাকিস্তানের একটি ঘরোয়া দলের কোচ হিসেবে নিয়োগ দেয় পাকিস্তান ক্রিকেট বোর্ড (পিসিবি)।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","পলাতক তিনজন হলেন- বিএনপির ভারপ্রাপ্ত চেয়ারপারসন তারেক রহমান, সাবেক মুখ্য সচিব ড.কামাল উদ্দিন সিদ্দিকী ও বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Although they did not survive his downfall, a nephew, Napoleon III, ruled France later in the century.
","যদিও তাদের শাসন নাপলেয়ঁর পতন ঠেকাতে পারেনি, নাপোলেওঁর এক ভাতিজা,  তৃতীয় নেপোলিয়ন ঊনবিংশ শতাব্দীর শেষের দিকে ফ্রান্স শাসন করেন।
"
"Abraham took his wife Sarah with him, and also his nephew Lot.
","তেরহ তাঁর পুত্র অব্রাম, তাঁর পৌত্র লোট এবং পুত্রবধূ সারীকে সঙ্গে নিলেন।
"
"I am her nephew.
","আমি দীতা তাহার নন্দিনী ।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","মামলায় খালেদা জিয়া ছাড়াও তার বড় ছেলে বিএনপির সিনিয়র ভাইস চেয়ারম্যান তারেক রহমান, সাবেক মূখ্য সচিব ড. কামাল উদ্দিন সিদ্দিকী, সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান ও ব্যবসায়ী শরফুদ্দিন আহমদ আসামি হিসাবে রয়েছেন।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","মামলার অপর আসামিরা হলেন মাগুরার সাবেক এমপি কাজী সলিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী এবং প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Congratulations to your nephew too.
","আপনাকেও অভিনন্দন নকিব ভাই।
"
"Salman named his nephew, Mohammed bin Nayef, as the new deputy crown prince and his son, Mohammed bin Salman, as Saudi Arabia's new defense minister and head of the royal court.
","ক্ষমতায় এসে বাদশাহ সালমান তাঁর ছেলেকে প্রতিরক্ষামন্ত্রীর দায়িত্ব দিয়েছিলেন এবং ভাতিজা মোহাম্মদ বিন নায়েফকে ডেপুটি ক্রাউন প্রিন্স ঘোষণা করেছিলেন।
"
"Four other accused are former BNP lawmaker Salimul Haq Kamal and businessman Sharfuddin Ahmed, former principal secretary to the PM Kamal Uddin Siddique and Mominur Rahman, nephew of late President Ziaur Rahman.
","চার আসামি হলেন, সাবেক মুখ্যসচিব কামাল উদ্দিন সিদ্দিকী, সাবেক সংসদ সদস্য ও ব্যবসায়ী কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ ও জিয়াউর রহমানের ভাগনে মমিনুর রহমান।
"
"Others accused in the case include DIG Mizan’s wife Sohelia Anar Ratna, his younger brother Mahbubur Rahman Swapan, and nephew police Sub-Inspector Mahmudul Hasan.
","মামলার আসামিরা হলেন- ডিআইজি মিজানুর রহমান, তার স্ত্রী সোহেলিয়া আনার রত্না, ভাগনে পুলিশের এসআই মাহমুদুল হাসান ও ছোট ভাই মাহবুবুর রহমান।
"
"Muhammed Siddique Khan was the nephew of Tanrus Khan.
","মুহন্মদ তকি খান ছিলেন শুজা-উদ-দোৌলার অন্ত এক স্্রীর গর্জাত পুত্র ।
"
"Babul’s nephew Badiul Alam said his uncle used to live at a rented house at West Madartek in Shobujbagh.
","বাবুলের ভাতিজা বদিউল আলম জানান, বর্তমানে তাঁরা সবুজবাগ পশ্চিম মাদারটেক এলাকায় ভাড়া থাকেন।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","অন্য আসামিরা হলেন, মাগুরার সাবেক সংসদ সদস্য (এমপি) কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ,প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও প্রয়াত রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","খালেদা জিয়া ও বিএনপির ভারপ্রাপ্ত চেয়ারম্যান তারেক রহমান ছাড়া অন্য আসামিরা হলেন মাগুরার সাবেক সংসদ সদস্য কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও সাবেক রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Others accused in the case include DIG Mizan’s wife Sohelia Anar Ratna, his younger brother Mahbubur Rahman Swapan, and nephew police Sub-Inspector Mahmudul Hasan.
","এ মামলার অপর আসামিরা হলেন- ডিআইজি মিজানের স্ত্রী সোহেলিয়া আনার ওরফে রত্মা রহমান, ছোট ভাই মাহবুবুর রহমান ও ভাগ্নে মাহমুদুল হাসান।
"
"Congratulations to you and your nephew.
","আপনাকে ও আপনার গুনী মেয়েকে শুভকামনা।
"
"He gave the drink mixed with sleeping pills to his brother, sister-in-law, niece and nephew.
","ঘুমের ওষুধ মেশানো এ পানীয় সে তার ভাই, ভাবি, ভাতিজি ও ভাতিজাকে খেতে দেয়।
"
"Why the police suspected your nephew?
","কেন পুলিশ তোমার দাদার একট।
"
"But it doesn’t include grandparents, grandchildren, aunts, uncles, nieces, nephews, cousins, brothers-in-laws and sisters-in-law, fiancés and any other extended family members.
","দাদা-দাদি, নানা-নানি, নাতি-নাতনি, খালা-ফুপু, মামা-চাচা, ভাগ্নে-ভাগ্নি, ভাতিজা-ভাতিজি অর্থাৎ বৃহৎ অর্থে পরিবারের অন্যান্য স্বজনরা এর আওতায় পড়বেন না।
"
"He is the grandson of Sardar Malik , the son of Daboo Malik , and the nephew of Anu Malik .
","তিনি সর্দার মালিক এর নাতি,দেবু মালিক এর ছেলে ,আরমান মালিক এর ভাই এবং অনু মালিক এর ভাতিজা।
"
"He said, ‘He is Muhammad ibn Abdullah ibn Abdul Muttalib my nephew.
","বললেন, তিনি হচ্ছেন মুহাম্মাদ ইবনে আব্দুল্লাহ ইবনে আব্দুল মুত্তালিব ।
"
"The other convicts are former lawmaker Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, ex-PM’s principal secretary Kamal Uddin Siddiqui and her nephew Mominur Rahman.
","অন্য আসামিরা হলেন- মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল, সাবেক মুখ্যসচিব কামালউদ্দিন সিদ্দিকী, ব্যবসায়ী শরফুদ্দিন আহমেদ ও জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"He is Abdullaah bin Abbaas bin Mutallib, the nephew of the Prophet (salallaahu ‘alayhe wasallam).
","তিনি আব্বাস বিন আবদুল মুস্তালিব (রাযিঃ)-এর স্ত্রী।
"
"They are former BNP lawmaker Quazi Salimul Haq, former principal secretary to Zia Kamal Uddin Siddique, Zia’s nephew Mominur Rahman and pro-BNP businessman Sharfuddin Ahmed.
","এ সময় বিএনপি চেয়ারপার্সন খালেদা জিয়ার উপদেষ্টা খন্দকার আব্দুল মুক্তাদির, বিএনপির সহ-সাংগঠনিক সম্পাদক কলিম উদ্দিন মিলন, সিলেট সিটি করপোরেশনের মেয়র ও বিএনপির নির্বাহী সদস্য আরিফুল হক চৌধুরী, সাবেক এমপি জহির উদ্দিন স্বপন, সাবেক ছাত্রনেতা কামরুজ্জামান রতন, জেলা বিএনপির আহ্বায়ক কামরুল হুদা জায়গীরদারসহ দলের বিপুল সংখ্যক নেতা-কর্মী উপস্থিত ছিলেন।
"
"Like Inaaya, her nephew Taimur too is extremely popular on social networking sites.
","তৈমুরের পাশাপাশি সোশ্যাল মিডিয়ায় জনপ্রিয়তা কেড়েছে তার বোন ইনায়াও।
"
"‘When will you return to me, nephew ?’ asked the uncle.
","'আবার কবে আসছ ভাই” জিজ্ঞাসা করলেন প্রভাতদা ।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","মামলায় খালেদা জিয়া ও তারেক রহমান ছাড়া বাকি আসামিরা হলেন– মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও বিএনপির প্রতিষ্ঠাতা জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"The kid is his nephew.
","তাহার উক্ত বালক ভ্রাত।
"
"“Am I not your nephew?
","'আপনি নিজাম ভাইয়া না?
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar has been sworn in as Deputy Chief Minister
","উপমুখ্যমন্ত্রীর পদে শপথ নিয়েছেন এনসিপির প্রধান শারদ পাওয়ারের ভাতিজা অজিত পাওয়ার।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","বাকিরা হলেন, বিএনপির সিনিয়র ভাইস চেয়ারম্যান তারেক রহমান,মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল,ব্যবসায়ী শরফুদ্দিন আহমেদ,প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী ও জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"MP and Mamata Banerjee’s nephew Abhishek Banerjee was also present at the meeting.
","এই ডিজিটাল সভায় হাজির ছিলেন মুখ্যমন্ত্রী মমতা বন্দ্যোপাধ্যায় ও তাঁর সাংসদ ভাইপো অভিষেক বন্দ্যোপাধ্যায় (Abhishek Banerjee)।
"
"An aunt, an uncle and three nephews.
","মা, তিন ভাই আর আমার যমজ বোন।
"
"The other accused are BNP Senior Vice Chairman Tarique Zia, Khaleda's former principal secretary to Dr Kamal Uddin Siddiqui, former Mp of Magura Kazi Salimul Haque, former president Ziaur Rahman's nephew Mominur Rahman, and businessman Sharifuddin
","মামলায় খালেদা জিয়া ও বিএনপির ভাইস চেয়ারম্যান তারেক রহমান ছাড়া অন্য আসামিরা হলেন, মাগুরার সাবেক সংসদ সদস্য (এমপি) কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব কামাল উদ্দিন সিদ্দিকী ও সাবেক রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Then Abd Hurairah said: “I am with my nephew” - meaning Abi Salamah.
","এরপর আবূ হুরায়রা (রাঃ) আসলে তিনি বললেনঃ আমি আমার ভাতিজা অর্থাৎ আবূ সালামা ইব্ন আবদুর রহমানের পক্ষ অবলম্বন করছি।
"
"When he turned his back, Abu Talib called him saying: “Come O my nephew!”
","তিনি এলে পরে আবু তালিব তাকে সম্বোধন করে বললেন : হে আমার ভাতিজা !
"
"Aamir Khan's nephew and actor Imran Khan was also seen at the bash with his wife Avantika Malik, mother Nuzhat Khan and mother-in-law Vandana Malik.
","তাদের সঙ্গে ছিলেন অভিনেতা ইমরান খানের স্ত্রী অবন্তিকা মালিক খান ও ভাই বেদান্ত মালিক।
"
"All of Imam Hussain’s followers, including his teenaged nephews and his six-month-old son, Ali Asghar, were martyred, and even denied a proper burial.
","তার ভাইয়ের মেয়ে এবং তাঁর ছয় মাসের শিশু সহ ইমাম হুসেনের সমস্ত অনুসারী শহীদ হয়েছিলেন সেখানে, এমনকি তাদের শ্রাদ্ধ শান্তি করতেও দেওয়া হয়নি পরিবারকে।
"
"Congratulations on your little nephew.
","তোমার ভাবী বরের জন্য তোমাকে অভিনন্দন জানাই।
"
"This is my sister and my nephew.
","এই বোন আর আমার ভগ্নিপতি আমার গার্জেন।
"
"Best wishes on your birthday great grand nephew!
","বড় ছেলের জন্য রইল জন্মদিনের অনেক শুভেচ্ছা!
"
"Sourav Singh, the nephew of Barrackpore Lok Sabha lawmaker Arjun Singh, was elected its new chairman.
","ভাটপাড়ার চেয়ারম্যান নির্বাচিত করা হয় অর্জুন সিংয়ের ভাইপো সৌরভ সিংকে।
"
"The five others accused are Khaleda’s son and BNP Senior Vice-President Tarique Rahman, her nephew Mominur Rahman, former MP Kazi Salimul Haque Kamal, businessman Sharfuddin Ahmed, and Dr Kamal Uddin Siddiqui.
","খালেদা ছাড়া অন্য পাঁচজন হলেন, বিএনপির সিনিয়র ভাইস চেয়ারম্যান ও খালেদার বড় ছেলে তারেক রহমান, মাগুরার সাবেক এমপি কাজী সালিমুল হক কামাল, ব্যবসায়ী শরফুদ্দিন আহমেদ, সাবেক প্রধানমন্ত্রীর কার্যালয়ের সাবেক সচিব ড. কামাল উদ্দিন সিদ্দিকী ও জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান।
"
"Hamlet, son to the former, and nephew to the present king.
","হ্যামলেট ভূতপূর্ব রাজার পুত্র, বর্তমান রাজার ভ্রাতুষ্পুত্র পলোনিয়স বিশিষ্ট রাজসভাঁসদ ।
"
"He is Abdullaah bin Abbaas bin Mutallib, the nephew of the Prophet (salallaahu ‘alayhe wasallam).
","উক্ত হাদীসের রাবী আবূ উবায়দাহ আবদুল্লাহ বিন মাসউদ €ু) এর ছেলে ।
"
"He is the grandson of filmmaker Surinder Kapoor, He is the nephew of actors Anil Kapoor, Sanjay Kapoor and producer Sandeep Marwah, and the first-cousin of actress Sonam Kapoor and producer Rhea Kapoor.
","তিনি প্রযোজক বনি কাপুর, অভিনেতা সঞ্জয় কাপুর এবং সন্দীপ মারওয়াহ-এর ভাইঝি।
"
"The other accused in the case are Mominur Rahman, nephew of Ziaur Rahman, Khaleda's former principal secretary Dr Kamaluddin Siddique, and former BNP lawmaker Kazi Salimul Haque and Sarfuddin Ahmed.
","এই মামলায় অপর আসামীরা হলেন, সাবেক মুখ্য সচিব কামাল উদ্দিন সিদ্দিকী, সাবেক রাষ্ট্রপতি জিয়াউর রহমানের ভাগ্নে মমিনুর রহমান পলাতক রয়েছেন।
"
