eng_Latn,ben_Beng
"Then he pointed at me and said, “This is my cousin.
","তারপর আমাকে দেখিয়ে বললেন, “এ আমার বালাবন্ধুর ছেলে ।
"
"Hasn’t your cousin met you?
","তোর জামাইবাবুকে প্রণাম করলি না?
"
"Parineeti Chopra, cousin of Priyanka, too attended the meet.
","অনুষ্ঠানে যোগ দিতে সেখানে উপস্থিত ছিলেন প্রিয়াঙ্কার বোন পরিণীতি চোপড়াসহ পরিবারের অন্য সদস্যরা।
"
"London: A British jury has convicted a couple of attempting to force their teenage daughter to marry her first cousin in Bangladesh.
","বাংলাদেশে এনে এক তরুণীকে জোর করে তার কাজিনের সাথে বিয়ে দেয়ার চেষ্টার ঘটনায় বাবা-মাকে দোষী সাব্যস্ত করেছে ব্রিটিশ আদালতের জুরি বোর্ড।
"
"And this is my cousin
","আর এই আমার মেজ বৌ।
"
"He is my wife’s cousin.
","মেয়েটি আমার স্ত্রীর নিকটাত্মীয়।
"
"Another cousin gave birth a few months ago.
","কয়েক মাস আগেই দ্বিতীয় পুত্র সন্তানের জন্ম দিয়েছেন করিনা।
"
"A cousin of mine has died.
","আমার এক নিকট আত্মীয়ের মৃত্যু হয় কোভিডে।
"
"Where were my dear cousins?
","কোথায় রহিলে প্রিয় জননী আমার ।
"
"Grandma and cousins!
","জননী এবং ভ্রাগণ তীাহাব সস!
"
"My cousin sister.
","আমার নিজের মাসতুতো বোন।
"
"He is the fourth Khalifa, vicegerent, the first Imam of the Shi‘a sect of Islam and cousin of the Prophet.
","তিনি ইসলামের চতুর্থ খলীফা ও রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম এর জামাতা।
"
"Are you my cousin?
","তুই যে আমার ব্রাদার রে?
"
"My cousins and relatives everyone is here.
","কলিগ, আত্মীয় সবাই এখানে রয়েছেন।
"
"Your mom is my dads cousin.
","আপনার নাতনি তো মায়েরও নাতনি ।
"
"Also my Mother and cousin.
","সাথে আমার মা ও খালামণি।
"
"A number of the Prophet's Companions, ‘such as “Abd Allah ibn ‘Abbas (the Prophet's cousin), ‘Abd Allah ibn ‘Umar {bn al-Khaytab, Jabie ibn ‘Abd Allah and Abo Umamab, narrated from him.
","মহানৃভব সাহাবাগণ যেমন হযরত ওমর বিন খাত্তাব (রাযিঃ), হযরত আলী বিন আবী তালিব (রাধিঃ) এবং হযরত আবুদ দারদা (রাযিঃ) প্রমুখ এবং তাবেঈগণের অনেক মুহাপ্িছ তাহার নিকট হইতে রিওয়ায়ত করিয়াছেন।
"
"A six-year-old girl has reportedly been raped by her cousin in Sadar upazila of Panchagarh district
","পঞ্চগড় জেলার সদর উপজেলায় ছয় বছরের এক শিশু ধর্ষণের শিকার হয়েছে বলে অভিযোগ উঠেছে।
"
"Woman attacked with acid for rejecting cousin’s marriage proposal
","বিয়ের প্রস্তাব প্রত্যাখ্যান, প্রেমিকের মুখে অ্যাসিড ছুঁড়লেন মহিলা
"
"Are you my cousin?
","আমি কি তোমার অন্ভচর নাকি ?
"
"You killed my cousin.
","তুইই তবে আমার বাছাকে খুন করেছিস।
"
"Then I called my cousin brother.
","তখন আমি আমার ভ্রাতাকে ডাকিলাম ।
"
"Bollywood actor Shahrukh Khan's paternal cousin, Noor Jehan, is all set to contest Pakistan general elections as an independent candidate.
","পাকিস্তানের পেশোয়ার থেকে সাধারণ নির্বাচনে লড়াই করতে প্রার্থী হয়েছেন বলিউডের কিং খান খ্যাত তারকা অভিনেতা শাহরুখের খানের চাচাতো বোন নূর জাহান।
"
"Another cousin was left seriously wounded.
","গুরুতর জখম হয়েছে আরও এক খালাসি।
"
"Two of them were her paternal uncles and two were cousins.
","এদের মধ্যে দুজন আপন বোন আর একজন তাদের ফুফু।
"
"He was a cousin of mine, several years’ older than myself.
","তাঁহার বয়স আমার বয়সের অপেক্ষা কয়েক বখসর অধিক।
"
"Both of my cousins are very.
","দুয়োজনী মোৰ বহুত মৰমৰ।
"
"Parineeti Chopra, cousin of Priyanka, too attended the meet.
","অনুষ্ঠানে যোগ দিতে সেখানে উপস্থিত ছিলেন প্রিয়াঙ্কার বোন পরিণীতি চোপড়াসহ পরিবারের অন্য সদস্যরা।
"
"And my cousin lives in USA.
","আর ছোট বোন থাকেন যুক্তরাষ্ট্রে।
"
"She was residing at her cousin’s house in the town.
","শহরে তিনি বড় বোনের বাসায় থাকেন।
"
"Congrats on the new cousin too.
","সঙ্গে নবদম্পতিকে জানিয়েছে অভিনন্দনও।
"
"""""""Actress Priyanka Chopra, who has been creating a buzz with her appearances with American pop star Nick Jonas, walked arm in arm with him at his cousin's wedding.""
","""""""মার্কিন পপ তারকা নিক জোনাসের সঙ্গে এবার ডিনার ডেটে বেরোলেন প্রিয়াঙ্কা চোপড়া।""
"
"All of them are cousins in one family.
","এঁরা সকলেই এক পরিবারের সদস্য।
"
"“I am your cousin.
","“আমি তোমার সুখ দুঃখের সঙ্গিনী।
"
"Are you my cousin?
","তুমি কি আমার পুল্ল?
"
"Are you my cousin?
","তুমি কি আমার স্থরেন্দ্র?
"
"But I know my cousins.
","কিন্তু আমি আমার নয়নাকে চিনি।
"
"Are they my cousins?
","ওরা কি আমার উম্মাত?
"
"Both girls are cousins.
","মেয়ে দুটি শিপনের পাড়াতবোন।
"
"I have eleven cousins.
","আমার সঞ্জো মান্র দশজন আছে।
"
"All of my sisters, my cousin.
","আমার বোনদের, বউদিদের, সবখানে সবাইকে।
"
"My mom’s cousin.
","আমার সেজ কাকাবাবু মা ।
"
"Are you my cousin?
","তুমি কি আমার শত্র ?
"
"The deceased’s husband and cousin sister are in police custody
","পুলিশের জালে মৃতার শাশুড়ি ও স্বামী।
"
"The youngest daughter, Fatima, married her father’s cousin and son of Abu Talib, Ali.
","সর্বকনিষ্ঠা কন্যা রমণী-জগতের রাণী বিবি ফাতেমা (রাঃ)-এর বিয়ে হয় আবু তালিবের পুত্র হযরত আলির সঙ্গে।
"
"“This is my cousin.
","«এই আমার শালারা এসেছে ।
"
"She was married with her cousin.
","বোনের সঙ্গে তার বিয়ে হয়েছিল ।
"
"Abdul Kalam is the cousin of Mohd Asker.
","আবুল কালাম আজাদ মরহুমের জামাতা।
"
"“I am your cousin.
","“আমি তোমার নতুন আন্টি।
"
"My cousin wasn’t there.
","না, আমার ভগ্মীপতি সেখানে ছিলেন না।
"
"Apart from cousins Arjun Kapoor, Anshula, Janhvi, Khushi and Shanaya, celebrities including Amitabh Bachchan, Shweta Nanda Bachchan, Rani Mukerji and Kareena Kapoor attended the ceremony.
","জাহ্নবী ছাড়াও প্রিয়াঙ্কা চোপড়া, নিক জোনাস, সোনম কাপুর আহুজা, আনন্দ আহুজা, অনিল কাপুরসহ অনেক তারকাই এই অনুষ্ঠানে অংশ নিয়েছেন।
"
"” Fatimah said: “My dear cousin!
","ফাতিমা বলল,""হে বৎস!
"
"But cousin how can you be sure?
","তবে একেবারে নিশ্চিত আর কী করে হওয়া যাবে?
"
"Police have detained the deceased's cousin in connection with the alleged crime.
","এ ঘটনায় জড়িত সন্দেহে পুলিশ নিহতের চাচিকে আটক করেছে।
"
"Agitated people vandalised the house of accused cousin.
","অভিযুক্তের বাড়িতে ভাঙচুর করল দুস্কৃতীরা।
"
"Are you my cousin?
","আমি কি তোমার অন্গচর নাকি?
"
"I went to my cousin's house during the vacation.
","মঝে মাঝে ছুটির দিনে আমার বান্ধবীর বাড়ি যেতাম।
"
"Are you sure you're her cousin’?
","তুমি নিশ্চিত যে উনি তোমার ছোট মা?
"
"Priyanka had met Nick’s family members during the singer’s cousin’s wedding in New Jersey.
","যুক্তরাষ্ট্রের নিউ জার্সিতে নিক জোনাসের আত্মীয়র বিয়েতে হাজির ছিলেন প্রিয়াঙ্কা।
"
"The cousin looked surprised.
","বিস্ময়ে তাকিয়ে থাকে সহরবাসী ।
"
"I am his cousin.
","আমিহ ভগিনীপ্রায় করিএ তাহার ॥
"
"“I am your cousin.
","»আমি আপনার এ গন মহি।
"
"Congrats cousin happy for you.
","তোমার ভাবী বরের জন্য তোমাকে অভিনন্দন জানাই।
"
"I am his cousin.
","আমি তার আপিমের কর্তাবাবু।
"
"Abu Lahab, whose real name was Abdul Uzza, was a first cousin of the Prophet’s father.
","আবূ লাহাবের আসল নাম ছিল আবদুল ওষ্যা।
"
"Her father was the maternal cousin of Prithviraj Kapoor, Raj Kapoor’s father.
","রাজ কাপুরের বাবা পৃথ্বীরাজ কাপুরও ফেমাস ছিলো।
"
"Are you my cousin?
","তুই-ই আমার জাবনহন্তা হলি?
"
"Are they cousins or something?
","তাঁরা কি কারও জামাই বা জামাইবাবু?
"
"These three girls are cousins.
","এ তিন তিনটে মেয়েই রাঁক্ষসী।
"
"The other five convicts are Tarique Rahman, Khaleda’s elder son; Kazi Salimul Haque, a former BNP lawmaker from Magura; Sharfuddin Ahmed, a businessman; Mominur Rahman, a cousin of Tarique; and Kamal Uddin Siddique, principal secretary to then prime minister Khaleda Zia.
","বাকি ছয়জন হলেন- খালেদার বড় ছেলে তারেক রহমান, জিয়াউর রহমানের বোনের ছেলে মমিনুর রহমান, মাগুরার সাবেক সাংসদ কাজী সালিমুল হক (ইকোনো কামাল), সাবেক মুখ্য সচিব কামাল উদ্দিন সিদ্দিকী, ব্যবসায়ী শরফুদ্দিন আহমেদ, গিয়াস উদ্দিন আহমেদ ও সৈয়দ আহমেদ ওরফে সায়ীদ আহমেদ।
"
"He was my cousin.
","সে যে ছিল আমার দিবা-নীশি।
"
"Congrats to your cousin.
","তোমার ভাবী বরের জন্য তোমাকে অভিনন্দন জানাই।
"
"After that, I stayed at my cousin’s house for the afternoon.
","তার পরে বিকেলে আশে পাশের নানু-চাচার বাড়ীতে একটু গেলাম।
"
"So while Emraan is the son of Mahesh’s first cousin, Mohit is his own nephew.
","ইমরান যেমন মহেশের মাসির ছেলে, তেমনি মোহিত তাঁর ভাগ্নে।
"
"He is your father’s cousin and the brother of your husband.
","ইনি তোমার শালা, তোমার শ্বশুরের জোষ্ঠ পুত্র ।
"
"Are those boys your cousins? éEsos muchachos son sus primos?
","এরা কি তোমার ছেলে মেয়ে, এই বৌয়ের?
"
"Two schoolgirls, who were cousins, were killed after falling off a motorcycle and getting run over by a truck in Lakshmipur.
","﻿﻿লক্ষ্মীপুর সদর উপজেলায় ট্রাকচাপায় দুই স্কুলছাত্রী নিহত হয়েছে।
"
"He’s my cousin.
","সে আমার ভায়রা।
"
"Are you my cousin?
","তুই কি আমার বেটা ছেলে?
"
"Also, many aunts, uncles, nieces, nephews and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"A new baby cousin!
","নতুন বোৱাৰীজনী অনা কেইদিননো হ’ল!
"
"Arjun Kapoor shared a bunch of pictures with her cousins.
","বোনের সঙ্গে ছোটবেলার ছবি শেয়ার করে অংশুলাকে ভালবাসা জানান অর্জুন কাপুর।
"
"Abu Lahab, whose real name was Abdul Uzza, was a first cousin of the Prophet’s father.
","আবু লাহাবের আসল নাম ছিল আবদুল ওয্‌যা।
"
"I also had a cousin there.
","আমারও এক ভাগিনা সেখানে উপস্থিত ছিল।
"
"One of the accused boys is the girl’s cousin, said a police officer.
","জনৈক পুলিশ অফিসার জানিয়েছেন, অভিযুক্ত নির্যাতিতা মেয়েটির পাড়াতেই থাকে।
"
"Brothers arrested for killing cousin
","বাহুবলে ভাতিজা খুনের ঘটনায় চাচা গ্রেপ্তার
"
"Kareena Kapoor wished her cousin on her birthday with a picture on Instagram.
","করিনা কাপুর খান ইন্সটাগ্রামে শর্মিলা ঠাকুরের ছবি পোস্ট করে তাঁকে জন্মদিনের শুভেচ্ছা জানিয়েছেন।
"
"B is the daughter of A and cousin of C. D's father is E and D is the father of C.
","ক হলো খ এর বোন এবং গ হলো ঘ এর বোন ।
"
"Rubina’s cousin Sharifa Sultana, said that even after the pair separated, he would frequently send pictures and videos of their private moments to Rubina's friend Mariam, who would then show it to Rubina.
","রুবিনার খালাতো বোন শরিফা সুলতানা বলেন, ঐ ছেলের সাথে ডিভোর্স হওয়ার পরও বিভিন্ন সময় রুবিনার বান্ধবী মারিয়ামের ফোনে তাদের বিশেষ মুহুর্তের ছবি, ভিডিও পাঠাতো সায়েম, পরে তা ডিলিট করে দিয়েছিল।
"
"Are you a cousin of this women?
","আপনারা এই মহিলার কেউ হন কিনা ।
"
"A few weeks ago, a cousin passed away.
","সপ্তাহ খানেক আগে বোনের শাশুড়ি মারা যায়।
"
"Suhana Khan shared a new photo on Instagram with brother Aryan Khan and cousin Alia Chhiba.
","এদিন আরিয়ান খানের জামিন মঞ্জুর হওয়ার খবরের পরই নিজের ইনস্টাগ্রাম স্টোরিতে আরিয়ান খান এবং সুহানা খানের সঙ্গে ছোটবেলার একটি ছবি পোস্ট করেন আলিয়া ছিবা।
"
"Are they friends, cousins, brothers?
","এরা কি আপনার বন্ধু, স্বজন, প্রতিবেশী?
"
"Also have two cousins.
","এছাড়াও আশিতার দুটি হবি রয়েছে।
"
"An aunt and cousin and niece.
","ঘৰত মাক-দেউতাক আৰু ভাতৃ-ভগ্নী।
"
"Their guests included Alia Bhatt, Mukesh, Nita and Isha Ambani, Priyanka's cousin Parineeti Chopra, Salman Khan's sister Arpita, producer Siddharth Roy Kapur, filmmaker Vishal Bhardwaj and others.
","ছিলেন প্রিয়াঙ্কার বোন পরিণীতি চোপড়া, সালমান খানের বোন অর্পিতা শর্মা, তার স্বামী আয়ুষ শর্মা, পরিচালক বিশাল ভরদ্বাজ, আলিয়া ভাট, সঞ্জয় লীলা বানশালী প্রমুখ।
"
"A: We are cousins.
","উ: আমরা বন্ধু।
"
"Are you my cousin?
","আমি কি তোমার বৌ সই?
"
"Abu Talib (RA) is the most famous uncle of Prophet Muhammed (SAW), and is the father of Imam Ali (AS), the Prophet's cousin.
","আবু তালিব ছিলেন নবী মুহাম্মাদের আপন চাচা এবং খলিফা আলী ইবন আবী তালিব এর বাবা।
"
"Aishwarya Rai Bachchan and Abhishek Bachchan recently attended her cousin's wedding with their daughter Aaradhya.
","সম্প্রতি মেয়ে আরাধ্যাকে সঙ্গে নিয়ে আর শরৎ কুমারের বাড়িতে গিয়েছিলেন ঐশ্বর্য রাই বচ্চন এবং অভিষেক বচ্চন।
"
"Are you my cousin?
","আমি কি তোমার অনুচর নাকি?
"
"My cousin was killed.
","আমার ভাগ্নেকে টর্চার করে মেরে ফেলা হয়েছে।
"
"She said, “She is my cousin.
","জবাবে তিনি বলেন, সে আমার বোন।
"
"Are you my cousin?
","একি আমার সেই শৈব্যা তুমি?
"
"Also many aunts, uncles, nephews, nieces and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"Afterward, we moved into the home of my father's cousin.
","তার পরপরই আমরা মায়ের খালার বাড়ি চলে যাই।
"
"Others who attended were Arjun Kapoor, Jacqueline Fernandez, Malaika Arora, Karan Johar, Boney Kapoor Karishma Kapoor, the cousins -Janhvi, Khushi, Shanaya and Anshula Kapoor, Anupam Kher and many others.
","উপস্থিত ছিলেন একতা কাপুর, করণ জোহর, আনন্দ এল রাই, কপিল শর্মা, জ্য়াকলিন ফার্নান্ডেজ, অনুরাগ বসু, বনি কাপুর, ইমতিয়াজ আলি-সহ আরও অনেকে।
"
"After an unsuccessful attempt to regain the throne, she fled southwards seeking the protection of her first cousin once removed, Queen Elizabeth I of England.
","নিজ শাসন পুনরুদ্ধারে ব্যর্থ হয়ে তিনি দূর সম্পর্কের আত্মীয় ইংলান্ডের রানী প্রথম এলিজাবেথের আশ্রয় চাইতে উত্তরের দিকে যাত্রা করেন।
"
"Ali ibn Abi Talib was the cousin and son-in-law of Muhammad, the last prophet of Islam.
","জুমানাহ্ বিনতে আবু তালিব () ছিলেন ইসলামী নবী মুহাম্মদের সহচর ও প্রথম চাচাত বোন।
"
"Great scholars like Imam Muslim, his cousin Hafiz Abi Hatim, Imam Tirmidhi, Ibn Majah, Nasa’i, Abi Dawid, Abi ‘Awanah, Sa‘eed bin ‘Amr Al-Bardha‘l, Ibn Hatim, Mohammad bin Al-Hussain Al-Qattan were his pupils.
","তার ছাত্রদের মধ্যে উল্লেখযোগ্য হলো- মুহাম্মদ ইবনে হাসান শায়বানী, শফিক ইবনে ইবরাহীম বলখী, ইমাম আহমদ ইবনে হাম্বল, বাশার ইবনে ওলীদ, মুহাম্মদ ইবনে সামাআ, মুআল্লা ইবনে মানসুর, বাশার ইবনে গিয়াছ, আলী ইবনে জা’দা, ইয়াহইয়া ইবনে মুনী’ ও অন্যান্য মুহদ্দিস ও ফোক্বাহায়ে কেরাম তার শিষ্য ছিলেন।
"
"Beside her is her cousin.
","পাশেই থাকেন তাঁর কাকা-কাকিমা।
"
"His grandparents, wife, children and cousins are in the house.
","বাড়িতে স্বামীর, পঢত্র-কন্যা, শাশুড়ি আছেন।
"
"And how beautiful his cousin was!
","আর কী সুন্দর সৌরভ ছিল তার!
"
"“This is my cousin.
","ও “আমার এই ছইটা অজ্জান।
"
"Are you my cousin?
","তোমাদের মধ্যে আমার নাতি কোন্টি?
"
"Abdullah Ibn Abbass (RAA) was the paternal cousin of the Prophet (SAW) and it was for him the Prophet supplicated, “O Allah, make him understand the deen and teach him its interpretation.”
","আবদুল্লাহ বিন আব্বাস (রাঃ) জন্য রাসূল (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) দুআ করেছিলেন, “হে আল্লাহ তাকে দ্বীনের গভীর জ্ঞান দান কর এবং কুরআনের তাফসীর শিক্ষা দান কর”।
"
"As well as numerous uncles, aunts, nieces, nephews and cousins.
","বোন, ভাতিজি, ভাগ্নে ও ভাগ্নি জামাইসহ অনেকে আছেন।
"
"My cousin sister.
","আমার খালাতো বোনের জামাই।
"
"My mom’s cousin.
","মায়ের বোনের বর তো।
"
"He is also her cousin.
","তিনি গুর বাল্যবন্ধুও বটে।
"
"My cousin would never do that to me.
","আমার বুড়োদাছু কক্ষণো এমন করতে দিত না।
"
"Sabbir’s mother, Sultana Parvin, cousin Asifur Rahman and tea stall owner Md Alam were also detained.
","অন্য আটকরা হলো- সাব্বিরের মা সুলতানা পারভিন, পারভিনের আত্মীয় আসিফুর রহমান ও আলম।
"
"Both her mother and cousin were arrested shortly afterwards.
","এর কিছুক্ষণ পরই তার মা ও কাজিনকে আটক করা হয়।
"
"She is your cousin.
","ও তোমার ভগিনী হইল।
"
"I am his cousin.
","তাহার ঠাকুববাটার ভৃত্য হই আমি।
"
"Ja`far Khan was the son of another of Nur Jahan’s sisters and was married to his cousin Farzana Begum, Asaf Khan’s daughter and the sister of Mumtaz Mahal.
","শায়েস্তা খান ন্রজাহান বেগমের ভ্রাতা আসফ খানের পুত্র ও মমতাজমহল বেগমের ভ্রাতা ছিলেন ।
"
"I called my cousin to help us out.
","গাই সাহায্য করার জন্য আমার সংবাবাকে ডেকে আন হয়েছিল ।
"
"So their only hope lay in their cousin Nasir Jang, the heir of the Nizam.
","ন্থতরাং তাদের একমাত্র আশার স্থল ছিল দাক্ষিণাত্যের নিজামের পুত্র নাসির জঙগ |
"
"I am his cousin.
","আমি তার ছুনিয়ার হণাম।
"
"Condolences to all our cousins and their family.
","তাঁর পরিবারের ও বন্ধুদের সবাইকে আমাদের সমবেদনা জানাই।
"
"Are you my cousin?
","ওকি আমার বোনঝি নাকি ?
"
"Grandma and cousins!
","পিতা মাতা ও ভ্রাতা!
"
"All of Mom’s cousins came over.
","মায়ের দিকের সব আত্মীয়স্বজনরা আসেন।
"
"On the same day that ‘Abdullah married Aminah, his father * Abd al Muttalib married a cousin of hers named Halah.
","আবদুল মুত্তালিবের সাথে হালাহের যেদিন বিয়ে হয় সেই একই দিন বোন আমিনাহ বিনতে ওয়াহব ইবনে আবদ মানফ ইবনে জুহরা, ইসলামিক নবী মুহাম্মদের মা, আবদুল্লাহ ইবনে আব্দুল মুত্তালিবকে বিয়ে করেছিলেন।
"
"He was my cousin.
","তিনি আমার সতী লক্ষী ছিলেন।
"
"Are they your cousins?
","ওরা তোমার জামাই-টামাই নয়তো ?
"
"The youngest daughter, Fatima, married her father’s cousin and son of Abu Talib, Ali.
","হযরত ফাতিমা (সা)-র বিয়ে হয় আবু তালিব তনয় ও হুযুর সাল্লাল্লাহু আলায়হি ওয়াসাল্লাম-এর পিতৃব্য পুত্র হযরত আলী (রা)-র সঙ্গে।
"
"Best of luck, cousin!
","ভালো থাকেন আপু শুভকামনা!
"
