eng_Latn,ben_Beng
"Natalia's granddaughter, Nadejda, married into the extended British royal family her husband was the uncle of Prince Philip, Duke of Edinburgh.
","নাতালিয়ার নাতনী, নাদেজদা, বর্ধিত ব্রিটিশ রাজপরিবারে বিবাহিত হন (তার স্বামী, ডিউক অফ এডিনবার্গ প্রিন্স ফিলিপের চাচা) ।
"
"Natalya's grand-daughter, Nadejda, married into the British royal family (her husband was the uncle of Prince Philip, Duke of Edinburgh).
","নাতালিয়ার নাতনী, নাদেজদা, বর্ধিত ব্রিটিশ রাজপরিবারে বিবাহিত হন (তার স্বামী, ডিউক অফ এডিনবার্গ প্রিন্স ফিলিপের চাচা) ।
"
"Natalya's granddaughter, Nadejda, married into the British royal family (her husband was the uncle of Prince Philip, Duke of Edinburgh).
","নাতালিয়ার নাতনী, নাদেজদা, বর্ধিত ব্রিটিশ রাজপরিবারে বিবাহিত হন (তার স্বামী, ডিউক অফ এডিনবার্গ প্রিন্স ফিলিপের চাচা) ।
"
"National aunt and uncle's day is celebrated on July 26.
","""1.""""National Aunt and Uncle's Day"""" প্রতি বছর 26 শে জুলাই পালন করা হয়""
"
"Naveen does not need to worry about her future; she has her other mother, Umi, her uncles, relatives and father to look after her.
","'নবীনকে তার ভবিষ্যতের বিষয়ে চিন্তা করতে হবে না, তার অন্য মা, উমি, তার চাচাতো ভাই, আত্মীয় ও বাবাকে তার দেখাশোনা করতে হবে
"
"Nearly a dozen people have been arrested so far, including Maya's father, her brother, uncle and other members of the extended family.
","ওই ঘটনায় মায়ার বাবা, তার ভাই, চাচা এবং পরিবারের অন্যান্য সদস্যসহ আরও বেশ কয়েকজন গ্রেপ্তার করা হয়।
"
"Nick: I'm your uncle.
","আমিঃ আমি তোমার চাচ্চু।
"
"No one but my uncle believed me.
","আমাকে শুধু চাচা ছাড়া আর কেউ বিশ্বাস করতে পারলো না।
"
"No one could find my uncle.
","কেউ আমার চাচার খোঁজ দিতে পারছে না।
"
"No, he's not my uncle.
","~ না আংকেল ও আমার বর নয়।
"
"Noah's failure to convince his son sounds remarkably relevant to al-Tabari's narration of the failure of Muhammad's attempts to convert his uncle Abu Talib to Islam:
","স্বীয়মতে পুত্রের প্রত্যয় উৎপাদনে নুহের ব্যর্থতা লক্ষণীয়ভাবে আল তাবারীর বর্ণনায় চাচা আবু তালিবকে ইসলামে দীক্ষা দিতে হজরত মুহাম্মদের প্রচেষ্টার ব্যর্থতার সাথে সামঞ্জস্যপূর্ণঃ
"
"Nobody knows, not even my uncle.
","কেউ জানবে না, এমনকি বুলবুলি চাচীও না।
"
"Not even her uncle.
","এমনকি তার চাচার কোলেও না।
"
"Not even his uncle.
","এমনকি তার চাচার কোলেও না।
"
"Notable episodes in his life include his travels with his uncle Abram (Abraham), his flight from the destruction of Sodom and Gomorrah, during which Lot's wife became a pillar of salt, and the seduction by his daughters so that they could bear children.
","তাঁর জীবনের উল্লেখযোগ্য ঘটনাগুলোর মধ্যে রয়েছে তাঁর চাচা অব্রামের (অব্রাহাম) সাথে তাঁর যাত্রা; সদোম ও ঘমোরার বিনাশ থেকে তাঁর সদোম ত্যাগ যখন তাঁর স্ত্রী লবণস্তম্ভে পরিণত হন; এবং তাঁর দুই কন্যার চক্রান্তে দ্রাক্ষারসে পানোন্মত্ত হয়ে তাদের সঙ্গে শয়ন।
"
"Notable episodes in his life include his travels with his uncle Abram, his flight from the destruction of Sodom and Gomorrah, during which Lot's wife became a pillar of...
","তাঁর জীবনের উল্লেখযোগ্য ঘটনাগুলোর মধ্যে রয়েছে তাঁর চাচা অব্রামের (অব্রাহাম) সাথে তাঁর যাত্রা; সদোম ও ঘমোরার বিনাশ থেকে তাঁর সদোম ত্যাগ যখন তাঁর স্ত্রী লবণস্তম্ভে পরিণত হন; এবং তাঁর দুই কন্যার চক্রান্তে দ্রাক্ষারসে পানোন্মত্ত হয়ে তাদের সঙ্গে শয়ন।
"
"Notable events in his life include his journey with his uncle Abram (Abraham) and his flight from the destruction of Sodom and Gomorrah, during which Lot's wife became a pillar of salt, and Lot was made drunk by his daughters so that they could have children with him.
","তাঁর জীবনের উল্লেখযোগ্য ঘটনাগুলোর মধ্যে রয়েছে তাঁর চাচা অব্রামের (অব্রাহাম) সাথে তাঁর যাত্রা; সদোম ও ঘমোরার বিনাশ থেকে তাঁর সদোম ত্যাগ যখন তাঁর স্ত্রী লবণস্তম্ভে পরিণত হন; এবং তাঁর দুই কন্যার চক্রান্তে দ্রাক্ষারসে পানোন্মত্ত হয়ে তাদের সঙ্গে শয়ন।
"
"Notable events in his life include his journey with his uncle Abram (Abraham) and his flight from the destruction of Sodom and Gomorrah, during which Lot's wife became a pillar of salt, and had sexual intimacy with his daughters so that they could bear children.
","তাঁর জীবনের উল্লেখযোগ্য ঘটনাগুলোর মধ্যে রয়েছে তাঁর চাচা অব্রামের (অব্রাহাম) সাথে তাঁর যাত্রা; সদোম ও ঘমোরার বিনাশ থেকে তাঁর সদোম ত্যাগ যখন তাঁর স্ত্রী লবণস্তম্ভে পরিণত হন; এবং তাঁর দুই কন্যার চক্রান্তে দ্রাক্ষারসে পানোন্মত্ত হয়ে তাদের সঙ্গে শয়ন।
"
"Notable events in his life include his journey with his uncle abram and his flight from the destruction of sodom and gomorrah, during which lots wife became a pillar of salt, and lot was made drunk.
","তাঁর জীবনের উল্লেখযোগ্য ঘটনাগুলোর মধ্যে রয়েছে তাঁর চাচা অব্রামের (অব্রাহাম) সাথে তাঁর যাত্রা; সদোম ও ঘমোরার বিনাশ থেকে তাঁর সদোম ত্যাগ যখন তাঁর স্ত্রী লবণস্তম্ভে পরিণত হন; এবং তাঁর দুই কন্যার চক্রান্তে দ্রাক্ষারসে পানোন্মত্ত হয়ে তাদের সঙ্গে শয়ন।
"
"Older people often have children from previous relationships and it's becoming more common for families to be 'blended' with step brothers and sisters, aunts, uncles and grandparents.
","বয়স্ক ব্যক্তিদের প্রায়ই পূর্ববর্তী সম্পর্ক থেকে সন্তান থাকে এবং ধাপে ধাপে ভাই ও বোন, আন্ট, চাচা এবং দাদা-দাদীসহ পরিবারগুলি 'মিশ্র' হওয়ার জন্য এটি আরো সাধারণ হয়ে উঠছে।
"
"Older people often have children from previous relationships and it's becoming more common for families to be 'blended' with step brothers and sisters, aunts, uncles and grandparents..
","বয়স্ক ব্যক্তিদের প্রায়ই পূর্ববর্তী সম্পর্ক থেকে সন্তান থাকে এবং ধাপে ধাপে ভাই ও বোন, আন্ট, চাচা এবং দাদা-দাদীসহ পরিবারগুলি 'মিশ্র' হওয়ার জন্য এটি আরো সাধারণ হয়ে উঠছে।
"
"One belonged to my father, the other to my uncle.
","একজন আমার পিতা, অপরজন আমার চাচা।
"
"One day I asked my uncle:
","ভাতিজা একদিন তার চাচাকে জিজ্ঞেস করল-
"
"One day the Prophet said to his uncle Abu Talib,
","তখন নবীজি সা. তাঁর চাচা আবু তালেবকে বলেছিলেন,
"
"One had an uncle.
","চাচা পাইছে একজন।
"
"One my father's, one my uncle's.
","একজন আমার পিতা আর একজন আমার চাচা।
"
"One of Nibras's three uncles is a deputy secretary to the government, another is a police officer while the other is a scientist.
","নিব্রাসের তিন চাচার মধ্যে একজন সরকারের উপ সচিব, একজন পুলিশ কর্মকর্তা, আরেকজন বিজ্ঞানী।
"
"One of my uncle's lived beside our house.
","আমাদের পাশের বাড়িতেই থাকত আমার এক কাজিন ।
"
"One of the accused in the case is the maternal uncle of the children.
","এর মধ্যে একটি মামলার বাদী নির্যাতিত সেই শিশু দুটির মা।
"
"One of the brothers is my father and the other is my uncle.
","একজন আমার পিতা, অপরজন আমার চাচা।
"
"One of them is my mother, the other my uncle.
","একজন আমার পিতা, অপরজন আমার চাচা।
"
"One was my father's, the other my uncle's.
","একজন আমার পিতা, অপরজন আমার চাচা।
"
"One's my dad and one's my uncle.
","একজন আমার পিতা আর একজন আমার চাচা।
"
"Only his father and uncle are in the room.
","ঘরের ভেতর শুধু বাবা এবং রহিম চাচা আছে।
"
"Only my father and uncle knew it.
","সেটা জানি শুধু আমি আর চাচা।
"
"Other the usual taunts and double entendres you'll hear out of your uncle and aunts, it is normally reassuring to speak to somebody who has been via the experience.
","অন্যান্য স্বাভাবিক ওকে বিদ্রুপ এবং ডবল entenders আপনি আপনার চাচা এবং চাচী কাছ থেকে শুনতে হবে, এটি সাধারণত কেউ অভিজ্ঞতার মাধ্যমে হয়েছে সাথে কথা বলতে আশ্বাসদায়ক.
"
"PML-N President and Maryam's uncle, Shehbaz Sharif, said he was saddened to hear about her testing positive.
","পিএমএল-এন প্রেসিডেন্ট এবং মরিয়মের চাচা শেহবাজ শরীফ বলেছেন, তার করোনা পরীক্ষার ফলাফল পজিটিভ শুনে তিনি দুঃখ পেয়েছেন।
"
"PML-Nawaz's head and Miriam's uncle Shahbaz Sharif said in a statement that the arrest of Maryam was a wrong move by the government.
","পিএমএল-নওয়াজের প্রধান ও মরিয়মের চাচা শাহবাজ শরিফ এক বিবৃতিতে বলেছেন, মরিয়মকে গ্রেপ্তার সরকারের ভুল পদক্ষেপ।
"
"Pashmina is the daughter of veteran music director and Hrithik's uncle Rajesh Roshan.
","হৃতিকের চাচা ও সংগীত পরিচালক রাজেশ রোশনের মেয়ে হল পশমিনা।
"
"Piyush Mishra as Nasir, Sardar's uncle, and narrator in the movie
","পিযূষ মিশ্র - নাসির, সরদার খানের চাচা ও চলচ্চিত্রের বর্ণনাকারী
"
"Please don't do that, uncle.
","- এমনটা করবেন না, চাচা।
"
"Police arrested the father, mother, aunt, nephew, and uncle of the girl for the crime.
","এ ঘটনায় প্রথমে সন্দেহভাজন হিসেবে বাবা, চাচা, চাচি, চাচাতো বোন, ও চাচাতো ভাইকে আটক করে পুলিশ।
"
"Police began a search for a second suspect after forensic tests revealed that the first uncle's DNA did not match that of the baby's.
","ফরেনসিক পরীক্ষায় প্রথম চাচার ডিএনএ'র সঙ্গে শিশুটির ডিএনএ'র মিল না পাওয়া যাওয়ায় পুলিশ দ্বিতীয় চাচাকে খুঁজতে থাকে।
"
"Police has arrested Shehzadi's mother, father, brother and uncle in connection with the murder.
","এ হত্যাকাণ্ডের সঙ্গে জড়িত নিহতের আপন ভাই, ভাবী, ভাতিজা, চাচা ও শ্যালককে গ্রেফতার করেছে পুলিশ।
"
"Police have arrested girl's father, brother and uncle in connection with the case.
","এই ঘটনায় জড়িত থাকার অভিযগে শিশুটির বাবা, এক মহিলা এবং এক তান্ত্রিককে গ্রেফতার করেছে পুলিশ।
"
"Police have arrested the girl's father, mother and uncle in connection with the murder.
","এই ঘটনায় জড়িত থাকার অভিযগে শিশুটির বাবা, এক মহিলা এবং এক তান্ত্রিককে গ্রেফতার করেছে পুলিশ।
"
"Police later arrested the child's uncle.
","পরে পুলিশ শিশুটির চাচাকে গ্রেপ্তার করে।
"
"Police said Friday the detainees include the woman's uncle and two cousins.
","পুলিশ জানিয়েছে শুক্রবার তারা ঐ মহিলার চাচা এবং দুই চাচাত ভাইকে আটক করেছে।
"
"Police say the boy's uncle shot him... read more
","পুলিশ জানায়, শিশুটিকে ছুড়... Read more
"
"Police suspect her brother and uncle killed her, but they have denied any involvement.
","পুলিশ সন্দেহ করেছে যে তার ভাই এবং চাচা তাকে হত্যা করেছে, তবে তারা জড়িত থাকার অভিযোগ অস্বীকার করে আসছেন।
"
"President Donald Trump's niece says her uncle is 'criminal, cruel and traitorous' and belongs in prison after he leaves the White House.
","""রাষ্ট্রপতি ডোনাল্ড ট্রাম্পের ভাতিজি বলেছেন যে তার চাচা """"অপরাধী, নিষ্ঠুর এবং বিশ্বাসঘাতক"""" এবং হোয়াইট হাউস ছেড়ে যাওয়ার পরে কারাগারে রয়েছেন।""
"
"Prince Faisal bin Musaid al-Saud was executed in 1975 after he had killed his uncle, King Faisal,.
","১৯৭৫ সালে সৌদি রাজ পরিবারের সদস্য ফয়সল বিন মুসাইদ আল সউদকে মৃত্যুদন্ড দেয়া হয়েছিল তার চাচা বাদশাহ ফয়সলকে হত্যার দায়ে।
"
"Q: What was the uncle's name?
","প্রশ্নঃ রাসূল (সা) এর চাচাদের নাম কি ছিলো ?
"
"Queen Victoria became queen of England in June 1837 after the death of her uncle William iv .
","১৮৩৭ এর জুনে রাজা চতুর্থ উইলিয়াম মারা যাওয়ার পর আকস্মিকভাবে ব্রিটেনের রানির দায়িত্ব লাভ করেন ভিক্টোরিয়া।
"
"Question: Can the owner or the main tenant be the applicant for registration not his child in his own apartment (for example, grandmother, aunt, uncle, etc.).
","প্রশ্নঃ মালিক বা প্রধান ভাড়াটে নিবন্ধনের জন্য আবেদনকারী হতে পারেন তার সন্তান তার নিজের অ্যাপার্টমেন্টে (উদাহরণস্বরূপ, দাদী, মাসিমা, চাচা ইত্যাদি) ।
"
"Ranging from his time in education and Parliament through to the current allegations of cash-for-visa scams facing the Home Secretary's uncles, and Javid's plans for a 'fairer, more compassionate' immigration system.
","স্বরাষ্ট্রসচিবের চাচাদের মুখোমুখি হয়ে জাভিদ-এর জন্য ভিসা-ভিসা কেলেঙ্কারির বর্তমান অভিযোগ এবং শিক্ষায় পার্লামেন্টে তাঁর সময় থেকে শুরু করে জাভিদের 'সুদৃ ,়, আরও মমতাময়ী' করার পরিকল্পনা রয়েছে অভিবাসন পদ্ধতি.
"
"Rashid Ahmed, a laborer, said his elder brother, uncle and nephew had been shot while they were working at Sai Din valley.
","টেলিফোনে রয়টার্সকে রশিদ আহমেদ নামে এক শ্রমিক বলেছেন, তার বড় ভাই, চাচা ও ভাতিজা সাই দিন উপত্যকায় কাজ করার সময় গুলিবিদ্ধ হয়েছে।
"
"Rehana said one of the boy's uncles is a High Court judge.
","রেহানা বলল, ছেলের এক চাচা হাইকোর্টের জজ।
"
"Remember, I am not your uncle!
","ভুলে যেওনা আমি তোমার চাচা!
"
"Reports claim that the youngster became pregnant after her uncle allegedly raped her on several occasions.
","প্রতিবেদনে দাবি করা হয়েছে যে চাচা তাকে বিভিন্ন সময়ে ধর্ষণ করার পরে যুবকটি গর্ভবতী হয়েছিল।
"
"Robin and his uncle 24:14
","রবিন এবং তার চাচা 24:14
"
"Robin and his uncle's Acquaintance 24:14
","রবিন এবং তার চাচার বন্ধু 24:14
"
"Robin and his uncle's Buddy 24:14
","রবিন এবং তার চাচার বন্ধু 24:14
"
"Robin and his uncle's ally 24:14
","রবিন এবং তার চাচার বন্ধু 24:14
"
"Robin and his uncle's friend 24:14
","রবিন এবং তার চাচার বন্ধু 24:14
"
"Robin and his uncle's friend Report 24:14
","রবিন এবং তার চাচার বন্ধু 24:14
"
"Rony's uncle, Farhad Hossain, said Rony was paying for an education by driving a taxi.
","নিহত রনির খালু ফরহাদ হোসেন জানান- রনি ট্যাক্সি চালিয়ে লেখাপড়ার খরচ নির্বাহ করতেন।
"
"Sajid Khan, uncle of 10-year-old victim Gul Sher, told AFP news agency his nephew had plans to become a doctor.
","১০ বছর বয়সী গুল শেরের চাচা সাজিদ খান জানান, তার ভাইপোর চিকিৎসক হওয়ার স্বপ্ন ছিল।
"
"Sanjay Kapoor is playing the role of Sonam's uncle.
","সোনম কাপুর অভিনয় করছেন সঞ্জয়ের বান্ধবীর ভূমিকায়।
"
"Saudi Arabia's Crown Prince Mohammad bin Salman has reportedly ordered arrests of three senior royals, including his own uncle.
","সৌদি আরবের ক্রাউন প্রিন্স মোহাম্মদ বিন সালমান তার চাচা আহমেদ বিন আবদুলআজিজসহ প্রভাবশালী তিন প্রিন্সকে আটক করেছেন বলে খবর বেরিয়েছে।
"
"Save my uncle's life!
","চাচা আপন প্রাণ বাঁচা!
"
"Save your uncle...
","চাচা আপনা প্রাণ বাঁচা...।
"
"She alleges she was raped several times in the past seven months by the uncle.
","অভিযোগ রয়েছে ওই নাবালিকাকে গত সাত মাস ধরে এক চাচা বহুবার ধর্ষণ করেছেন।
"
"She had been renting an apartment with a friend in the Defense area of Lahore where she was discovered dead by her uncle next to her phone, according to the Independent Urdu.
","ইহা ছিল রিপোর্ট যে মায়রা লাহোরের ডিফেন্স এলাকায় তার বন্ধুর সাথে অ্যাপার্টমেন্ট ভাড়া নিয়ে আসছিল যেখানে তার ফোনের পাশে তাকে মৃত অবস্থায় পাওয়া যায়।
"
"She had been renting an apartment with a friend in the Defense area of Lahore where she was discovered dead by her uncle next to her phone.
","ইহা ছিল রিপোর্ট যে মায়রা লাহোরের ডিফেন্স এলাকায় তার বন্ধুর সাথে অ্যাপার্টমেন্ট ভাড়া নিয়ে আসছিল যেখানে তার ফোনের পাশে তাকে মৃত অবস্থায় পাওয়া যায়।
"
"She had no one but her uncle.
","সেখানে তার এক চাচা ছাড়া আর কাউকে পাওয়া যায়নি।
"
"She is born in a family that have been actors for generations, including her paternal great-grandfather, Prithviraj Kapoor; her grandfather, Raj Kapoor; her paternal uncles.
","তিনি এমন একটি পরিবারে জন্মগ্রহণ করেছেন যেটি তার পিতামহ, পৃথ্বীরাজ কাপুর সহ বহু প্রজন্ম ধরে অভিনেতা ছিলেন; তার দাদা হলেন রাজ কাপুর।
"
"She is the wife of Earl Mountbatten, Norton Knatchbull - the grandson of Philip's beloved uncle the 1st Earl Mountbatten, who was murdered by the IRA in 1979.
","৬৭ বছর বয়সী এই কাউন্টারস আর্ল মাউন্টব্যাটেনের স্ত্রী নরটন ন্যাচবুল - প্রিন্স ফিলিপের প্রিয় চাচা প্রথম আর্ল মাউন্টব্যাটেনের নাতি, যিনি ১৯৭৯ সালে আইআরএ দ্বারা নিহত হয়েছেন।
"
"She lives with her uncle.
","চাচার সঙ্গেই থাকে সে।
"
"She lives with his uncle.
","চাচার সঙ্গেই থাকে সে।
"
"She loves her aunt and uncle!
","ভাতিজা আর আপন চাচির প্রেম!
"
"She moves to Mumbai with her uncle, Irfan Mamu (Suhas Palsikar).
","তিনি তার চাচা ইরফান মামু (সুহাস পালসিকর) এর সাথে মুম্বাই চলে যান।
"
"She was with her uncle.
","চাচার সাথে ছিলেন।
"
"She'd attend her uncle's business meetings and parties, blending with his circle of officers, sometimes even flirting a little.
","সে তার চাচার ব্যবসায়িক মিটিং এবং পার্টিগুলোতে যোগ দিতে থাকে, কর্মকর্তাদের আকর্ষণ করতে থাকে, কখনো কখনো এমনকি তাদের সঙ্গে একটু আধটু ফ্লার্টও চলতে থাকে।
"
"Shut up, uncle.
","চুপ করুন তো চাচা।
"
"Sir Toby Belch, uncle of Olivia
","স্যার টোবি বেলচ - অলিভিয়ার চাচা
"
"Sir Toby Belch, uncle of Olivia.
","স্যার টোবি বেলচ - অলিভিয়ার চাচা
"
"So I decided to call my uncle.
","চাচা বলেই ডাকবো বলে ঠিক করলাম।
"
"So this man was her uncle.
","তাই সম্পর্কে এই লোকটি তার চাচা হন।
"
"Sources close to their uncle Earl Spencer, who is at today's statue unveiling, have said that there is a hope that the celebration of their mother's life and legacy will bring them together again.
","আজকের মূর্তির মোড়ক উন্মোচনকারী তাদের চাচা আর্ল স্পেন্সারের ঘনিষ্ঠ সূত্রগুলি বলেছে যে তাদের মায়ের জীবন ও ঐতিহ্য উদযাপন তাদের আবার একত্রিত করবে এমন একটি আশা রয়েছে।
"
"Sources close to their uncle Earl Spencer, who was at the statue unveiling, have said that there is a hope that the celebration of their mother's life and legacy will bring them together again.
","আজকের মূর্তির মোড়ক উন্মোচনকারী তাদের চাচা আর্ল স্পেন্সারের ঘনিষ্ঠ সূত্রগুলি বলেছে যে তাদের মায়ের জীবন ও ঐতিহ্য উদযাপন তাদের আবার একত্রিত করবে এমন একটি আশা রয়েছে।
"
"Sources close to their uncle Earl Spencer, who was at the statue unveiling, said that there's hope that the celebration of their mother's life and legacy would bring them together again.
","আজকের মূর্তির মোড়ক উন্মোচনকারী তাদের চাচা আর্ল স্পেন্সারের ঘনিষ্ঠ সূত্রগুলি বলেছে যে তাদের মায়ের জীবন ও ঐতিহ্য উদযাপন তাদের আবার একত্রিত করবে এমন একটি আশা রয়েছে।
"
"Sources close to their uncle Earl Spencer, who will attend today's unveiling, say the family hope they will be brought together as they remember their mother.
","আজকের মূর্তির মোড়ক উন্মোচনকারী তাদের চাচা আর্ল স্পেন্সারের ঘনিষ্ঠ সূত্রগুলি বলেছে যে তাদের মায়ের জীবন ও ঐতিহ্য উদযাপন তাদের আবার একত্রিত করবে এমন একটি আশা রয়েছে।
"
"Spent time with my uncle.
","চাচির সঙ্গে সময় কাটাতেন।
"
"Subsequent children are often named after their parents, aunts, uncles or a deceased relative.
","পরবর্তী সমস্ত সন্তানদের প্রায়ই তাদের বাবা-মা, চাচা এবং আন্ট বা মৃত আত্মীয়দের নামকরণ করা হয়।
"
"Subsequent children are often named after their parents, aunts, uncles, or a deceased relative.
","পরবর্তী সমস্ত সন্তানদের প্রায়ই তাদের বাবা-মা, চাচা এবং আন্ট বা মৃত আত্মীয়দের নামকরণ করা হয়।
"
"Sue and uncle look at each other.
","চাচা আর চাচি একে অপরের দিকে তাকিয়ে আছে।
"
"Surah Al-Masad (Palm Fibres) was revealed ten years before the death of Abu-Lahab, the prophet's uncle.
","নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম আবু লাহাবের মৃত্যুর দশ বছর পূর্বে সূরা আল-মাসাদ (পাম ফিতা) প্রকাশিত হয়েছিল।
"
"Surat Al-Masad was revealed ten years before the death of Abu-Lahab, the Prophet's uncle.
","নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম আবু লাহাবের মৃত্যুর দশ বছর পূর্বে সূরা আল-মাসাদ (পাম ফিতা) প্রকাশিত হয়েছিল।
"
"Surat al-Masad (Palm Fibres) 10 was revealed ten years before the death of Abu-Lahab, the Prophet's (SAWS) uncle.
","নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম আবু লাহাবের মৃত্যুর দশ বছর পূর্বে সূরা আল-মাসাদ (পাম ফিতা) প্রকাশিত হয়েছিল।
"
"THEN ONE DAY, in the spring of 1922, I received a letter from my uncle Dorian.
","তারপর একদিন ১৯২২ সনের বসন্তকালে আমি আমার মাম ডোরিয়ানের একটি চিঠি পেলাম।
"
"Take me to my uncle's house,
","আমারে লইয়া চলো রহমত চাচার বাড়িতে,
"
"Tarrant's uncle, Terry Fitzgerald, apologised to the families of the dead and injured in New Zealand.
","ট্যারান্টের চাচা টেরি ফিটজেরাল্ড নাইন নিউজকে বলেছেন, নিহত ও আতহদের জন্য এবং তাদের পরিবারগুলোর জন্য দুঃখ প্রকাশ করছি আমরা।
"
"Technically, you're my uncle.
","Technically তাহলে তুই আমার ভাই!
"
"Tell me about your uncle.
","তোমার চাচিকে কথাটা একটু বলিও।
"
"Tell me your uncle's name.
","তোমার চাচীকে বলো একটা নাম দিয়ে দিতে।
"
"Teri Hatcher was raped by her uncle when she was just five.
","টেরি হ্যাচার মাত্র ৫ বছর বয়সে তারই আপন আঙ্কেল কর্তৃক ধর্ষণের স্বীকার হন।
"
"Teri Hatcher was raped by her uncle when she was only five years old.
","টেরি হ্যাচার মাত্র ৫ বছর বয়সে তারই আপন আঙ্কেল কর্তৃক ধর্ষণের স্বীকার হন।
"
"That happened with an uncle of mine.
","ঘটনাটা ঘটে আমার এক চাচাতো ভাইয়ের সাথে।
"
"That is not right, uncle.
","- কথাটা ঠিক না ভাতিজা।
"
"That is not your uncle.
","যার অর্থ আপন চাচা নয়।
"
"That's my great aunt and uncle there.
","সেখানে আমার বড় চাচা আর চাচী থাকেন।
"
"That's my uncle, aunt, and their kids.
","উনারা আমার চাচ্চু,চাচিমা আর তাদের ছেলে মেয়েরা।
"
"That's not right, uncle.
","- কথাটা ঠিক না ভাতিজা।
"
"That's your uncle.
","ওটা তোমার চাচার।
"
"That's your uncle?
","- তা চাচা আপনি?
"
"The 67-year-old countess is the wife of Earl Mountbatten, Norton Knatchbull - the grandson of Prince Philip's beloved uncle the 1st Earl Mountbatten, who was killed by the IRA in 1979.
","৬৭ বছর বয়সী এই কাউন্টারস আর্ল মাউন্টব্যাটেনের স্ত্রী নরটন ন্যাচবুল - প্রিন্স ফিলিপের প্রিয় চাচা প্রথম আর্ল মাউন্টব্যাটেনের নাতি, যিনি ১৯৭৯ সালে আইআরএ দ্বারা নিহত হয়েছেন।
"
"The 67-year-old countess is the wife of Earl Mountbatten, Norton Knatchbull - the grandson of Prince Philip's uncle the 1st Earl Mountbatten, who was killed by the IRA in 1979.
","৬৭ বছর বয়সী এই কাউন্টারস আর্ল মাউন্টব্যাটেনের স্ত্রী নরটন ন্যাচবুল - প্রিন্স ফিলিপের প্রিয় চাচা প্রথম আর্ল মাউন্টব্যাটেনের নাতি, যিনি ১৯৭৯ সালে আইআরএ দ্বারা নিহত হয়েছেন।
"
"The 67-year-old countess is the wife of Earl Mountbatten, Norton Knatchbull who was a grandson of Prince Philip's uncle the 1st Earl Mountbatten, who was killed by the IRA in 1979.
","৬৭ বছর বয়সী এই কাউন্টারস আর্ল মাউন্টব্যাটেনের স্ত্রী নরটন ন্যাচবুল - প্রিন্স ফিলিপের প্রিয় চাচা প্রথম আর্ল মাউন্টব্যাটেনের নাতি, যিনি ১৯৭৯ সালে আইআরএ দ্বারা নিহত হয়েছেন।
"
"The Prophet's uncle Abbas was present on the occasion.
","নবীজীর চাচা আব্বাসও উপস্থিত ছিলেন এই কাজে।
"
"The Same thing happened with my uncle.
","আমার আপন চাচার সাথে একই ঘটনা ঘটেছিলো।
"
"The accused include Neha's grandparents, uncles, aunts, cousins and the auto driver.
","অভিযুক্তদের মধ্যে নেহার দাদা-দাদী, চাচা-চাচী, চাচাতো ভাইবোন ও অটোরিকশা চালক রয়েছে।
"
"The baby's arrival means Prince Andrew, Harry's uncle, dropping down to eighth in line.
","বাচ্চার আগমন মানে হ্যারির চাচা প্রিন্স অ্যান্ড্রু, লম্বায় 8 ম ধাপ নিচে।
"
"The brothers' uncle, Qurban Ali, 53, was convicted of conspiracy to rape.
","তাদের 53 বছরের চাচা, কুরবান আলী ধর্ষণের ষড়যন্ত্রের জন্য দোষী সাব্যস্ত হয়েছেন।
"
"The elderly Raja-Saab wants to marry Gauri, who has no interest in him Used to having his way, he sends a picture of Shankar, paying Gauri's aunt and uncle to go along with everything.
","বৃদ্ধ রাজা-সাব গৌরীকে বিয়ে করতে চান, যার প্রতি তার কোন আগ্রহ নেই, সে তার পথ চলতে অভ্যস্ত, সে শঙ্করের একটি ছবি পাঠায়, গৌরির খালা এবং চাচাকে সবকিছু দিয়ে যাওয়ার জন্য অর্থ প্রদান করে।
"
"The exact same thing happened with my uncle.
","আমার আপন চাচার সাথে একই ঘটনা ঘটেছিলো।
"
"The film is about a woman who inherits a sex clinic from her uncle.
","এই ছবির গল্প এক মহিলাকে ঘিরে যিনি তার চাচার কাছ থেকে উত্তরাধিকার সূত্রে একটি সেক্স ক্লিনিক পেয়েছেন।
"
"The girl alleged that she had been raped multiple times by her uncle over the past few months.
","মেয়েটি অভিযোগ করেছিল, তাকে তার চাচা কয়েক মাস ধরে ধর্ষণ করেছে।
"
"The girl alleges that her uncle had raped her several times over the past months.
","মেয়েটি অভিযোগ করেছিল, তাকে তার চাচা কয়েক মাস ধরে ধর্ষণ করেছে।
"
"The girl became pregnant after her uncle allegedly raped her on several occasions.
","চাচা তাকে বিভিন্ন সময়ে ধর্ষণ করার পরে মেয়েটি গর্ভবতী হয়েছিল।
"
"The girl got pregnant after her uncle raped her multiple times.
","চাচা তাকে বিভিন্ন সময়ে ধর্ষণ করার পরে মেয়েটি গর্ভবতী হয়েছিল।
"
"The girl has also alleged she was raped several times in the past seven months by her uncle who has been arrested.
","ওই নাবালিকাকে গত সাত মাস ধরে তারই নিকটাত্মীয় একজন চাচা বহুবার ধর্ষণ করেছিলেন বলে অভিযোগ।
"
"The girl was allegedly raped by her uncle.
","বালিকাটিকে তার চাচা ধর্ষণ করেছিল বলে অভিযোগ।
"
