eng_Latn,ben_Beng
"My grandfather died just three months after I was born.
","আমার জন্মের ঠিক তিন মাস আগে দাদা পরলোক গমন করেন।
"
"My grandfather died nearly 30 years ago.
","কিন্তু দাদা প্ৰায় ত্ৰিশ বছর হল মারা গেছেন।
"
"My grandfather died of cancer two years ago.
","আজ থেকে ২ বছর আগে আমার ভাতিজি ক্যান্সারে মারা
"
"My grandfather died of this disease.
","এ রোগে আমার দাদাও মারা গেছেন।
"
"My grandfather died on February 4th.
","৪ঠা ফেব্রুয়ারী আমার বাবা মারা যান।
"
"My grandfather died suddenly in his sleep.
","ঘুমের মধ্যে হঠাৎ করেই বাবার মৃত্যু।
"
"My grandfather died that year.
","সেই দাদি এই বছরেই মারা গিয়েছেন।
"
"My grandfather died this summer.
","আমার দাদি এই বসন্তে মারা গেছেন।
"
"My grandfather died this year as well.
","আমারও তো মা মরে গেলেন এই বছরে।
"
"My grandfather died this year.
","সেই দাদি এই বছরেই মারা গিয়েছেন।
"
"My grandfather died when I was 5 or 6.
","আমার বয়স যখন ৫-৬ বছর, তখন আমার বাবা মারা যায়।
"
"My grandfather died, then my father.
","প্রথমে আমার মা মারা যায়, তারপর বাবা।
"
"My grandfather does not approve.
","আমার শ্বশুর তা মানতে রাজী নয়।
"
"My grandfather does not know.
","আমার দাদীমা জানেন না।
"
"My grandfather doesn't work.
","দাদা কাজ হচ্ছে না তো ,
"
"My grandfather farmed his whole life.
","আমার দাদা সারা জীবন জমিদারঘিরি করেছেন।
"
"My grandfather fought against this.
","আমার দাদা লড়ছেন এই নিয়ে।
"
"My grandfather fought for this country.
","আমার বাবা এই দেশের জন্য যুদ্ধ করেছেন।
"
"My grandfather gave me a box.
","দাদা আমারে এক পোয়া চিড়া দেন তো।
"
"My grandfather gave me a shotgun.
","দাদা আমারে এক পোয়া চিড়া দেন তো।
"
"My grandfather gave me my name.
","আমার দাদা নামটা দিয়েছিল।
"
"My grandfather gave me that name.
","আমার দাদা এই নাম রেখেছিলেন।
"
"My grandfather gave me the name.
","আমার দাদা নামটা দিয়েছিল।
"
"My grandfather got annoyed with me.
","চাচা আমার ওপর বিরক্ত হলো।
"
"My grandfather had 4 brothers.
","দাদারা ছিল চার ভাই।
"
"My grandfather had a café...
","আমার দাদার চা-বাগানটি ছিল...
"
"My grandfather had a greenhouse.
","আমার দাদার একটি চৌচালা ঘর ছিল।
"
"My grandfather had a huge garden.
","-আমার দাদার বিশাল এক গোয়ালঘর ছিল।
"
"My grandfather had a saying...
","আমার দাদী একটা কথা কৈতো-
"
"My grandfather had a very...
","আমার দাদা ছিলো অনেক-
"
"My grandfather had a...
","আমার দাদা ছিলো অনেক-
"
"My grandfather had always said this.
","আমার বড়দা সব সময় এই কথাগুলি বলে থাকেন।
"
"My grandfather had been admitted to the hospital again.
","আমার বাপ্পা আবার মরনাপন্ন অবস্থায় হাসপাতালে এ ভর্তি হয়েছেন।
"
"My grandfather had build it himself.
","আমার দাদা নিজ হাতে বানিয়েছিলেন।
"
"My grandfather had diabetes for a long time.
","বাবা দীর্ঘদিন ধরে ডায়াবেটিসের রোগী ছিলেন।
"
"My grandfather had four brothers.
","আমার দাদারা চার ভাই।
"
"My grandfather had four daughters, no sons.
","আমার শ্বশুরের চার ছেলে, কোনো মেয়ে নেই।
"
"My grandfather had lots of power.
","আমার বাবার অনেক ক্ষমতা।
"
"My grandfather had prostate cancer.
","আমার দাদার প্রোস্টেট ক্যান্সার ছিল।
"
"My grandfather had started.
","আমার দাদাই শুরু করেছিলেন।
"
"My grandfather had suddenly died.
","দাদার হঠাত মৃত্যু।
"
"My grandfather had three daughters.
","দাদার তিন জন স্ত্রী ছিল।
"
"My grandfather had three wives.
","দাদার তিন জন স্ত্রী ছিল।
"
"My grandfather has broken his leg.
","তোমার দাদাজান পা ভেঙে ফেলেছেন।
"
"My grandfather has had prostate cancer.
","আমার দাদার প্রোস্টেট ক্যান্সার ছিল।
"
"My grandfather has lived all his life in the farm.
","আমার দাদা দাদী সারা জীবন গ্রামেই থেকেছেন।
"
"My grandfather has lived in the village all his life.
","আমার দাদা দাদী সারা জীবন গ্রামেই থেকেছেন।
"
"My grandfather has long since left this world.
","চাচা চাচি অনেকদিন আগেই দুনিয়া ছেড়েছেন।
"
"My grandfather has one.
","দাদা একটা আছে।
"
"My grandfather has the heart of a lion and a lifetime ban from the National Zoo.
","আমার দাদা সিংহের হৃদয় এবং জাতীয় চিড়িয়াখানা থেকে আজীবন নিষেধাজ্ঞার অধিকারী।
"
"My grandfather have one.
","দাদা একটা আছে।
"
"My grandfather helped me.
","আমার নাতনী আমাকে সাহায্য করে।
"
"My grandfather helped.
","দাদা সাহায্য করেন।
"
"My grandfather is 120 years old.
","আপনার দাদার 120 বছর অতিরঞ্জিত।
"
"My grandfather is 89 years old.
","আমার দাদির বয়স ৮৯ বছর।
"
"My grandfather is a shining example of patience.
","আমার আব্বা সততার এক জলন্ত উজ্জ্বল উদাহরণ।
"
"My grandfather is also a retired teacher.
","আমার বাবাও একজন অবসরপ্রাপ্ত অধ্যক্ষ।
"
"My grandfather is always there.
","দাদা সব সময় সাথে আছে।
"
"My grandfather is an old man.
","আমার দাদা একজন প্রবীণ মানুষ।
"
"My grandfather is born.
","আমার দাদা জন্মান্ধ ছিলেন।
"
"My grandfather is calling from the house.
","দোস্ত বাসা থেকে আব্বায় ফোন করছে।
"
"My grandfather is different.
","আমার শ্বশুর মানুষটা অন্য রকম।
"
"My grandfather is going home today.
","দাদা আজই বাড়ির উদ্দেশ্যে রওনা হল।
"
"My grandfather is innocent.
","দাদা নির্দোষ.
"
"My grandfather is just like me.
","নাতিটা ঠিক আমার মতই হয়েছে।
"
"My grandfather is no longer with us.
","দাদা আমাদের মধ্যে আর নেই।
"
"My grandfather is not alone.
","দাদা ভাই কিন্ত একা না।
"
"My grandfather is simple.
","দাদি সহজ সরল ।
"
"My grandfather is terrified of
","দাদা ভয় পায়
"
"My grandfather is the man.
","দাদা যে পুরুষমানুষ।
"
"My grandfather is the only son of my great grandfather.
","বাবা আমার দাদািালনর একমাত্র সন্তান।
"
"My grandfather is there.
","আমার দাদাবাড়ি সেখানে।
"
"My grandfather is very hard to please.
","দাদা আমার খুব মানতে অসুবিধা হয়.
"
"My grandfather is very lucky.
","দাদাভাই তো খুব ভাগ্যবান।
"
"My grandfather is waiting for you.
","আমার শ্বশুর আপনাদের জন্য অপেক্ষা করছেন।
"
"My grandfather killed him.
","ওর দাদাটা ওকে খাটিয়ে মারলে।
"
"My grandfather knew a lot of stories.
","আমার দাদীজান অনেক গল্প জানতেন।
"
"My grandfather knew he would not live much longer.
","দাদা জেনে গেছে আমি আর বাঁচব না।
"
"My grandfather knew it 100 years ago.
","এই শালা এটা আমি 100 বছর আগে জানি
"
"My grandfather lived a hard life.
","দাদা অনেক কষ্টের জীবন পার করেছেন।
"
"My grandfather lived a harsh life.
","দাদা অনেক কষ্টের জীবন পার করেছেন।
"
"My grandfather lived in his hometown all his life.
","আমার দাদা দাদী সারা জীবন গ্রামেই থেকেছেন।
"
"My grandfather lived in the store.
","দাদা হা'টে দোকানে থাকে।
"
"My grandfather lives alone in Kolkata.
","কলকাতায় বয়ষ্ক বাবা- মা একাই থাকেন।
"
"My grandfather lives in Delhi.
","দাদা তো দিল্লিতেই থাকেন।
"
"My grandfather looked at me and said.
","বড়দা তখন আমার দিকে তাকিয়ে বলল, হয়ে গেল।
"
"My grandfather lost two brothers at a young age.
","ছোটবেলায় বাবাকে হারিয়ে অনাথ হয়ে পড়েছিলো দুই বোন।
"
"My grandfather loved to play baseball and football.
","আমার দাদা, বাবা ফুটবল খেলতেন এবং খেলা দেখতে পছন্দ করতেন।
"
"My grandfather made it himself.
","আমার দাদা নিজ হাতে বানিয়েছিলেন।
"
"My grandfather never went to college.
","আমার বাবা কখনো কলেজে যায়নি.
"
"My grandfather owns a huge library of books.
","ঠাসা আমার মায়ের একটি বড়সড় বইয়ের আলমারি আছে।
"
"My grandfather participated in World War II.
","তার দাদা যোগ দিয়েছিলেন দ্বিতীয় বিশ্বযুদ্ধে।
"
"My grandfather played football.
","দাদা তো ফুটবল খেলে
"
"My grandfather said I'm too dependent on technology.
","আমার দাদা বলেছেন আমি প্রযুক্তির উপরও অনেক বেশি নির্ভরশীল।
"
"My grandfather said I'm too reliant on technology.
","আমার দাদা বলেছেন আমি প্রযুক্তির উপরও অনেক বেশি নির্ভরশীল।
"
"My grandfather saved me.
","আমাকে উদ্ধার করলেন আমার শ্বশুর।
"
"My grandfather says I'm too reliant on technology.
","আমার দাদা বলেছেন আমি প্রযুক্তির উপরও অনেক বেশি নির্ভরশীল।
"
"My grandfather says it's
","আমার দাদা বলে, এখন
"
"My grandfather scares me.
","দাদা আমার ভয় করছে।
"
"My grandfather smoked his whole life.
","আমার দাদা সারা জীবন জমিদারঘিরি করেছেন।
"
"My grandfather speaks.
","বড়মা কথা বলছে।
"
"My grandfather stands in front of me.
","দাদা আমার সামনে দাঁড়িয়ে।
"
"My grandfather started walking five miles a day when he was 65.
","আমার ঠাকুমা ষাট বছর বয়সে পাঁচ মাইল হাঁটতে শুরু করেছিলেন।
"
"My grandfather taught me
","আমার দাদীমা আমাকে শিখিয়েছিলেন
"
"My grandfather taught me a lot.
","বড় মা আমাকে অনেক কিছু শিখিয়েছে।
"
"My grandfather taught me to drive.
","ফুলিয়ে বলবে আমার বাবা আমাকে গাড়ি চালানো শিখিয়েছে।
"
"My grandfather taught me to.
","দাদি আমাকে শিখিয়ে দিয়েছে ।
"
"My grandfather taught my mother to cook.
","আমার শাশুরি আম্মা আমাকে রান্নাটা শিখিয়ে দিলেন।
"
"My grandfather tells a great story.
","অসাধারণ দাদা বড় গল্প দিবেন।
"
"My grandfather tells me I'm too reliant on technology.
","আমার দাদা বলেছেন আমি প্রযুক্তির উপরও অনেক বেশি নির্ভরশীল।
"
"My grandfather told a lot of stories.
","আমার দাদীজান অনেক গল্প জানতেন।
"
"My grandfather told a story.
","আমার নানু একটা গল্প বলেছিলেন।
"
"My grandfather told many stories.
","আমার দাদীজান অনেক গল্প জানতেন।
"
"My grandfather told me a story.
","আমার নানু একটা গল্প বলেছিলেন।
"
"My grandfather told me before he died...
","আব্বা মারা যাওয়ার আগে এই কথাটা বলে গিয়েছেন',...
"
"My grandfather told me this a long time ago.
","এই রকম একটা কাহিনী আমার দাদী আমাকে বলেছিল অনেকদিন আগে।
"
"My grandfather turned 90 years old yesterday.
","আমার দাদী গতকাল শুরু হয়েছিল - সে 90 বছর বয়সী
"
"My grandfather used to call me źabka when I was a little girl.
","আমার ঠাকমা আমায় ছোটোবেলায় আদর করে বিশু বলে ডাকতেন।
"
"My grandfather used to say something else.
","দাদা অন্য কথা বললো।
"
"My grandfather used to say something.
","আমার দাদি একটা কথা বলতেন।
"
"My grandfather used to say this all the time.
","আমার বড়দা সব সময় এই কথাগুলি বলে থাকেন।
"
"My grandfather used to talk like that.
","দাদা এরকম ধরনের কথা বলেন।
"
"My grandfather used to tell me many stories of his grandfather.
","আমার বৌমা অনেকবার আমাকে তার দাদার গল্প করেছে।
"
"My grandfather used to tell me the story.
","দাদি নিজের মনেই আমাকে গল্প বলে যেত।
"
"My grandfather used to work at Todd Shipyards.
","টনির বাবা সওদাগরি জাহাজে কাজ করতেন।
"
"My grandfather was 89 years old.
","আমার দাদির বয়স ৮৯ বছর।
"
"My grandfather was a business man.
","আমার দাদা একজন ব্যবসায়ী ছিলেন।
"
"My grandfather was a businessman.
","আমার দাদা একজন ব্যবসায়ী ছিলেন।
"
"My grandfather was a high-ranking government official.
","আমার বাবা ছিলেন উচ্চপদস্থ সরকারি কর্মকর্তা।
"
"My grandfather was a law man.
","দাদা একজন আইন বিষয়ক কর্মকর্তা ছিলেন।
"
"My grandfather was a major in the Indian army.
","আসলে আমার দাদাই ছিলেন ভারতীয় সেনাবাহিনীতে অধিনায়ক।
"
"My grandfather was a man who lived a simple life.
","আমার বাবা তেমনই এক সহজ-সরল জীবন যাপন করা ব্যক্তি।
"
"My grandfather was a medium.
","দাদা ছিলো মাধ্যম।
"
"My grandfather was a religious man.
","আমার বাবা একজন ধার্মিক মানুষ ছিলেন।
"
"My grandfather was a teacher at a school there.
","বাবা ওখানকার একটা স্কুলে শিক্ষকতা করতেন।
"
"My grandfather was also a freedom fighter.
","আমার নানাও একজন মুক্তিযোদ্ধা।
"
"My grandfather was also a revolutionist.
","আমার বাবাও বিপ্লবী ছিলেন ।
"
"My grandfather was also singing.
","আমার দাদিও গান করতেন।
"
"My grandfather was an IPS officer.
","তার দাদা আইপিএস অফিসার।
"
"My grandfather was an educated and handsome man.
","আমার দাদাভাই ছিলেন শিক্ষানুরাগী এবং ধার্মিক মানুষ।
"
"My grandfather was at Oxford.
","আমার ভাই ছিল Oxford -এ।
"
"My grandfather was b.
","দাদা আমি B.
"
"My grandfather was born in this area.
","আমা'র জন্ম এই এলাকায়।
"
"My grandfather was born in this town.
","এই শহরে মাষ্টার দা জন্ম।
"
"My grandfather was born.
","আমার দাদা জন্মান্ধ ছিলেন।
"
"My grandfather was bought into it during the first world war.
","এটা প্রথমে কিনেছিলেন তোমার দাদা প্রথম বিশ্বযুদ্ধের সময় ।
"
"My grandfather was complex.
","দাদা জটিল কইসেন।
"
"My grandfather was first.
","দাদা প্রথম পড়লাম ।
"
"My grandfather was from Japan.
","বাবা জাপান থেকে আনিয়েছিল।
"
"My grandfather was in prison most of his life.
","জীবনের অধিকাংশ সময়ই তো আব্বা জেলখানায় ছিলেন।
"
"My grandfather was involved.
","আমার নানুর ছোটভাই জড়িত ছিলেন।
"
"My grandfather was killed.
","দাদাকে হত্যা করা হয়েছে।
"
"My grandfather was king.
","আমার আব্বা মস্তবড় বাদশাহ্।
"
"My grandfather was married three times.
","আমার আব্বা তিনবার বিয়ে করেছেন।
"
"My grandfather was much older than my grandmother.
","দাদা আমার চেয়ে বয়সে অনেক বড় ছিল।
"
"My grandfather was much older than she.
","দাদা আমার চেয়ে বয়সে অনেক বড় ছিল।
"
"My grandfather was murdered with a gun.
","আমার দাদা ত বন্দুক দিয়ে ডাকাত মেরেছেন।
"
"My grandfather was not a young man.
","আমার বাবা ছোটলোক ছিলো না।
"
"My grandfather was not alive.
","আমার দাদা বেঁচে নাই
"
"My grandfather was once...
","আমার দাদা একদিন...
"
"My grandfather was poor.
","আমার বাবা গরিব ছিল।
"
"My grandfather was quite different.
","আমার বড় আপু একটু অন্য রকম ছিলো।
"
"My grandfather was sitting here in this room.
","এখানে এই ছোট্ট কামরাটায় থাকতেন আমার আববাজান।
"
"My grandfather was the railway station master.
","বাবা রেলের একজন স্টেশন মাস্টার।
"
"My grandfather was the station master.
","আমার বাবা তো স্টেশন মাস্টার।
"
"My grandfather wasn't looking so great.
","আমার দাদা ওতোটাও দেখতে খারাপ নয়।
"
"My grandfather wasn't wrong.
","ভুল বলিনি দাদাভাই।
"
"My grandfather went back to the house.
","দাদা বাড়ি গেলে চড়া হয়।
"
"My grandfather went missing.
","দাদাভাই নিখোঁজ রয়ে গেলেন।
"
"My grandfather went over to him.
","আমার দাদা তাঁর কাছে পড়েছেন।
"
"My grandfather went to Harvard.
","আমার দাদা হাভার্ডে গেল,
"
"My grandfather went to the market.
","দাদি গিয়েছিলেন বাজার করতে।
"
"My grandfather worked in a bank.
","আমার দাদা একটি দোকানে কাজ করতেন।
"
"My grandfather worked in a factory.
","আমার দাদা একটি দোকানে কাজ করতেন।
"
"My grandfather works very well.
","দাদা খুব সুচারুভাবে কাজ করেছেন।
"
"My grandfather wouldn't be here.
","দাদা এখানে থাকবে না।
"
"My grandfather wouldn't buy it.
","দাদা সেসব কিছু কিনে দেবে না।
"
"My grandfather's blessings
","দাদার আশীর্বাদ
"
"My grandfather's book.
","দাদা হুজুরের বই .
"
"My grandfather's car.
","আমার শ্বশুরের গাড়ি।
"
"My grandfather's clock was to large for the shelf
","আমার পিতামহের ঘড়ি আশ্রয়ের জন্য খুব বড় ছিল
"
"My grandfather's dead
","আমার দাদা মৃত
"
"My grandfather's dog
","আমার কুকুরের চুদাচুদি বাবা
"
"My grandfather's face.
","আমার দাদার মুখ।
"
"My grandfather's favorite poet.
","আমার প্রিয় কবি-দাদাকে।
"
"My grandfather's financial situation was fair.
","আমার দাদার আর্থিক অবস্থা ছিলো মোটামুটি।
"
"My grandfather's garden is very beautiful.
","মামার বাগানটা খুব সুন্দর।
"
"My grandfather's gone,
","দাদা আমার চলে গেলো,
"
"My grandfather's home county.
","আমার বাপ দাদাদের জেলা।
"
"My grandfather's house in winter
","শীতে মামার বাড়ি
"
"My grandfather's letter
","দাদা'র চিঠি
"
"My grandfather's name was Paul.
","মামার ছেলের ডাকনাম ছিল পলু।
"
"My grandfather's name,
","বাপ দাদার নাম,
"
"My grandfather's not dead.
","আমার দাদা বেঁচে নাই
"
"My grandfather's oldest brother was killed in the First World War.
","জ্যেষ্ঠ ভ্রাতা প্রথম বিশ্বযুদ্ধে নিহত হয়েছিলেন।
"
"My grandfather's passing was very painful for me.
","আব্বার মৃত্যু আমার জন্য অনেক যন্ত্রনার।
"
"My grandfather's school
","স্কুল আমার দাদার
"
"My grandfather's still in the ICU.
","আব্বু এখনও আইসিইউতে।
"
"My grandfather's story is similar.
","দাদা গল্প সেই রকম হচ্ছে।
"
"My grandfather's there.
","আমার দাদাবাড়ি সেখানে।
"
"My grandfather's?
","দাদা আমারটা?
"
"My grandfather, Abu Hanifa was born in 80 A.H.
","ইমাম আবু হানিফা জন্ম গ্রহন করেন ৮০ হিজরিতে।
"
"My grandfather, father, and older brother all played it.
","আমার ছোট ভাই, বড় ভাই সবাই এটি খেলে।
"
"My grandfather, my father, they are all dead.
",". আমার বাবা, মা, ঠাকুমা সকলেই মারা গেছেন _
"
"My grandmother and grandfather were happy too.
","দাদা আর দাদীও খুশি হলো।
"
"My grandmother was three years older than my grandfather.
","দাদা আমা'র থেকে তিন বছরের বড় ছিল
"
"My great grandfather had three wives.
","দাদার তিন জন স্ত্রী ছিল।
"
"My great grandfather was...
","আমার দাদা ছিলো অনেক-
"
"My great grandfather's signature.
","১৫০। আমার দাদার স্বাক্ষর।
"
"My great- grandfather was an army officer.
","দাদা আর্মি অফিসার ছিলেন।
"
"My maternal grandfather and paternal grandparents died before I was born.
","গ্র্যান্ড মা আর গ্র্যান্ডপা মারা গিয়েছিলেন আমার জন্মের আগেই।
"
"My maternal grandfather had prostate cancer.
","আমার দাদার প্রোস্টেট ক্যান্সার ছিল।
"
"My maternal grandfather had three wives.
","দাদার তিন জন স্ত্রী ছিল।
"
"My maternal grandfather was a landlord.
","আমার দাদার বাপ জমিদারের নায়েব ছিল।
"
"My mom and my grandfather.
","আমার মা- আর আমার নানুভাই।
"
"My mom was born in France, her mom was French and her grandfather was too.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother brought me to the grandfather.
","নানু আমাকে আম্মুর কাছে নিয়ে গেলো।
"
"My mother was born in France, her mother was French and her grandfather was French.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was French as was her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was completely French as was her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was completely French like her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was totally French as was her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was totally French just like her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was totally French like her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France, her mother was totally French, as was her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France; her mother was completely French as was her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My mother was born in France; her mother was totally French, as was her grandfather.
","আমার মা ফ্রান্সে জন্মগ্রহণ করেছিলেন, তার মা তার পিতামহের মতো ফরাসি ছিলেন।
"
"My own grandfather was one.
","একটাই তো দাদা ছিল আমার।
"
"My paternal grandfather and maternal grandmother passed away before I was born.
","গ্র্যান্ড মা আর গ্র্যান্ডপা মারা গিয়েছিলেন আমার জন্মের আগেই।
"
"My paternal grandfather died a few days ago.
","কয়েক দিন আগে আমার বড় মামা মারা গিয়েছেন।
"
"My two brothers are my father and grandfather.
","দুজন কবিই আমার ভাই আর দাদা।
"
"My wife's grandfather had 3 wives.
","দাদার তিন জন স্ত্রী ছিল।
"
"My wife's grandfather.
","অতনুঃ আমার স্ত্রীয়ের দাদা.
"
"Nadeem Saifi's grandfather was honored with the title of 'Khan Bahadur Saheb' by the British Authorities.
","নাদিম সাইফির দাদা ব্রিটিশ সরকার 'খান বাহাদুর সাহেব' উপাধিতে ভূষিত হয়েছিল।
"
"Nadeem Saifi's grandfather was honored with the title of 'Khan Bahadur Saheb' by the British Government.
","নাদিম সাইফির দাদা ব্রিটিশ সরকার 'খান বাহাদুর সাহেব' উপাধিতে ভূষিত হয়েছিল।
"
"News of his grandfather's suicide
","নাতির আত্মহত্যার খবরে দাদার মৃত্যু
"
"Next to her grandfather.
","দাদাবাবুর পাশেই।
"
"Next to my grandfather.
","দাদাবাবুর পাশেই।
"
"No the grandfather wasn't.
","না দাদাভাই আসলে নাই।
"
"No, grandfather, I am not going.
","না, দাদাভাই, আমি থাকতে মারবে না।
"
"No, he's my grandfather.
","জ্বি,না,দিবাকর আমার দাদা।
"
"No, that's my grandfather.
","জ্বি,না,দিবাকর আমার দাদা।
"
"Nor his grandfather.
","দাদাকেও না।
"
"Not at all, grandfather.
","মোটেই না দাদা ।
"
"Not even her grandfather.
","এমনকি তার দাদাÑদাদিকেও নয়।
"
"Now I have no grandfather.
","আজ আমার দাদাভাই নেই।
"
"Now his grandfather had changed.
","এখন দাদা বদলে গেছে।
"
"Now they're grandfathers.
","তারাই এখন দাদা।
"
"Now we need to know who his grandfather is.
","এখন জানা দরকার ঘুষের দাদা কারা কারা আছে।
"
"October 10 is my grandfather's birthday.
","১৯ অক্টোবর দাদার জন্মদিন।
"
"Oh, my grandfather, he told me
","আরে দাদা আমাকে তুই করে বলেন,
"
"Oh, my grandfather, that's right.
","হাঁ দাদা, ঠিক'ই বলেছেন ।
"
"On April 15, Kim Jong-un did not attend the celebration of his grandfather's Kim Il Sung birthday.
","গ'ত ১৫ এপ্রিল কিম জং উন নিজের দাদার জন্ম'দিনের অনুষ্ঠানেও অংশ নেননি।
"
"One day his grandfather...
","আমার দাদা একদিন...
"
"One day my grandfather...
","আমার দাদা একদিন...
"
"One day your grandfather,...
","আমার দাদা একদিন...
"
"One of his grandfathers
","তার মধ্যে একটি দাদা
"
"One of the best-known works of Swiss literature, Heidi is a novel about the events in the life of a young girl in her grandfather's care in the Swiss Alps.
","Heidi - Heidi হয় সুইস আল্পসের মধ্যে একটি তার পিতামহ এর কেয়ারে যুবতী জীবনের ঘটনা সম্পর্কে একটি উপন্যাস,.
"
"Only the grandfather.
","শুধু দাদা অনড়।
"
"Or great grandfather.
","কিংবা দাদা।
"
"Or maybe they're your grandfather's.
","অথবা হয়ত ওগুলো তোর দাদার হতে পারে।
"
"Or the grandfather.
","কিংবা দাদা।
"
"Or the great grandfather.
","কিংবা দাদা।
"
"Osama's grandfather had 54 kids.
","ওসামার বাবা ৫৪ সন্তানের জনক হন।
"
"Our grandfather's are brothers.
","আমাদের জামাইগুলো ভাই ভাই হবে।
"
"PRINCE Harry immediately flew to the UK following the death of his grandfather, Prince Philip.
","দাদা প্রিন্স ফিলিপের মৃত্যুর পরে যত দ্রুত সম্ভব যুক্তরাষ্ট্র থেকে ব্রিটেনে ফিরলেন প্রিন্স হ্যারি।
"
"Paz was introduced to literature early in his life through the influence of his grandfather's library, filled with classic Mexican and European literature.
","পাজ অল্প বয়সেই তার পিতামহের মেক্সিকান ও ইউরোপীয় সাহিত্য সমৃদ্ধ লাইব্রেরির মাধ্যমে সাহিত্য জগতের সাথে পরিচিতি লাভ করেন [১] ।
"
"Pence's Irish grandfather immigrated through Ellis Island in 1923.
","পেন্সের আইরিশ দাদা 19২3 সালে এলিস আইল্যান্ডের মাধ্যমে অভিবাসিত হন।
"
"Photo taken by the grandfather.
","দাদারই হাতে আঁকা ছবি।
"
"Pointing out that football is a popular game in the country, the PM recalled that her grandfather and father used to play soccer.
","প্রধানমন্ত্রী ফুটবলকে দেশের একটি জনপ্রিয় খেলা হিসেবে উল্লেখ করে তার দাদা এবং বাবাও ফুটবল খেলতেন বলে স্মরণ করেন।
"
"Pointing out that football is a popular game in the country, the prime minister recalled that her grandfather and father used to play soccer.
","প্রধানমন্ত্রী ফুটবলকে দেশের একটি জনপ্রিয় খেলা হিসেবে উল্লেখ করে তার দাদা এবং বাবাও ফুটবল খেলতেন বলে স্মরণ করেন।
"
"Police have arrested her mother, father and grandfather.
","এঘটনায় পুলিশ তার স্ত্রী, শ্বশুর ও শাশুড়িকে গ্রেফতার করেছে।
"
"Police sources said the child was accompanied by her grandfather and grandmother.
","শিশুটির পরিবার ও পুলিশ সূত্রে জানা গেছে, শিশুটি তার আরও এক বোনসহ দাদা-দাদির সঙ্গে থাকে।
"
"Prince Harry arrives in the UK for his grandfather's funeral
","দাদার দাফন অনুষ্ঠানে যোগ দিতে ব্রিটেনে এসেছেন প্রিন্স হ্যারি
"
"Prince Harry arrives in the UK to attend his grandfather's funeral
","দাদার দাফন অনুষ্ঠানে যোগ দিতে ব্রিটেনে এসেছেন প্রিন্স হ্যারি
"
"Prince Harry had flown from the US to attend the funeral of his grandfather.
","দাদার শেষকৃত্য অনুষ্ঠানে অংশ নিতে যুক্তরাষ্ট্র থেকে এসেছেন প্রিন্স হ্যারি।
"
"Prince Harry has arrived back in the UK for his grandfather's funeral
","দাদার অন্ত্যেষ্টিক্রিয়ায় যোগ দিতে ব্রিটেনে এসেছেন প্রিন্স হ্যারি
"
"Prince Harry has flown in from the US for his grandfather's funeral.
","দাদার শেষকৃত্য অনুষ্ঠানে অংশ নিতে যুক্তরাষ্ট্র থেকে এসেছেন প্রিন্স হ্যারি।
"
"Prince Harry has flown in from the United States for his grandfather's funeral.
","দাদার শেষকৃত্য অনুষ্ঠানে অংশ নিতে যুক্তরাষ্ট্র থেকে এসেছেন প্রিন্স হ্যারি।
"
"Prince Harry has not booked his return flight to the United States just yet, as he returned to the UK for his grandfather's funeral.
","ব্রিটেনে দাদার শেষকৃত্যে যোগদানের পরে এখনও মার্কিন যুক্তরাষ্ট্রে ফেরার জন্য ফ্লাইট বুকিং করেননি প্রিন্স হ্যারি।
"
"Prince Harry has not yet booked his return flight to the US when he returned to the UK for his grandfather's funeral.
","ব্রিটেনে দাদার শেষকৃত্যে যোগদানের পরে এখনও মার্কিন যুক্তরাষ্ট্রে ফেরার জন্য ফ্লাইট বুকিং করেননি প্রিন্স হ্যারি।
"
